,date,open,high,low,close,volume,oi,PSARl_0.06_0.2,PSARs_0.06_0.2,PSARaf_0.06_0.2,PSARr_0.06_0.2,SUPERT_7_0.3,SUPERTd_7_0.3,SUPERTl_7_0.3,SUPERTs_7_0.3
0,2021-05-10 09:15:00+05:30,3.45,3.45,3.45,3.45,0,224400,,,0.06,False,0.0,1,,
1,2021-05-10 09:20:00+05:30,3.45,3.9,3.45,3.9,12750,217600,,,0.06,False,,1,,
2,2021-05-10 09:25:00+05:30,3.9,4.0,3.85,3.85,6800,215900,,3.45,0.06,True,,1,,
3,2021-05-10 09:30:00+05:30,3.9,4.05,3.85,3.85,12750,220150,3.85,,0.06,True,,1,,
4,2021-05-10 09:35:00+05:30,3.85,4.95,3.85,4.65,15300,224400,,4.05,0.06,True,,1,,
5,2021-05-10 09:40:00+05:30,4.65,4.65,4.15,4.15,3400,220150,3.85,,0.06,True,,1,,
6,2021-05-10 09:45:00+05:30,4.15,4.4,4.15,4.4,1700,209100,3.85,,0.06,False,124.38515824851409,1,124.38515824851409,
7,2021-05-10 09:50:00+05:30,4.4,4.4,4.3,4.35,1700,206550,3.898,,0.06,False,126.79532421175541,-1,,126.79532421175541
8,2021-05-10 09:55:00+05:30,4.35,4.4,4.3,4.3,3400,208250,3.94312,,0.06,False,121.53789297669688,-1,,121.53789297669688
9,2021-05-10 10:00:00+05:30,4.3,4.3,4.1,4.1,2550,209950,3.9855328,,0.06,False,119.21452285582941,1,119.21452285582941,
10,2021-05-10 10:05:00+05:30,4.1,4.1,3.9,3.9,3400,210800,,4.65,0.06,True,125.24771149322324,1,125.24771149322324,
11,2021-05-10 10:10:00+05:30,3.9,4.0,3.9,4.0,3400,210800,,4.605,0.06,False,127.21466053153127,1,127.21466053153127,
12,2021-05-10 10:15:00+05:30,4.0,4.0,4.0,4.0,0,210800,,4.5627,0.06,False,127.21466053153127,1,127.21466053153127,
13,2021-05-10 10:20:00+05:30,4.0,4.1,4.0,4.1,850,206550,,4.522938000000001,0.06,False,127.21466053153127,1,127.21466053153127,
14,2021-05-10 10:25:00+05:30,4.1,4.1,4.0,4.1,5950,207400,,4.485561720000001,0.06,False,127.21466053153127,1,127.21466053153127,
15,2021-05-10 10:30:00+05:30,4.1,4.15,4.05,4.05,3400,210800,,4.450428016800001,0.06,False,128.1437856914856,-1,,128.1437856914856
16,2021-05-10 10:35:00+05:30,4.05,4.15,4.05,4.15,9350,207400,,4.417402335792001,0.06,False,126.63353727640009,-1,,126.63353727640009
17,2021-05-10 10:40:00+05:30,4.15,4.15,4.0,4.0,4250,206550,,4.3863581956444815,0.06,False,125.57676466081725,-1,,125.57676466081725
18,2021-05-10 10:45:00+05:30,4.0,4.0,3.95,3.95,850,206550,,4.357176703905813,0.06,False,125.57676466081725,-1,,125.57676466081725
19,2021-05-10 10:50:00+05:30,3.95,4.1,3.95,4.1,5100,206550,,4.329746101671464,0.06,False,124.71024306826382,-1,,124.71024306826382
20,2021-05-10 10:55:00+05:30,4.1,4.2,4.05,4.05,1700,205700,,4.303961335571176,0.06,False,122.87358967660322,-1,,122.87358967660322
21,2021-05-10 11:00:00+05:30,4.05,4.1,4.05,4.1,5100,207400,,4.279723655436905,0.06,False,122.72401030197872,-1,,122.72401030197872
22,2021-05-10 11:05:00+05:30,4.1,4.1,3.95,3.95,850,205700,,4.256940236110691,0.06,False,122.39423183567379,1,122.39423183567379,
23,2021-05-10 11:10:00+05:30,3.95,4.0,3.8,4.0,17850,203150,,4.235523821944049,0.06,False,122.45366877086067,1,122.45366877086067,
24,2021-05-10 11:15:00+05:30,4.0,4.0,4.0,4.0,0,203150,,4.183260963310763,0.12,False,122.75513429402045,1,122.75513429402045,
25,2021-05-10 11:20:00+05:30,4.0,4.0,3.85,4.0,5950,198900,,4.137269647713472,0.12,False,124.48302477551812,1,124.48302477551812,
26,2021-05-10 11:25:00+05:30,4.0,4.0,3.9,3.9,1700,198900,,4.0967972899878555,0.12,False,125.98548817580843,1,125.98548817580843,
27,2021-05-10 11:30:00+05:30,3.9,3.95,3.9,3.95,2550,200600,,4.061181615189313,0.12,False,127.85385453161162,1,127.85385453161162,
28,2021-05-10 11:35:00+05:30,3.95,4.0,3.95,4.0,3400,201450,,4.029839821366596,0.12,False,127.85385453161162,1,127.85385453161162,
29,2021-05-10 11:40:00+05:30,4.0,4.0,3.85,3.9,3400,200600,,4.002259042802605,0.12,False,129.7284600627614,1,129.7284600627614,
30,2021-05-10 11:45:00+05:30,3.9,4.1,3.9,4.05,1700,199750,3.8,,0.12,True,130.25317353832426,1,130.25317353832426,
31,2021-05-10 11:50:00+05:30,4.05,4.1,4.05,4.1,850,196350,3.8179999999999996,,0.06,False,129.95411489588776,-1,,129.95411489588776
32,2021-05-10 11:55:00+05:30,4.1,4.1,4.1,4.1,0,196350,3.8349199999999994,,0.06,False,128.0908971031242,-1,,128.0908971031242
33,2021-05-10 12:00:00+05:30,4.1,4.25,4.1,4.25,4250,196350,3.8508247999999994,,0.06,False,127.10082148828066,-1,,127.10082148828066
34,2021-05-10 12:05:00+05:30,4.25,4.25,4.25,4.25,0,196350,3.8987258239999996,,0.12,False,127.83936478214541,1,127.83936478214541,
35,2021-05-10 12:10:00+05:30,4.25,4.25,3.95,3.95,2550,197200,3.9408787251199997,,0.12,False,129.7407924096371,1,129.7407924096371,
36,2021-05-10 12:15:00+05:30,3.95,3.95,3.95,3.95,850,199750,,4.25,0.12,True,130.8294629158579,1,130.8294629158579,
37,2021-05-10 12:20:00+05:30,3.95,4.2,3.95,4.2,1700,197200,,4.25,0.06,False,130.20061776383685,-1,,130.20061776383685
38,2021-05-10 12:25:00+05:30,4.2,4.2,4.15,4.2,5100,197200,,4.232,0.06,False,129.19330751116146,-1,,129.19330751116146
39,2021-05-10 12:30:00+05:30,4.15,4.15,4.05,4.1,12750,198900,,4.21508,0.06,False,129.26013433769054,1,129.26013433769054,
40,2021-05-10 12:35:00+05:30,4.1,4.1,3.9,3.9,5100,201450,,4.2,0.06,False,131.07295036288318,1,131.07295036288318,
41,2021-05-10 12:40:00+05:30,3.9,3.9,3.9,3.9,3400,203150,,4.164,0.12,False,131.66602554105359,-1,,131.66602554105359
42,2021-05-10 12:45:00+05:30,3.9,4.0,3.9,4.0,2550,204850,,4.13232,0.12,False,130.39650139800875,-1,,130.39650139800875
43,2021-05-10 12:50:00+05:30,4.0,4.0,3.85,3.85,5100,203150,,4.1044416,0.12,False,129.6501945789577,1,129.6501945789577,
44,2021-05-10 12:55:00+05:30,3.85,3.95,3.85,3.9,9350,199750,,4.058642112,0.18,False,129.6501945789577,1,129.6501945789577,
45,2021-05-10 13:00:00+05:30,3.9,3.9,3.8,3.8,1700,198050,,4.02108653184,0.18,False,130.22222292911596,1,130.22222292911596,
46,2021-05-10 13:05:00+05:30,3.8,3.9,3.75,3.85,7650,196350,,3.976869225472,0.2,False,130.70234435386928,-1,,130.70234435386928
47,2021-05-10 13:10:00+05:30,3.85,4.0,3.85,4.0,4250,195500,3.75,,0.2,True,128.55921768008108,-1,,128.55921768008108
48,2021-05-10 13:15:00+05:30,4.0,4.05,4.0,4.05,850,192100,3.75,,0.06,False,126.29360696914212,-1,,126.29360696914212
49,2021-05-10 13:20:00+05:30,4.05,4.15,4.05,4.15,3400,191250,3.786,,0.12,False,125.68738584188065,-1,,125.68738584188065
50,2021-05-10 13:25:00+05:30,4.15,4.15,4.15,4.15,0,191250,3.8515200000000003,,0.18,False,125.55222707499343,1,125.55222707499343,
51,2021-05-10 13:30:00+05:30,4.15,4.15,4.15,4.15,0,191250,3.9052464000000002,,0.18,False,126.45811100174531,-1,,126.45811100174531
52,2021-05-10 13:35:00+05:30,4.15,4.15,4.1,4.1,2550,192950,3.9493020480000003,,0.18,False,123.04125445737132,-1,,123.04125445737132
53,2021-05-10 13:40:00+05:30,4.1,4.1,4.1,4.1,0,192950,3.9854276793600003,,0.18,False,122.83888354395815,1,122.83888354395815,
54,2021-05-10 13:45:00+05:30,4.1,4.1,4.1,4.1,0,192950,4.015050697075201,,0.18,False,125.1090524298485,1,125.1090524298485,
