,date,open,high,low,close,volume,oi,SUPERT_7_1.0,SUPERTd_7_1.0,SUPERTl_7_1.0,SUPERTs_7_1.0,SMA_5,SMA_14,SMA_28,WMA_14,SMA_44,VWAP_D,RSI_14,PSARl_0.02_0.2,PSARs_0.02_0.2,PSARaf_0.02_0.2,PSARr_0.02_0.2
0,2021-08-02 09:15:00+05:30,1504.35,1554.9,1480.15,1510.15,350,21025,0.0,1,,,,,,,,1515.0666666666668,,,,0.02,0
1,2021-08-02 09:45:00+05:30,1510.15,1526.1,1479.0,1514.0,175,21025,,1,,,,,,,,1512.1666666666667,,,1554.9,0.04,0
2,2021-08-02 10:15:00+05:30,1514.0,1538.0,1484.45,1487.6,675,20750,,1,,,,,,,,1507.2072916666664,,,1554.9,0.04,0
3,2021-08-02 10:45:00+05:30,1487.6,1502.55,1450.0,1450.0,350,20475,,1,,,,,,,,1498.2448924731182,,,1551.864,0.06,0
4,2021-08-02 11:15:00+05:30,1450.0,1482.55,1445.0,1482.55,75,20475,,1,,,1488.8600000000001,,,,,1496.9428205128204,,,1545.75216,0.08,0
5,2021-08-02 11:45:00+05:30,1482.55,1497.6,1482.55,1497.6,100,20500,,1,,,1486.35,,,,,1496.6900966183573,,,1537.6919872,0.08,0
6,2021-08-02 12:15:00+05:30,1497.6,1497.6,1482.0,1482.0,75,20500,,1,,,1479.95,,,,,1496.2946759259257,,,1530.276628224,0.08,0
7,2021-08-02 12:45:00+05:30,1482.0,1482.55,1462.95,1470.8,75,20550,1438.3214285714287,1,1438.3214285714287,,1476.59,,,,,1495.3268888888888,,,1523.45449796608,0.08,0
8,2021-08-02 13:15:00+05:30,1470.8,1505.0,1460.0,1490.0,600,20650,1446.561224489796,1,1446.561224489796,,1484.59,,,,,1492.8234006734006,,,1517.1781381287935,0.08,0
9,2021-08-02 13:45:00+05:30,1490.0,1490.0,1490.0,1490.0,0,20650,1459.195335276968,1,1459.195335276968,,1486.08,,,,,1492.8234006734006,,,1511.40388707849,0.08,0
10,2021-08-02 14:15:00+05:30,1490.0,1575.0,1490.0,1575.0,25,20650,1493.9531445231155,1,1493.9531445231155,,1501.56,,,,,1493.3618333333332,,1445.0,,0.02,1
11,2021-08-02 14:45:00+05:30,1575.0,1575.0,1548.05,1548.05,50,20650,1524.6348381626703,1,1524.6348381626703,,1514.77,,,,,1494.6102941176468,,1447.6,,0.02,0
12,2021-08-02 15:15:00+05:30,1548.05,1549.95,1500.0,1502.9,400,20775,1563.7308530034254,-1,,1563.7308530034254,1521.1899999999998,,,,,1497.7298022598868,,1450.148,,0.02,0
13,2021-08-03 09:15:00+05:30,1443.85,1582.25,1443.35,1546.65,500,21200,1563.7308530034254,-1,,1563.7308530034254,1532.5199999999998,1503.3785714285714,,1511.8295238095238,,1524.0833333333333,,,1582.25,0.02,1
