,date,open,high,low,close,volume,oi,PSARl_0.06_0.2,PSARs_0.06_0.2,PSARaf_0.06_0.2,PSARr_0.06_0.2
0,2021-04-08 09:15:00+05:30,291.9,291.9,278.7,278.7,450,4200,,,0.06,False
1,2021-04-08 09:20:00+05:30,278.7,278.7,257.95,268.85,16725,8325,,,0.06,False
2,2021-04-08 09:25:00+05:30,268.85,268.85,256.5,263.15,7575,7275,,291.9,0.06,True
3,2021-04-08 09:30:00+05:30,263.15,266.3,256.7,263.5,5550,5400,,289.77599999999995,0.06,False
4,2021-04-08 09:35:00+05:30,263.5,271.8,256.6,263.2,3375,5775,,287.77943999999997,0.06,False
5,2021-04-08 09:40:00+05:30,263.2,265.0,257.55,264.0,6300,6075,,285.90267359999996,0.06,False
6,2021-04-08 09:45:00+05:30,264.0,269.55,258.7,265.8,6225,7050,,284.138513184,0.06,False
7,2021-04-08 09:50:00+05:30,265.8,277.95,260.35,267.0,15900,9750,,282.48020239296,0.06,False
8,2021-04-08 09:55:00+05:30,267.0,267.0,260.05,260.05,225,9975,,280.9213902493824,0.06,False
9,2021-04-08 10:00:00+05:30,260.05,260.05,245.9,253.9,3300,9375,,279.4561068344195,0.06,False
10,2021-04-08 10:05:00+05:30,253.9,259.8,251.95,258.0,1350,8175,,275.4293740142891,0.12,False
11,2021-04-08 10:10:00+05:30,258.0,258.0,255.05,256.9,525,8175,,271.88584913257444,0.12,False
12,2021-04-08 10:15:00+05:30,256.9,258.65,254.1,258.65,1050,8175,,268.7675472366655,0.12,False
13,2021-04-08 10:20:00+05:30,258.65,258.65,251.15,252.5,975,8400,,266.02344156826564,0.12,False
14,2021-04-08 10:25:00+05:30,252.5,252.5,245.9,246.45,4800,8325,,263.60862858007374,0.12,False
15,2021-04-08 10:30:00+05:30,246.45,247.6,238.75,240.55,3375,10275,,261.4835931504649,0.12,False
16,2021-04-08 10:35:00+05:30,240.55,240.55,233.55,233.55,1200,10275,,257.39154638338124,0.18,False
17,2021-04-08 10:40:00+05:30,233.55,245.6,233.55,245.6,1200,11175,,252.623237106705,0.2,False
18,2021-04-08 10:45:00+05:30,245.6,250.85,245.6,250.85,4500,11175,233.55,,0.2,True
19,2021-04-08 10:50:00+05:30,250.85,253.7,247.8,248.05,2625,10800,233.55,,0.06,False
20,2021-04-08 10:55:00+05:30,248.05,252.55,248.05,252.55,225,10800,235.96800000000002,,0.12,False
21,2021-04-08 11:00:00+05:30,252.55,252.55,252.55,252.55,0,10800,238.09584,,0.12,False
22,2021-04-08 11:05:00+05:30,252.55,252.55,252.55,252.55,0,10800,239.9683392,,0.12,False
23,2021-04-08 11:10:00+05:30,252.55,252.55,252.55,252.55,0,10800,241.616138496,,0.12,False
24,2021-04-08 11:15:00+05:30,252.55,254.45,250.35,254.45,150,11400,243.06620187648,,0.12,False
25,2021-04-08 11:20:00+05:30,254.45,254.45,251.0,251.35,225,11475,245.11528553871358,,0.18,False
26,2021-04-08 11:25:00+05:30,251.35,252.0,249.0,252.0,1875,11475,246.79553414174512,,0.18,False
27,2021-04-08 11:30:00+05:30,252.0,252.0,247.75,248.35,300,13350,,254.45,0.18,True
28,2021-04-08 11:35:00+05:30,248.35,254.05,248.35,253.5,225,13350,247.75,,0.06,True
29,2021-04-08 11:40:00+05:30,253.5,264.8,253.5,261.9,2700,13725,247.75,,0.06,False
30,2021-04-08 11:45:00+05:30,261.9,275.0,261.9,275.0,300,13200,248.35,,0.12,False
31,2021-04-08 11:50:00+05:30,275.0,275.0,263.15,263.15,150,13350,253.147,,0.18,False
32,2021-04-08 11:55:00+05:30,263.15,263.15,263.15,263.15,0,13350,257.08054,,0.18,False
33,2021-04-08 12:00:00+05:30,263.15,264.9,263.15,264.9,150,13350,260.3060428,,0.18,False
34,2021-04-08 12:05:00+05:30,264.9,264.9,264.9,264.9,0,13350,262.950955096,,0.18,False
35,2021-04-08 12:10:00+05:30,264.9,287.45,264.9,286.2,1350,13275,,275.0,0.18,True
36,2021-04-08 12:15:00+05:30,286.2,286.2,286.2,286.2,0,13275,264.9,,0.06,True
37,2021-04-08 12:20:00+05:30,275.0,286.2,273.5,273.5,375,13725,264.9,,0.06,False
38,2021-04-08 12:25:00+05:30,273.5,277.55,268.6,268.6,300,13650,266.178,,0.06,False
39,2021-04-08 12:30:00+05:30,270.0,270.0,250.65,259.4,3600,14250,,286.2,0.06,True
40,2021-04-08 12:35:00+05:30,259.4,260.6,258.35,258.35,375,14250,,284.067,0.06,False
41,2021-04-08 12:40:00+05:30,258.35,259.55,252.1,254.05,1650,14025,,282.06198,0.06,False
42,2021-04-08 12:45:00+05:30,254.05,254.05,249.6,251.55,375,14850,,280.17726120000003,0.06,False
43,2021-04-08 12:50:00+05:30,251.55,259.9,251.55,255.0,675,14550,,276.50798985600005,0.12,False
44,2021-04-08 12:55:00+05:30,255.0,260.15,255.0,258.0,600,14100,,273.27903107328007,0.12,False
45,2021-04-08 13:00:00+05:30,258.0,262.3,258.0,259.2,300,14025,,270.43754734448646,0.12,False
46,2021-04-08 13:05:00+05:30,259.2,268.2,255.0,268.2,1500,14025,249.6,,0.12,True
47,2021-04-08 13:10:00+05:30,268.2,272.85,261.65,262.0,750,14175,250.716,,0.06,False
48,2021-04-08 13:15:00+05:30,262.0,262.0,244.15,249.35,3975,14100,,272.85,0.12,True
49,2021-04-08 13:20:00+05:30,249.35,249.35,242.8,242.8,150,14025,,272.85,0.06,False
50,2021-04-08 13:25:00+05:30,242.8,247.75,240.45,247.25,975,13800,,269.244,0.12,False
51,2021-04-08 13:30:00+05:30,247.25,250.0,241.0,242.75,750,13500,,264.06108,0.18,False
52,2021-04-08 13:35:00+05:30,242.75,242.75,225.8,230.95,2400,14025,,259.8110856,0.18,False
53,2021-04-08 13:40:00+05:30,230.95,230.95,227.75,228.4,375,14400,,253.00886848000002,0.2,False
54,2021-04-08 13:45:00+05:30,228.4,228.4,228.4,228.4,0,14400,,247.567094784,0.2,False
