,date,open,high,low,close,volume,oi,SUPERT_7_1.0,SUPERTd_7_1.0,SUPERTl_7_1.0,SUPERTs_7_1.0,SMA_5,SMA_14,SMA_28,WMA_14,SMA_44,VWAP_D,RSI_14,PSARl_0.02_0.2,PSARs_0.02_0.2,PSARaf_0.02_0.2,PSARr_0.02_0.2
0,2021-08-10 09:15:00+05:30,790.0,790.0,722.5,746.1,9950,57475,0.0,1,,,,,,,,752.8666666666667,,,,0.02,0
1,2021-08-10 09:45:00+05:30,746.1,751.0,705.0,720.45,7600,57525,,1,,,,,,,,741.0083570750237,,,790.0,0.04,0
2,2021-08-10 10:15:00+05:30,720.45,754.6,718.55,747.85,10025,55675,,1,,,,,,,,740.7629495315805,,,790.0,0.04,0
3,2021-08-10 10:45:00+05:30,747.85,752.6,724.25,743.4,6075,55850,,1,,,,,,,,740.6402550767706,,,786.6,0.04,0
4,2021-08-10 11:15:00+05:30,744.15,744.15,721.15,725.0,4450,55300,,1,,,736.5600000000001,,,,,739.409175415573,,,783.336,0.04,0
5,2021-08-10 11:45:00+05:30,725.0,730.0,715.0,721.0,2450,55550,,1,,,731.5400000000001,,,,,738.3573263460747,,,780.2025600000001,0.04,0
6,2021-08-10 12:15:00+05:30,721.0,747.8,721.0,740.75,6175,56475,,1,,,735.6,,,,,738.1140716960941,,,777.1944576000001,0.04,0
7,2021-08-10 12:45:00+05:30,740.75,768.65,723.0,742.0,20800,65850,714.2750000000001,1,714.2750000000001,,734.4300000000001,,,,,740.0965568308034,,,774.3066792960001,0.04,0
8,2021-08-10 13:15:00+05:30,742.0,752.7,735.0,740.75,7650,65525,714.2785714285715,1,714.2785714285715,,733.9,,,,,740.3733621549717,,,771.5344121241601,0.04,0
9,2021-08-10 13:45:00+05:30,740.75,858.6,740.0,851.0,18500,65850,757.0102040816327,1,757.0102040816327,,759.1,,,,,755.4142958811494,,705.0,,0.02,1
10,2021-08-10 14:15:00+05:30,851.0,860.45,793.5,818.2,11025,64750,781.1623177842566,1,781.1623177842566,,778.54,,,,,762.641694524037,,708.072,,0.04,0
11,2021-08-10 14:45:00+05:30,818.2,824.05,790.0,795.8,7475,68525,781.1623177842566,1,781.1623177842566,,789.55,,,,,765.3499294257485,,714.16712,,0.04,0
12,2021-08-10 15:15:00+05:30,795.8,808.4,792.0,801.95,5500,70600,781.1623177842566,1,781.1623177842566,,801.54,,,,,767.0060477303308,,720.0184352,,0.04,0
13,2021-08-11 09:15:00+05:30,753.55,835.05,712.55,824.95,15300,75450,781.1623177842566,1,781.1623177842566,,818.3799999999999,765.657142857143,,782.6438095238095,,790.85,,,860.45,0.02,1
14,2021-08-11 09:45:00+05:30,824.95,929.05,794.6,894.8,10850,74025,798.1048058510606,1,798.1048058510606,,827.14,776.2785714285714,,799.8628571428573,,824.8591140854047,70.28096017457717,712.55,,0.02,1
15,2021-08-11 10:15:00+05:30,902.0,1006.55,874.9,973.5,11325,75025,867.3005478723376,1,867.3005478723376,,858.2,794.3535714285714,,826.1590476190478,,863.1755058928175,75.86151066875723,712.55,,0.04,0
16,2021-08-11 10:45:00+05:30,975.95,1026.9,945.15,986.9,16150,76750,911.4111838905752,1,911.4111838905752,,896.4199999999998,811.4285714285713,,851.831904761905,,900.2613752913753,76.66497265072518,724.31,,0.06,0
17,2021-08-11 11:15:00+05:30,986.9,1025.35,970.0,988.8,5800,76150,925.8131576204929,1,925.8131576204929,,933.79,828.9571428571427,,875.4814285714288,,909.480402468097,76.78297625601708,742.4653999999999,,0.06,0
18,2021-08-11 11:45:00+05:30,988.8,1009.6,984.5,990.75,3725,75925,931.8684208175654,1,931.8684208175654,,966.95,847.9392857142856,,897.0538095238097,,914.521958300343,76.91202048413899,759.5314759999999,,0.06,0
19,2021-08-11 12:15:00+05:30,990.75,990.75,910.0,934.0,8025,76400,931.8684208175654,1,931.8684208175654,,974.79,863.1535714285712,,908.5285714285717,,917.948969675682,65.50163946368919,775.5735874399999,,0.06,0
20,2021-08-11 12:45:00+05:30,934.0,950.25,925.0,925.0,2100,77600,999.0084051136254,-1,,999.0084051136254,965.0899999999999,876.3142857142856,,916.7747619047623,,918.3922608893437,63.88299116170425,790.6531721935999,,0.06,0
21,2021-08-11 13:15:00+05:30,925.0,933.85,857.8,858.0,3000,78300,959.3036329545362,-1,,959.3036329545362,939.3099999999998,884.5999999999998,,914.3328571428575,,917.0087566917949,53.319583289670305,804.8279818619839,,0.06,0
22,2021-08-11 13:45:00+05:30,858.0,887.55,845.0,877.95,9250,80150,926.7638282467452,-1,,926.7638282467452,917.1399999999998,894.3999999999999,,913.446190476191,,911.9425265516904,55.670125676102046,818.1523029502648,,0.06,0
23,2021-08-11 14:15:00+05:30,877.95,911.8,873.0,892.4,4500,78850,926.7638282467452,-1,,926.7638282467452,897.4699999999997,897.3571428571428,,913.1795238095244,,910.9656715727112,57.3454851278385,830.6771647732489,,0.06,0
24,2021-08-11 14:45:00+05:30,892.4,918.25,864.5,868.15,3850,79025,926.7638282467452,-1,,926.7638282467452,884.2999999999996,900.9249999999998,,909.2852380952388,,909.8447181535729,53.67904292522717,842.450534886854,,0.06,0
25,2021-08-11 15:15:00+05:30,870.05,912.65,866.15,910.15,11250,78475,926.7638282467452,-1,,926.7638282467452,881.3299999999996,909.0928571428569,,910.5152380952388,,908.3970075307174,58.614384966426535,853.5175027936428,,0.06,0
26,2021-08-12 09:15:00+05:30,835.8,936.6,800.05,915.15,6375,77250,926.7638282467452,-1,,926.7638282467452,892.7599999999995,917.1785714285712,,911.322857142858,,883.9333333333333,59.1720871043404,,1026.9,0.02,1
27,2021-08-12 09:45:00+05:30,915.15,915.15,821.05,840.05,5625,78275,926.7638282467452,-1,,926.7638282467452,885.1799999999996,918.2571428571425,841.9571428571429,901.0390476190483,,872.1286458333333,48.5823329529358,,1022.363,0.02,0
28,2021-08-12 10:15:00+05:30,842.2,850.0,830.0,844.0,3375,78200,903.5918330855353,-1,,903.5918330855353,875.4999999999997,914.6285714285711,845.4535714285715,891.1380952380961,,865.3686991869919,49.098324879629885,,1017.91674,0.02,0
29,2021-08-12 10:45:00+05:30,844.0,854.2,820.4,835.0,4100,79125,896.6358569304588,-1,,896.6358569304588,868.8699999999997,904.7357142857139,849.544642857143,880.5209523809533,,859.2980958493795,47.91837723339549,,1013.5594052,0.02,0
30,2021-08-12 11:15:00+05:30,835.0,875.55,833.55,860.3,2625,79575,896.6358569304588,-1,,896.6358569304588,858.8999999999996,895.6928571428568,853.5607142857144,874.5961904761915,,858.9617835595776,51.450558602527174,,1009.289217096,0.02,0
31,2021-08-12 11:45:00+05:30,861.75,861.75,841.95,847.45,2825,80275,896.6358569304588,-1,,896.6358569304588,845.3599999999997,885.5964285714283,857.2767857142859,868.1638095238106,,857.9895018388498,49.610223289922985,,1005.10443275408,0.02,0
32,2021-08-12 12:15:00+05:30,847.45,874.0,824.4,840.8,4625,81000,896.6358569304588,-1,,896.6358569304588,845.5099999999996,874.885714285714,861.4125000000001,862.1909523809535,,856.1755781161872,48.64058697273478,,1001.0033440989984,0.02,0
33,2021-08-12 12:45:00+05:30,839.45,857.4,820.0,854.0,5175,82150,888.0009040324343,-1,,888.0009040324343,847.5099999999996,869.1714285714282,866.1625000000001,859.4061904761917,,854.3312694984401,50.7003556390613,,996.9842772170184,0.02,0
34,2021-08-12 13:15:00+05:30,854.0,866.0,825.0,841.6,7425,84425,888.0009040324343,-1,,888.0009040324343,848.8299999999997,863.2142857142854,869.7642857142857,855.7300000000012,,852.5465796757611,48.72352469384554,,993.045591672678,0.02,0
35,2021-08-12 13:45:00+05:30,841.6,850.35,820.0,850.35,3625,85125,880.7521947993395,-1,,880.7521947993395,846.8399999999998,862.6678571428569,873.6339285714286,854.0147619047631,,851.5714727835426,50.199117783412525,,989.1856798392245,0.02,0
36,2021-08-12 14:15:00+05:30,850.35,872.15,833.0,833.0,5000,86625,880.7521947993395,-1,,880.7521947993395,843.9499999999998,859.4571428571426,876.9285714285714,850.0590476190488,,851.0277531593631,47.29294824447221,,985.40296624244,0.02,0
37,2021-08-12 14:45:00+05:30,833.0,840.45,801.05,806.4,6800,87275,864.6577349546168,-1,,864.6577349546168,837.0699999999997,853.3142857142855,875.3357142857143,842.9847619047632,,846.8867998263134,43.16682835376426,,981.6959069175912,0.02,0
38,2021-08-12 15:15:00+05:30,806.4,806.4,758.0,758.0,11075,86150,826.7494871039572,-1,,826.7494871039572,817.8699999999997,845.4464285714283,873.1857142857143,830.2761904761919,,835.1498057781015,36.86448532646189,,978.0629887792394,0.04,0
39,2021-08-13 09:15:00+05:30,790.45,790.45,713.7,735.0,19600,85700,801.2245603748205,-1,,801.2245603748205,796.5499999999997,832.9357142857141,871.0142857142857,815.5500000000014,,746.3833333333333,34.30157661674998,,969.2604692280698,0.06,0
40,2021-08-13 09:45:00+05:30,735.0,776.55,730.1,768.05,16100,89775,801.2245603748205,-1,,801.2245603748205,780.0899999999998,822.4285714285712,869.8035714285714,806.8985714285728,,751.7274509803922,40.68319756718778,,953.9268410743856,0.06,0
41,2021-08-13 10:15:00+05:30,767.95,783.05,750.0,759.95,26300,98800,801.2245603748205,-1,,801.2245603748205,765.4799999999998,816.7071428571427,867.4821428571429,798.5680952380967,,757.0747849462366,39.666257126180945,,939.5132306099225,0.06,0
42,2021-08-13 10:45:00+05:30,759.95,771.95,757.0,767.1,8950,102350,801.2245603748205,-1,,801.2245603748205,757.6199999999997,811.2142857142856,862.9214285714286,791.953809523811,,758.1186633779657,41.066641753060125,,925.9644367733272,0.06,0
