,date,open,high,low,close,volume,oi,SUPERT_7_1.0,SUPERTd_7_1.0,SUPERTl_7_1.0,SUPERTs_7_1.0,SUPERT_7_2.0,SUPERTd_7_2.0,SUPERTl_7_2.0,SUPERTs_7_2.0,SMA_44,VWAP_D,PSARl_0.02_0.2,PSARs_0.02_0.2,PSARaf_0.02_0.2,PSARr_0.02_0.2
14,2021-07-16 10:15:00+05:30,140.0,146.7,130.0,146.7,550,5050,152.3347279377033,-1,,152.3347279377033,166.31945587540662,-1,,166.31945587540662,,144.25390070921983,,193.998,0.04,0
15,2021-07-16 10:45:00+05:30,146.7,146.85,142.6,142.6,50,5025,152.3347279377033,-1,,152.3347279377033,166.31945587540662,-1,,166.31945587540662,,144.2442176870748,,191.43807999999999,0.04,0
16,2021-07-16 11:15:00+05:30,142.6,143.0,140.05,140.05,475,5075,152.3347279377033,-1,,152.3347279377033,163.9576614594824,-1,,163.9576614594824,,143.3470588235294,,188.9805568,0.04,0
17,2021-07-16 11:45:00+05:30,140.05,145.45,140.05,140.05,100,5125,152.3347279377033,-1,,152.3347279377033,163.52085267955636,-1,,163.52085267955636,,143.26388888888889,,186.62133452799998,0.04,0
18,2021-07-16 12:15:00+05:30,140.05,144.0,140.05,144.0,125,5175,151.49107971980987,-1,,151.49107971980987,160.95715943961972,-1,,160.95715943961972,,143.22619047619048,,184.35648114688,0.04,0
19,2021-07-16 12:45:00+05:30,143.25,154.0,143.25,154.0,75,5175,138.97550309730585,1,138.97550309730585,,160.95715943961972,-1,,160.95715943961972,,143.49583333333334,,182.1822219010048,0.04,0
20,2021-07-16 13:15:00+05:30,154.0,154.0,139.15,143.6,75,5175,138.97550309730585,1,138.97550309730585,,160.95715943961972,-1,,160.95715943961972,,143.57128514056225,,180.0949330249646,0.04,0
21,2021-07-16 13:45:00+05:30,143.6,150.3,133.85,143.1,150,5250,138.97550309730585,1,138.97550309730585,,160.95715943961972,-1,,160.95715943961972,,143.4934456928839,,178.09113570396602,0.04,0
22,2021-07-16 14:15:00+05:30,145.0,152.0,141.0,146.75,825,4900,138.97550309730585,1,138.97550309730585,,160.95715943961972,-1,,160.95715943961972,,144.3292349726776,,176.16749027580738,0.04,0
23,2021-07-16 14:45:00+05:30,148.65,149.85,144.55,146.45,1575,5475,138.97550309730585,1,138.97550309730585,,160.95715943961972,-1,,160.95715943961972,,145.2217117117117,,174.32079066477507,0.04,0
24,2021-07-16 15:15:00+05:30,146.45,148.15,144.7,146.25,1050,5600,138.97550309730585,1,138.97550309730585,,160.95715943961972,-1,,160.95715943961972,,145.4335535976505,,172.54795903818408,0.04,0
25,2021-07-19 09:15:00+05:30,108.7,119.95,105.0,119.95,675,6050,126.41283863434536,-1,,126.41283863434536,140.35067726869073,-1,,140.35067726869073,,114.96666666666664,,170.8460406766567,0.06,0
26,2021-07-19 09:45:00+05:30,119.95,119.95,101.4,103.5,275,6250,125.2717188294389,-1,,125.2717188294389,139.86843765887778,-1,,139.86843765887778,,113.03201754385964,,166.89527823605732,0.08,0
27,2021-07-19 10:15:00+05:30,103.5,115.0,103.5,109.75,425,6450,123.40433042523334,-1,,123.40433042523334,137.55866085046668,-1,,137.55866085046668,,111.91454545454546,,161.65565597717273,0.08,0
28,2021-07-19 10:45:00+05:30,109.75,109.75,105.0,105.0,50,6475,120.1858546502,-1,,120.1858546502,132.9967093004,-1,,132.9967093004,,111.72748538011695,,156.8352034989989,0.08,0
29,2021-07-19 11:15:00+05:30,105.0,109.7,105.0,105.2,75,6450,119.00216112874286,-1,,119.00216112874286,130.65432225748572,-1,,130.65432225748572,,111.47277777777776,,152.400387219079,0.08,0
30,2021-07-19 11:45:00+05:30,105.2,105.2,102.0,102.0,1100,6550,114.04470953892245,-1,,114.04470953892245,124.4894190778449,-1,,124.4894190778449,,107.91634615384615,,148.32035624155267,0.08,0
31,2021-07-19 12:15:00+05:30,102.0,105.15,99.85,100.0,375,6550,112.2097510333621,-1,,112.2097510333621,121.9195020667242,-1,,121.9195020667242,,107.12857142857143,,144.56672774222847,0.1,0
32,2021-07-19 12:45:00+05:30,100.0,109.75,96.9,100.0,1125,6700,112.2097510333621,-1,,112.2097510333621,121.9195020667242,-1,,121.9195020667242,,105.78079268292683,,140.09505496800563,0.12000000000000001,0
33,2021-07-19 13:15:00+05:30,100.0,104.7,98.95,101.9,325,6650,111.3535925959395,-1,,111.3535925959395,120.882185191879,-1,,120.882185191879,,105.49209039548023,,134.91164837184496,0.12000000000000001,0
34,2021-07-19 13:45:00+05:30,101.0,105.45,97.0,97.0,250,6775,110.5995079393767,-1,,110.5995079393767,119.97401587875342,-1,,119.97401587875342,,105.1885918003565,,130.35025056722355,0.12000000000000001,0
35,2021-07-19 14:15:00+05:30,97.0,100.75,97.0,100.7,425,6775,107.44600680518005,-1,,107.44600680518005,116.01701361036008,-1,,116.01701361036008,,104.71315359477126,,126.33622049915672,0.12000000000000001,0
36,2021-07-19 14:45:00+05:30,100.7,108.55,100.65,100.65,475,6800,107.44600680518005,-1,,107.44600680518005,116.01701361036008,-1,,116.01701361036008,,104.59133034379673,,122.80387403925792,0.12000000000000001,0
37,2021-07-19 15:15:00+05:30,100.65,100.65,97.0,100.0,275,6775,106.61084173441799,-1,,106.61084173441799,114.39668346883599,-1,,114.39668346883599,,104.33867521367523,,119.69540915454697,0.12000000000000001,0
38,2021-07-20 09:15:00+05:30,75.4,105.0,75.4,81.0,1625,6850,101.10215005807257,-1,,101.10215005807257,112.00430011614513,-1,,112.00430011614513,,87.13333333333333,,116.95996005600134,0.14,0
39,2021-07-20 09:45:00+05:30,81.0,87.05,81.0,86.0,725,6725,94.2339857640622,-1,,94.2339857640622,104.44297152812439,-1,,104.44297152812439,,86.37748226950353,,111.14156564816115,0.14,0
40,2021-07-20 10:15:00+05:30,86.0,88.0,82.0,86.05,425,6825,94.2339857640622,-1,,94.2339857640622,104.21540416696376,-1,,104.21540416696376,,86.22012012012011,,106.13774645741859,0.14,0
41,2021-07-20 10:45:00+05:30,86.05,93.05,86.05,93.0,875,6400,94.2339857640622,-1,,94.2339857640622,104.21540416696376,-1,,104.21540416696376,,87.29406392694064,,101.83446195337999,0.14,0
42,2021-07-20 11:15:00+05:30,91.25,93.05,89.95,93.0,975,5875,94.2339857640622,-1,,94.2339857640622,104.21540416696376,-1,,104.21540416696376,,88.28612612612612,,98.1336372799068,0.14,0
