,date,open,high,low,close,volume,oi,PSARl_0.06_0.2,PSARs_0.06_0.2,PSARaf_0.06_0.2,PSARr_0.06_0.2,SUPERT_7_0.3,SUPERTd_7_0.3,SUPERTl_7_0.3,SUPERTs_7_0.3
0,2021-05-04 09:15:00+05:30,145.8,145.8,128.9,136.25,257850,180525,,,0.06,False,0.0,1,,
1,2021-05-04 09:20:00+05:30,134.7,146.7,131.2,145.8,203700,263325,,,0.06,False,,1,,
2,2021-05-04 09:25:00+05:30,146.85,169.75,145.8,154.2,228225,263850,128.9,,0.06,False,,1,,
3,2021-05-04 09:30:00+05:30,155.85,161.5,141.8,142.9,108675,264000,131.2,,0.12,False,,1,,
4,2021-05-04 09:35:00+05:30,142.9,158.6,140.75,156.35,121725,263925,135.826,,0.12,False,,1,,
5,2021-05-04 09:40:00+05:30,155.25,187.4,154.5,184.75,226575,263100,139.89687999999998,,0.12,False,,1,,
6,2021-05-04 09:45:00+05:30,184.75,219.55,184.75,192.7,208800,262950,140.75,,0.18,False,117.75569741559619,1,117.75569741559619,
7,2021-05-04 09:50:00+05:30,192.7,197.3,179.35,191.2,62025,262500,154.5,,0.2,False,125.84118327811346,1,125.84118327811346,
8,2021-05-04 09:55:00+05:30,191.2,193.0,163.45,164.85,71400,263475,,219.55,0.2,True,132.69208614564891,1,132.69208614564891,
9,2021-05-04 10:00:00+05:30,164.8,165.35,151.75,156.95,135675,263475,,216.184,0.06,False,144.79384159281634,1,144.79384159281634,
10,2021-05-04 10:05:00+05:30,156.95,164.05,153.2,158.05,65850,263400,,208.45192,0.12,False,144.87043648738432,1,144.87043648738432,
11,2021-05-04 10:10:00+05:30,158.05,172.35,158.05,168.0,63600,262350,,201.6476896,0.12,False,148.56393137405237,-1,,148.56393137405237
12,2021-05-04 10:15:00+05:30,169.05,178.5,161.55,171.05,97200,262350,,195.659966848,0.12,False,144.77234197424596,-1,,144.77234197424596
13,2021-05-04 10:20:00+05:30,171.05,174.4,162.2,174.4,33375,262275,,190.39077082624001,0.12,False,144.77234197424596,-1,,144.77234197424596
14,2021-05-04 10:25:00+05:30,174.3,175.7,165.9,170.25,56250,261525,,185.7538783270912,0.12,False,143.52122079300744,-1,,143.52122079300744
15,2021-05-04 10:30:00+05:30,170.25,170.25,154.85,161.45,46125,261750,,181.67341292784025,0.12,False,142.6710741442784,1,142.6710741442784,
16,2021-05-04 10:35:00+05:30,161.45,161.45,155.0,159.4,24300,253650,,178.0826033764994,0.12,False,146.4256847778738,1,146.4256847778738,
17,2021-05-04 10:40:00+05:30,159.4,168.9,159.35,163.6,93375,203625,,174.92269097131947,0.12,False,147.53528930190558,-1,,147.53528930190558
18,2021-05-04 10:45:00+05:30,163.6,166.8,156.1,159.05,24150,203775,,172.14196805476112,0.12,False,142.43926771245694,1,142.43926771245694,
19,2021-05-04 10:50:00+05:30,159.05,165.0,155.25,164.4,33150,198900,,169.69493188818979,0.12,False,144.34477276264212,1,144.34477276264212,
20,2021-05-04 10:55:00+05:30,164.15,165.2,158.0,160.0,24525,199950,,167.541540061607,0.12,False,144.34477276264212,1,144.34477276264212,
21,2021-05-04 11:00:00+05:30,160.55,163.65,148.6,153.25,66150,201150,,165.64655525421418,0.12,False,149.60909056009112,1,149.60909056009112,
22,2021-05-04 11:05:00+05:30,153.25,154.85,141.5,146.5,88275,206400,,165.2,0.18,False,156.66877865216722,1,156.66877865216722,
23,2021-05-04 11:10:00+05:30,146.6,146.7,138.3,141.85,76950,220425,,163.65,0.2,False,160.86836719163134,1,160.86836719163134,
24,2021-05-04 11:15:00+05:30,141.8,145.35,135.35,144.6,74625,229425,,158.58,0.2,False,162.53795573541376,1,162.53795573541376,
