,date,open,high,low,close,volume,oi,SUPERT_7_0.4,SUPERTd_7_0.4,SUPERTl_7_0.4,SUPERTs_7_0.4,SMA_44,VWAP_D,PSARl_0.02_0.2,PSARs_0.02_0.2,PSARaf_0.02_0.2,PSARr_0.02_0.2
24,2021-08-11 11:45:00+05:30,551.1,551.1,551.1,551.1,0,275,541.7797470653164,1,541.7797470653164,,,464.4944444444444,403.95248404933835,,0.08,0
25,2021-08-11 12:15:00+05:30,551.1,551.1,551.1,551.1,0,275,543.1112117702712,1,543.1112117702712,,,464.4944444444444,416.5322853253913,,0.08,0
26,2021-08-11 12:45:00+05:30,551.1,551.1,551.1,551.1,0,275,544.2524672316611,1,544.2524672316611,,,464.4944444444444,428.10570249936,,0.08,0
27,2021-08-11 13:15:00+05:30,551.1,551.1,450.0,450.0,25,225,512.1964566585763,-1,,512.1964566585763,,465.6947916666666,438.7532462994112,,0.08,0
28,2021-08-11 13:45:00+05:30,450.0,450.0,450.0,450.0,0,225,459.98267713592253,-1,,459.98267713592253,,465.6947916666666,448.5489865954583,,0.08,0
29,2021-08-11 14:15:00+05:30,450.0,450.0,450.0,450.0,0,225,458.5565804022193,-1,,458.5565804022193,,465.6947916666666,,561.2,0.02,1
30,2021-08-11 14:45:00+05:30,450.0,450.0,450.0,450.0,0,225,457.3342117733308,-1,,457.3342117733308,,465.6947916666666,,558.976,0.02,0
31,2021-08-11 15:15:00+05:30,450.0,450.0,450.0,450.0,0,225,456.2864672342836,-1,,456.2864672342836,,465.6947916666666,,556.79648,0.02,0
32,2021-08-12 09:45:00+05:30,446.3,446.3,427.3,427.3,25,225,443.4855433436716,-1,,443.4855433436716,,433.6333333333334,,554.6605503999999,0.04,0
33,2021-08-12 10:15:00+05:30,427.3,427.3,405.3,405.3,25,250,423.28760858029,-1,,423.28760858029,,423.1333333333334,,549.566128384,0.06,0
34,2021-08-12 10:45:00+05:30,405.3,405.3,405.3,405.3,0,250,411.2893787831057,-1,,411.2893787831057,,423.1333333333334,,540.91016068096,0.06,0
35,2021-08-12 11:15:00+05:30,405.3,443.0,390.1,427.9,450,475,408.39338961448084,1,408.39338961448084,,,420.6133333333333,,532.7735510401023,0.08,0
36,2021-08-12 11:45:00+05:30,427.9,443.3,410.15,443.3,150,400,417.8393339552693,1,417.8393339552693,,,423.29871794871787,,521.3596669568942,0.08,0
37,2021-08-12 12:15:00+05:30,443.3,443.3,402.45,402.45,25,350,432.82557089548345,-1,,432.82557089548345,,423.03086419753083,,510.8588936003427,0.08,0
38,2021-08-12 12:45:00+05:30,402.45,416.05,400.0,416.05,50,375,417.4712036247001,-1,,417.4712036247001,,422.1804597701149,,501.1981821123153,0.08,0
39,2021-08-12 13:15:00+05:30,416.05,416.05,379.65,401.7,75,375,408.0267459640287,-1,,408.0267459640287,,420.01979166666666,,492.31032754333006,0.1,0
40,2021-08-12 13:45:00+05:30,401.7,401.7,390.0,390.0,50,375,405.241496540596,-1,,405.241496540596,,418.4833333333333,,481.04429478899704,0.1,0
41,2021-08-12 14:15:00+05:30,390.0,390.0,383.4,383.4,25,375,395.12699703479655,-1,,395.12699703479655,,417.5438095238095,,470.9048653100973,0.1,0
42,2021-08-12 14:45:00+05:30,383.4,387.5,367.7,367.7,100,425,385.9545688869685,-1,,385.9545688869685,,413.10854700854696,,461.77937877908755,0.12000000000000001,0
43,2021-08-12 15:15:00+05:30,367.7,371.0,332.05,338.05,450,550,360.91177333168724,-1,,360.91177333168724,417.9943181818182,392.24269005847947,,450.48985332559704,0.14,0
44,2021-08-13 09:15:00+05:30,355.05,355.05,313.0,315.0,100,700,344.47366285573196,-1,,344.47366285573196,415.64204545454544,327.68333333333334,,433.9082738600135,0.16,0
45,2021-08-13 09:45:00+05:30,315.0,330.4,315.0,330.4,350,725,332.5359967334845,-1,,332.5359967334845,413.49204545454546,325.80370370370366,,414.56295004241133,0.16,0
46,2021-08-13 10:15:00+05:30,330.4,330.4,305.0,320.0,175,725,327.5822829144153,-1,,327.5822829144153,411.10568181818184,323.7493333333333,,398.31287803562554,0.18,0
47,2021-08-13 10:45:00+05:30,320.0,320.0,309.2,309.2,25,775,323.6876710694989,-1,,323.6876710694989,408.47386363636366,323.32820512820507,,381.51655998921296,0.18,0
48,2021-08-13 11:15:00+05:30,309.2,315.0,303.5,312.75,100,850,317.6965752024276,-1,,317.6965752024276,405.92272727272734,321.6066666666666,,367.74357919115465,0.19999999999999998,0
49,2021-08-13 11:45:00+05:30,312.75,320.0,302.65,320.0,500,975,303.09364982649066,1,303.09364982649066,,404.72386363636366,318.6506666666666,,354.8948633529237,0.2,0
50,2021-08-13 12:15:00+05:30,320.0,320.0,320.0,320.0,0,975,312.9445569941348,1,312.9445569941348,,403.27159090909095,318.6506666666666,,344.445890682339,0.2,0
