,date,open,high,low,close,volume,oi,PSARl_0.06_0.2,PSARs_0.06_0.2,PSARaf_0.06_0.2,PSARr_0.06_0.2
0,2021-04-28 09:40:00+05:30,16.2,16.8,16.2,16.7,5100,1700,,,0.06,False
1,2021-04-28 09:45:00+05:30,16.7,18.5,16.7,17.5,23800,23800,,,0.06,False
2,2021-04-28 09:50:00+05:30,17.4,17.4,17.4,17.4,6800,30600,,16.8,0.06,True
3,2021-04-28 09:55:00+05:30,17.4,17.4,16.7,16.8,13600,35700,17.4,,0.06,True
4,2021-04-28 10:00:00+05:30,16.8,16.8,16.6,16.6,1700,39100,,17.4,0.06,True
5,2021-04-28 10:05:00+05:30,16.6,16.6,16.25,16.25,5100,39100,,17.4,0.06,False
6,2021-04-28 10:10:00+05:30,16.25,16.25,16.0,16.0,8500,45900,,17.262,0.12,False
7,2021-04-28 10:15:00+05:30,16.0,16.45,16.0,16.0,17000,45900,,17.03484,0.18,False
8,2021-04-28 10:20:00+05:30,16.0,16.0,15.55,15.55,3400,49300,,16.8485688,0.18,False
9,2021-04-28 10:25:00+05:30,15.55,15.7,15.25,15.7,6800,49300,,16.58885504,0.2,False
10,2021-04-28 10:30:00+05:30,15.7,15.7,15.7,15.7,0,49300,,16.321084031999998,0.2,False
11,2021-04-28 10:35:00+05:30,15.7,15.7,14.95,14.95,5100,54400,,16.1068672256,0.2,False
12,2021-04-28 10:40:00+05:30,14.95,15.25,14.95,15.25,5100,54400,,15.87549378048,0.2,False
13,2021-04-28 10:45:00+05:30,15.25,15.25,14.95,14.95,3400,57800,,15.7,0.2,False
14,2021-04-28 10:50:00+05:30,14.95,15.2,14.9,15.2,3400,61200,,15.549999999999999,0.2,False
15,2021-04-28 10:55:00+05:30,15.2,15.2,15.2,15.2,0,61200,,15.42,0.2,False
16,2021-04-28 11:00:00+05:30,15.2,15.2,15.2,15.2,0,61200,,15.316,0.2,False
17,2021-04-28 11:05:00+05:30,15.2,15.2,15.2,15.2,0,61200,,15.232800000000001,0.2,False
18,2021-04-28 11:10:00+05:30,15.2,15.2,15.2,15.2,0,61200,14.9,,0.2,True
