,date,open,high,low,close,volume,oi,SUPERT_7_1.0,SUPERTd_7_1.0,SUPERTl_7_1.0,SUPERTs_7_1.0,SMA_5,SMA_14,SMA_28,WMA_14,SMA_44,VWAP_D,RSI_14,PSARl_0.02_0.2,PSARs_0.02_0.2,PSARaf_0.02_0.2,PSARr_0.02_0.2
0,2021-10-13 14:45:00+05:30,62.4,62.4,62.4,62.4,0,0,0.0,1,,,,,,,,,,,,0.02,0
1,2021-10-13 15:15:00+05:30,62.4,62.4,62.4,62.4,0,0,,1,,,,,,,,,,51.65,,0.02,0
2,2021-10-14 10:15:00+05:30,50.0,55.5,50.0,55.5,850,7650,,1,,,,,,,,53.666666666666664,,,62.4,0.02,1
3,2021-10-14 10:45:00+05:30,55.5,59.0,55.5,59.0,850,8500,,1,,,,,,,,55.75,,,62.4,0.02,0
4,2021-10-14 11:15:00+05:30,59.0,59.0,59.0,59.0,0,8500,,1,,,59.660000000000004,,,,,55.75,,,62.152,0.02,0
5,2021-10-14 11:45:00+05:30,59.0,59.0,59.0,59.0,0,8500,,1,,,58.98,,,,,55.75,,,61.90896,0.02,0
6,2021-10-14 12:15:00+05:30,59.0,61.0,59.0,61.0,850,9350,,1,,,58.7,,,,,57.27777777777778,,,61.6707808,0.02,0
7,2021-10-14 12:45:00+05:30,61.0,61.0,61.0,61.0,0,9350,58.44285714285714,1,58.44285714285714,,59.8,,,,,57.27777777777778,,,61.437365184,0.02,0
8,2021-10-14 13:15:00+05:30,61.0,61.0,61.0,61.0,0,9350,58.80816326530612,1,58.80816326530612,,60.2,,,,,57.27777777777778,,,61.20861788032,0.02,0
9,2021-10-14 13:45:00+05:30,61.0,61.0,61.0,61.0,0,9350,59.12128279883382,1,59.12128279883382,,60.6,,,,,57.27777777777778,,50.0,,0.02,1
10,2021-10-14 14:15:00+05:30,61.0,61.0,61.0,61.0,0,9350,59.38967097042899,1,59.38967097042899,,61.0,,,,,57.27777777777778,,50.22,,0.02,0
