,date,open,high,low,close,volume,oi,SUPERT_7_1.0,SUPERTd_7_1.0,SUPERTl_7_1.0,SUPERTs_7_1.0,SMA_5,SMA_14,SMA_28,WMA_14,SMA_44,VWAP_D,RSI_14,PSARl_0.02_0.2,PSARs_0.02_0.2,PSARaf_0.02_0.2,PSARr_0.02_0.2
0,2021-10-04 09:50:00+05:30,78.6,78.6,78.6,78.6,0,0,0.0,1,,,,,,,,,,,,0.02,0
1,2021-10-04 09:55:00+05:30,78.6,78.6,78.6,78.6,0,0,,1,,,,,,,,,,60.0,,0.02,0
2,2021-10-04 10:00:00+05:30,78.6,78.6,78.6,78.6,0,0,,1,,,,,,,,,,60.372,,0.02,0
3,2021-10-04 10:05:00+05:30,78.6,89.1,78.6,89.1,850,12750,,1,,,,,,,,85.59999999999998,,60.73656,,0.04,0
4,2021-10-04 10:10:00+05:30,89.1,89.1,89.1,89.1,0,12750,,1,,,82.8,,,,,85.59999999999998,,61.8710976,,0.04,0
5,2021-10-04 10:15:00+05:30,89.1,89.1,89.1,89.1,0,12750,,1,,,84.9,,,,,85.59999999999998,,62.960253695999995,,0.04,0
6,2021-10-04 10:20:00+05:30,89.1,89.1,89.0,89.0,850,12750,,1,,,86.97999999999999,,,,,87.31666666666665,,64.00584354816,,0.04,0
7,2021-10-04 10:25:00+05:30,89.0,89.0,84.55,87.25,37400,46750,84.625,1,84.625,,88.71,,,,,86.95000000000002,,65.0096098062336,,0.04,0
8,2021-10-04 10:30:00+05:30,87.25,87.25,87.25,87.25,0,46750,85.40714285714286,1,85.40714285714286,,88.33999999999999,,,,,86.95000000000002,,65.97322541398425,,0.04,0
9,2021-10-04 10:35:00+05:30,87.25,87.25,87.25,87.25,0,46750,85.67040816326531,1,85.67040816326531,,87.96999999999998,,,,,86.95000000000002,,66.89829639742489,,0.04,0
10,2021-10-04 10:40:00+05:30,87.25,89.45,87.25,89.45,850,49300,86.68177842565598,1,86.68177842565598,,88.03999999999998,,,,,86.98758865248227,,67.78636454152789,,0.06,0
11,2021-10-04 10:45:00+05:30,89.45,89.45,89.45,89.45,0,49300,88.02009579341942,1,88.02009579341942,,88.12999999999997,,,,,86.98758865248227,,69.08618266903622,,0.06,0
