,date,open,high,low,close,volume,oi,PSARl_0.06_0.2,PSARs_0.06_0.2,PSARaf_0.06_0.2,PSARr_0.06_0.2,SUPERT_7_0.3,SUPERTd_7_0.3,SUPERTl_7_0.3,SUPERTs_7_0.3
0,2021-05-05 09:15:00+05:30,266.35,311.7,266.35,287.85,46475,93175,,,0.06,False,0.0,1,,
1,2021-05-05 09:20:00+05:30,287.85,293.25,256.9,265.6,18600,99200,,,0.06,False,,1,,
2,2021-05-05 09:25:00+05:30,265.6,277.65,261.45,271.4,18925,107025,,311.7,0.06,True,,1,,
3,2021-05-05 09:30:00+05:30,271.4,289.0,271.4,274.4,11825,108950,,308.685,0.06,False,,1,,
4,2021-05-05 09:35:00+05:30,274.4,293.15,272.85,276.7,10375,114500,,305.8509,0.06,False,,1,,
5,2021-05-05 09:40:00+05:30,273.35,283.55,269.75,275.55,8175,115000,,303.186846,0.06,False,,1,,
6,2021-05-05 09:45:00+05:30,275.55,283.1,254.0,264.0,23700,118400,,300.68263524,0.06,False,261.37734252870183,1,261.37734252870183,
7,2021-05-05 09:50:00+05:30,264.0,278.0,264.0,277.2,13125,125225,,295.0807190112,0.12,False,264.4266082294927,1,264.4266082294927,
8,2021-05-05 09:55:00+05:30,275.0,288.7,274.8,287.1,9800,124175,,290.151032729856,0.12,False,275.6342352611619,1,275.6342352611619,
9,2021-05-05 10:00:00+05:30,287.1,315.35,170.25,187.3,44575,124550,254.0,,0.12,True,255.71638475644642,-1,,255.71638475644642
10,2021-05-05 10:05:00+05:30,190.6,263.2,187.25,254.55,32625,125725,,315.35,0.06,True,239.86798016726712,-1,,239.86798016726712
11,2021-05-05 10:10:00+05:30,254.55,309.0,254.55,276.8,19850,126125,187.25,,0.06,True,266.8451944506296,1,266.8451944506296,
12,2021-05-05 10:15:00+05:30,277.5,295.0,245.75,284.9,18100,127100,187.25,,0.06,False,266.8451944506296,1,266.8451944506296,
13,2021-05-05 10:20:00+05:30,285.95,293.35,274.75,286.55,6375,127450,194.555,,0.06,False,270.65180403779266,1,270.65180403779266,
14,2021-05-05 10:25:00+05:30,286.55,296.0,264.0,285.3,16900,125650,201.42170000000002,,0.06,False,270.65180403779266,1,270.65180403779266,
15,2021-05-05 10:30:00+05:30,285.3,324.1,285.0,293.0,36550,127500,207.87639800000002,,0.06,False,291.92045278202716,1,291.92045278202716,
16,2021-05-05 10:35:00+05:30,296.45,310.05,270.75,299.25,21250,131725,221.82323024000002,,0.12,False,291.92045278202716,1,291.92045278202716,
17,2021-05-05 10:40:00+05:30,299.25,315.0,285.2,306.3,12750,125450,234.09644261120002,,0.12,False,288.14222964682966,1,288.14222964682966,
18,2021-05-05 10:45:00+05:30,310.0,331.35,306.3,328.0,26275,120800,244.89686949785602,,0.12,False,307.53775598154834,1,307.53775598154834,
19,2021-05-05 10:50:00+05:30,328.0,335.85,305.2,313.8,20375,118825,260.45843298824195,,0.18,False,309.55100118070106,1,309.55100118070106,
20,2021-05-05 10:55:00+05:30,313.8,319.7,303.55,318.05,14000,119500,275.5367463905936,,0.2,False,309.55100118070106,1,309.55100118070106,
21,2021-05-05 11:00:00+05:30,318.05,327.95,312.85,316.75,4775,119100,287.5993971124749,,0.2,False,311.15527709446013,1,311.15527709446013,
22,2021-05-05 11:05:00+05:30,316.75,316.75,299.65,302.85,7775,119400,297.24951768997994,,0.2,False,316.83943979238586,-1,,316.83943979238586
23,2021-05-05 11:10:00+05:30,303.0,305.45,267.15,277.6,11400,120975,,335.85,0.2,True,295.35698995329506,-1,,295.35698995329506
24,2021-05-05 11:15:00+05:30,277.6,282.0,247.55,252.05,13075,122375,,331.728,0.06,False,274.0185171425169,-1,,274.0185171425169
25,2021-05-05 11:20:00+05:30,252.05,268.15,245.75,258.0,7300,124575,,321.62664,0.12,False,265.82634269540546,-1,,265.82634269540546
26,2021-05-05 11:25:00+05:30,258.0,272.0,253.15,270.0,5050,126075,,307.9688448,0.18,False,254.16613015242118,1,254.16613015242118,
27,2021-05-05 11:30:00+05:30,269.55,280.75,269.0,272.0,5150,126325,,296.769452736,0.18,False,267.1732662999782,1,267.1732662999782,
28,2021-05-05 11:35:00+05:30,272.0,273.75,254.2,262.4,4175,127325,,287.58595124352,0.18,False,271.4113058582549,-1,,271.4113058582549
29,2021-05-05 11:40:00+05:30,262.4,265.8,255.0,264.85,3850,127600,,280.75,0.18,False,267.23089551134177,-1,,267.23089551134177
30,2021-05-05 11:45:00+05:30,264.85,282.55,263.65,275.0,8925,131700,245.75,,0.18,True,266.4363527884561,1,266.4363527884561,
31,2021-05-05 11:50:00+05:30,275.0,281.0,256.6,279.0,3925,131400,247.958,,0.06,False,266.4363527884561,1,266.4363527884561,
32,2021-05-05 11:55:00+05:30,282.1,284.85,271.7,282.15,7650,132475,250.03352,,0.06,False,271.921275529635,1,271.921275529635,
33,2021-05-05 12:00:00+05:30,282.15,298.8,254.85,292.5,10925,132525,254.2114976,,0.12,False,269.4901848296641,1,269.4901848296641,
34,2021-05-05 12:05:00+05:30,292.5,295.0,278.8,289.75,4775,131950,254.85,,0.18,False,279.9203415472829,1,279.9203415472829,
35,2021-05-05 12:10:00+05:30,289.75,291.05,279.1,281.3,3225,131925,254.85,,0.18,False,279.9203415472829,1,279.9203415472829,
36,2021-05-05 12:15:00+05:30,281.3,292.8,275.05,283.65,5125,132575,262.761,,0.18,False,279.9203415472829,1,279.9203415472829,
37,2021-05-05 12:20:00+05:30,283.65,286.35,267.9,274.4,4775,132500,,298.8,0.18,True,283.3371835113608,-1,,283.3371835113608
38,2021-05-05 12:25:00+05:30,274.4,282.75,264.0,282.75,3150,132550,,296.946,0.06,False,279.5030941768322,-1,,279.5030941768322
39,2021-05-05 12:30:00+05:30,283.25,287.5,273.2,279.15,2425,132050,,292.99248,0.12,False,279.5030941768322,-1,,279.5030941768322
40,2021-05-05 12:35:00+05:30,279.15,285.35,259.05,268.8,4775,132525,,289.5133824,0.12,False,278.354770259268,-1,,278.354770259268
41,2021-05-05 12:40:00+05:30,268.8,272.0,261.55,262.0,20725,145650,,287.5,0.18,False,272.49770803713784,-1,,272.49770803713784
42,2021-05-05 12:45:00+05:30,262.0,267.5,257.7,267.5,2975,143925,,285.35,0.18,False,267.9246520189158,-1,,267.9246520189158
43,2021-05-05 12:50:00+05:30,267.5,320.65,261.3,320.15,20575,144825,257.7,,0.2,True,283.86541828273596,1,283.86541828273596,
44,2021-05-05 12:55:00+05:30,320.0,340.0,318.5,334.5,18800,142125,257.7,,0.06,False,322.23473586167495,1,322.23473586167495,
45,2021-05-05 13:00:00+05:30,335.0,350.55,317.0,331.75,18900,140975,261.3,,0.12,False,326.32369625400815,1,326.32369625400815,
46,2021-05-05 13:05:00+05:30,331.75,367.8,331.75,363.0,38300,132150,277.365,,0.18,False,341.8428250316327,1,341.8428250316327,
47,2021-05-05 13:10:00+05:30,363.0,374.2,349.45,350.0,16425,131700,295.452,,0.2,False,353.96532294711193,1,353.96532294711193,
48,2021-05-05 13:15:00+05:30,350.0,372.0,333.0,350.4,9750,128950,311.2016,,0.2,False,360.9085824260393,-1,,360.9085824260393
49,2021-05-05 13:20:00+05:30,350.2,364.1,339.25,346.2,7200,126025,323.80127999999996,,0.2,False,359.94729511378705,-1,,359.94729511378705
