,date,open,high,low,close,volume,oi,SUPERT_7_0.4,SUPERTd_7_0.4,SUPERTl_7_0.4,SUPERTs_7_0.4,SMA_44,VWAP_D,PSARl_0.02_0.2,PSARs_0.02_0.2,PSARaf_0.02_0.2,PSARr_0.02_0.2
37,2021-08-12 09:15:00+05:30,645.2,655.75,540.0,550.0,375,1025,615.8730283283167,-1,,615.8730283283167,,581.9166666666666,,673.9197869857181,0.1,0
38,2021-08-12 09:45:00+05:30,550.0,621.5,550.0,621.5,175,1100,566.2374042900143,1,566.2374042900143,,,586.9280303030303,,660.5278082871463,0.1,0
39,2021-08-12 10:15:00+05:30,621.5,621.5,609.6,621.5,75,1125,598.1449179628694,1,598.1449179628694,,,590.6006666666666,,655.75,0.1,0
40,2021-08-12 10:45:00+05:30,621.5,621.5,599.25,621.5,100,1125,598.1449179628694,1,598.1449179628694,,,593.8396551724137,,644.175,0.1,0
41,2021-08-12 11:15:00+05:30,621.5,621.5,594.3,607.45,400,1100,598.1449179628694,1,598.1449179628694,,,598.7855555555556,,633.7574999999999,0.1,0
42,2021-08-12 11:45:00+05:30,607.45,615.5,585.6,602.0,2775,3150,598.1449179628694,1,598.1449179628694,,,600.3849358974359,,624.3817499999999,0.1,0
43,2021-08-12 12:15:00+05:30,602.0,617.15,577.4,617.15,175,3225,582.2016612577587,1,582.2016612577587,,695.159090909091,600.5358895705522,540.0,,0.02,1
44,2021-08-12 12:45:00+05:30,617.15,639.1,602.3,602.3,550,3275,605.6771382209361,1,605.6771382209361,,691.3750000000001,602.2044144144144,541.543,,0.04,0
45,2021-08-12 13:15:00+05:30,602.3,641.55,602.3,641.55,275,3275,606.8054041893737,1,606.8054041893737,,688.4829545454546,603.6783163265306,545.44528,,0.06,0
46,2021-08-12 13:45:00+05:30,641.55,641.55,625.0,625.0,50,3150,619.3696321623204,1,619.3696321623204,,685.2147727272728,603.9494107744108,551.2115632,,0.06,0
47,2021-08-12 14:15:00+05:30,625.0,625.0,580.0,605.0,225,3225,616.9903152894396,-1,,616.9903152894396,681.4920454545455,603.9226247987118,556.631869408,,0.06,0
48,2021-08-12 14:45:00+05:30,605.0,630.8,599.35,625.0,375,3200,600.8575868947661,1,600.8575868947661,,679.3931818181819,604.8996996996997,561.7269572435199,,0.06,0
49,2021-08-12 15:15:00+05:30,625.0,673.8,625.0,673.8,350,3100,634.425074481228,1,634.425074481228,,679.4113636363637,608.022033898305,566.5163398089087,,0.08,0
50,2021-08-13 09:15:00+05:30,700.0,724.1,689.5,703.2,1750,3625,691.0900638410525,1,691.0900638410525,,679.7840909090911,705.6,575.099032624196,,0.1,0
51,2021-08-13 09:45:00+05:30,703.2,703.2,666.95,671.5,675,3625,700.6120881362407,-1,,700.6120881362407,680.3863636363639,698.6273195876289,589.9991293617763,,0.1,0
52,2021-08-13 10:15:00+05:30,671.5,697.2,650.0,680.0,575,3975,689.6146469739206,-1,,689.6146469739206,679.6238636363638,694.2393055555556,603.4092164255987,,0.1,0
53,2021-08-13 10:45:00+05:30,680.0,680.0,670.0,680.0,125,4050,689.298268834789,-1,,689.298268834789,678.8613636363639,693.5364,615.4782947830389,,0.1,0
54,2021-08-13 11:15:00+05:30,680.0,694.35,678.95,685.05,175,4100,689.298268834789,-1,,689.298268834789,678.2136363636365,693.1429292929292,626.3404653047351,,0.1,0
55,2021-08-13 11:45:00+05:30,685.05,697.0,670.45,675.0,425,4225,689.298268834789,-1,,689.298268834789,674.918181818182,691.7365771812081,636.1164187742615,,0.1,0
56,2021-08-13 12:15:00+05:30,675.0,690.05,675.0,689.75,50,4225,670.71390359092,1,670.71390359092,,671.2568181818184,691.64646799117,644.9147768968354,,0.1,0
57,2021-08-13 12:45:00+05:30,689.75,689.75,636.65,657.7,625,4175,676.3580826363543,-1,,676.3580826363543,667.1136363636366,687.3453598484848,,724.1,0.02,1
58,2021-08-13 13:15:00+05:30,657.7,663.15,580.4,602.25,1375,4425,637.7819279740179,-1,,637.7819279740179,661.3693181818185,670.1837662337662,,722.351,0.04,0
59,2021-08-13 13:45:00+05:30,602.25,670.0,602.25,664.0,1350,4775,618.5333474508418,1,618.5333474508418,,657.0284090909093,665.4910526315789,,716.67296,0.04,0
60,2021-08-13 14:15:00+05:30,664.0,732.0,662.0,732.0,775,4525,677.9214406721501,1,677.9214406721501,,654.2329545454548,669.7266350210971,580.4,,0.02,1
61,2021-08-13 14:45:00+05:30,732.0,732.0,690.85,715.15,575,4400,692.7205205761286,1,692.7205205761286,,651.0545454545457,672.639970501475,583.432,,0.02,0
62,2021-08-13 15:15:00+05:30,713.5,715.0,696.75,696.75,700,4400,692.7205205761286,1,692.7205205761286,,648.6715909090913,674.9435513169846,586.40336,,0.02,0
63,2021-08-16 09:15:00+05:30,700.1,759.7,640.0,668.25,4725,5375,721.3332910052933,-1,,721.3332910052933,645.6409090909094,689.3166666666666,589.3152928000001,,0.04,0
64,2021-08-16 09:45:00+05:30,668.25,728.3,662.95,680.0,2975,5075,717.7735351473942,-1,,717.7735351473942,645.1659090909094,689.7416666666667,596.1306810880001,,0.04,0
65,2021-08-16 10:15:00+05:30,680.0,717.0,676.4,691.5,725,4975,717.7735351473942,-1,,717.7735351473942,644.4727272727276,690.1912957467853,602.67345384448,,0.04,0
66,2021-08-16 10:45:00+05:30,691.5,720.0,688.45,693.2,500,5025,717.7735351473942,-1,,717.7735351473942,643.552272727273,690.7716153127917,608.9545156907009,,0.04,0
67,2021-08-16 11:15:00+05:30,693.2,718.15,677.2,680.0,375,5025,717.2125614922365,-1,,717.2125614922365,642.3886363636367,690.8124103942652,614.9843350630729,,0.04,0
68,2021-08-16 11:45:00+05:30,680.0,685.0,664.55,685.0,1250,5475,692.6900527076314,-1,,692.6900527076314,640.6079545454548,689.316074249605,620.77296166055,,0.04,0
69,2021-08-16 12:15:00+05:30,685.0,692.0,634.95,642.25,1125,6050,682.090759463684,-1,,682.090759463684,640.6704545454548,686.144289793005,626.3300431941279,,0.04,0
70,2021-08-16 12:45:00+05:30,642.25,678.45,642.25,667.3,600,5750,678.3749366831578,-1,,678.3749366831578,642.2000000000003,684.9967073998641,631.6648414663629,,0.04,0
71,2021-08-16 13:15:00+05:30,667.3,667.35,633.05,635.15,700,6000,667.6099457284209,-1,,667.6099457284209,643.6125000000003,682.84877970456,,759.7,0.02,1
72,2021-08-16 13:45:00+05:30,635.15,672.0,621.5,671.95,975,6425,628.9414750899249,1,628.9414750899249,,645.6215909090913,680.9128434886499,,757.167,0.04,0
73,2021-08-16 14:15:00+05:30,671.95,688.25,645.35,667.0,1600,7100,649.0841215056499,1,649.0841215056499,,647.7647727272731,679.4675777063236,,751.74032,0.04,0
74,2021-08-16 14:45:00+05:30,667.0,680.0,657.35,657.5,1200,7000,652.1956755762714,1,652.1956755762714,,648.6727272727277,678.4275124378108,,746.5307072,0.04,0
75,2021-08-16 15:15:00+05:30,661.65,661.65,636.05,640.0,275,7025,664.4379923631959,-1,,664.4379923631959,649.7181818181822,677.9021047479197,,741.5294789120001,0.04,0
76,2021-08-17 09:15:00+05:30,610.5,610.5,530.0,537.1,8850,11825,589.8968505970251,-1,,589.8968505970251,647.6068181818185,559.1999999999999,,736.7282997555201,0.06,0
77,2021-08-17 09:45:00+05:30,537.1,537.1,478.2,499.45,15900,16375,527.8558719403072,-1,,527.8558719403072,644.6397727272731,524.3270707070707,,724.3246017701889,0.08,0
78,2021-08-17 10:15:00+05:30,499.45,519.55,493.05,506.0,4175,18050,525.1336045202632,-1,,525.1336045202632,642.7306818181822,521.7106309420916,,704.6346336285737,0.08,0
79,2021-08-17 10:45:00+05:30,506.0,508.3,485.15,496.7,1825,18300,514.1909467316543,-1,,514.1909467316543,640.3829545454549,520.2272493224932,,686.5198629382878,0.08,0
80,2021-08-17 11:15:00+05:30,496.7,502.85,483.3,483.3,1550,18825,509.162954341418,-1,,509.162954341418,637.9034090909095,518.7679179566563,,669.8542739032248,0.08,0
81,2021-08-17 11:45:00+05:30,483.3,494.95,425.0,449.95,5900,20475,477.76181800692973,-1,,477.76181800692973,635.6295454545458,509.1712150959861,,654.5219319909668,0.1,0
82,2021-08-17 12:15:00+05:30,449.95,457.0,440.0,441.45,4375,22525,464.7172725773683,-1,,464.7172725773683,631.5375000000004,502.69516539440207,,631.5697387918701,0.1,0
83,2021-08-17 12:45:00+05:30,441.45,457.0,430.0,457.0,1775,22875,458.9433764948871,-1,,458.9433764948871,627.798863636364,500.50612551672305,,610.9127649126831,0.1,0
84,2021-08-17 13:15:00+05:30,457.0,465.05,445.0,459.35,3550,23750,440.6421058615253,1,440.6421058615253,,624.1136363636367,497.2422407794016,,592.3214884214148,0.1,0
85,2021-08-17 13:45:00+05:30,459.35,467.75,452.5,464.15,1300,24300,446.925376452736,1,446.925376452736,,620.8568181818185,496.29695121951227,,575.5893395792733,0.1,0
86,2021-08-17 14:15:00+05:30,464.15,472.6,441.55,459.0,8425,26450,446.925376452736,1,446.925376452736,,617.6068181818185,490.6563629790312,,560.530405621346,0.1,0
87,2021-08-17 14:45:00+05:30,459.0,510.0,453.05,506.95,11800,28200,467.05221535303053,1,467.05221535303053,,615.1022727272731,490.5448025447126,,546.9773650592114,0.1,0
88,2021-08-17 15:15:00+05:30,506.95,526.0,502.4,510.0,8275,28650,500.44618458831195,1,500.44618458831195,,613.0045454545458,492.9149667524668,,534.7796285532902,0.1,0
89,2021-08-18 09:15:00+05:30,559.35,604.8,535.45,550.0,21650,35350,552.9188725042674,1,552.9188725042674,,610.923863636364,563.4166666666666,425.0,,0.02,1
90,2021-08-18 09:45:00+05:30,550.0,571.8,546.4,551.15,8325,36550,575.299537853485,-1,,575.299537853485,609.2454545454549,561.4818042813455,428.596,,0.02,0
91,2021-08-18 10:15:00+05:30,551.15,568.1,544.35,556.55,6100,38875,571.467461017273,-1,,571.467461017273,608.1443181818186,560.6112381612381,432.12008000000003,,0.02,0
92,2021-08-18 10:45:00+05:30,556.55,558.0,515.45,522.0,7150,39875,552.2213951576625,-1,,552.2213951576625,605.8034090909094,555.8482263350684,435.5736784,,0.02,0
93,2021-08-18 11:15:00+05:30,522.0,526.55,500.05,502.5,8075,43775,528.0969101351393,-1,,528.0969101351393,601.9102272727276,548.5841536712151,438.958204832,,0.02,0
94,2021-08-18 11:45:00+05:30,502.5,515.9,485.8,492.0,8375,46800,515.2530658301195,-1,,515.2530658301195,597.1102272727277,541.4709607596704,442.27504073536,,0.02,0
95,2021-08-18 12:15:00+05:30,492.0,507.95,458.85,466.4,12350,51650,498.5511992829595,-1,,498.5511992829595,592.4488636363641,530.5419819507116,445.5255399206528,,0.02,0
96,2021-08-18 12:45:00+05:30,465.65,466.4,426.5,439.4,13275,55450,461.7167422425367,-1,,461.7167422425367,586.9806818181822,517.0892584994139,,604.8,0.02,1
97,2021-08-18 13:15:00+05:30,439.4,455.95,402.0,402.5,10250,57825,445.1436362078886,-1,,445.1436362078886,580.6738636363641,506.69022762951334,,601.2339999999999,0.04,0
98,2021-08-18 13:45:00+05:30,402.5,435.55,392.75,406.3,12250,61125,430.45454532104736,-1,,430.45454532104736,574.3386363636369,495.8769441867656,,593.2646399999999,0.06,0
99,2021-08-18 14:15:00+05:30,406.3,420.0,335.7,336.5,27475,64750,396.6424674180406,-1,,396.6424674180406,566.645454545455,469.1056459064868,,581.2337615999999,0.08,0
100,2021-08-18 14:45:00+05:30,336.5,374.5,315.05,356.2,40150,70450,364.2799720726062,-1,,364.2799720726062,559.0647727272732,441.5213742815068,,561.5910606719999,0.1,0
101,2021-08-18 15:15:00+05:30,356.2,357.65,290.45,325.95,30800,78800,344.60854749080534,-1,,344.60854749080534,551.5250000000004,424.0714450236392,,536.9369546047999,0.12000000000000001,0
102,2021-08-20 09:15:00+05:30,242.35,242.35,170.0,217.05,202125,95075,232.7080407064046,-1,,232.7080407064046,542.770454545455,209.80000000000004,,507.3585200522239,0.14,0
103,2021-08-20 09:45:00+05:30,217.0,242.1,186.05,193.25,89675,110025,232.7080407064046,-1,,232.7080407064046,532.0715909090914,208.98048891935116,,460.12832724491255,0.14,0
104,2021-08-20 10:15:00+05:30,193.25,202.35,168.3,178.75,82050,123700,209.5096829679707,-1,,209.5096829679707,519.4977272727277,203.30773483126032,,419.5103614306248,0.16,0
105,2021-08-20 10:45:00+05:30,178.0,185.0,154.55,167.4,62250,127800,192.2447282582606,-1,,192.2447282582606,507.0488636363641,198.40818428494995,,379.31670360172484,0.18,0
106,2021-08-20 11:15:00+05:30,167.4,193.2,166.0,179.3,65800,133875,192.2447282582606,-1,,192.2447282582606,495.2886363636368,195.92928704257156,,338.8586969534144,0.18,0
107,2021-08-20 11:45:00+05:30,179.3,183.7,168.8,177.8,22050,133675,192.2447282582606,-1,,192.2447282582606,484.1420454545459,195.1228441009002,,305.6831315017998,0.18,0
108,2021-08-20 12:15:00+05:30,177.8,185.55,164.0,174.35,32850,140325,192.028181643686,-1,,192.028181643686,472.6500000000004,193.91400712404214,,278.4791678314758,0.18,0
109,2021-08-20 12:45:00+05:30,174.7,174.7,155.45,161.75,36000,146225,180.96344140887368,-1,,180.96344140887368,460.6102272727276,192.09534272379668,,256.17191762181017,0.18,0
110,2021-08-20 13:15:00+05:30,161.75,172.9,151.5,155.75,73500,170025,177.04152120760602,-1,,177.04152120760602,448.3954545454549,188.56039946970836,,237.87997244988435,0.19999999999999998,0
111,2021-08-20 13:45:00+05:30,155.75,160.95,137.9,156.45,43775,169750,163.4634467493766,-1,,163.4634467493766,436.4965909090913,186.2921240714009,,220.60397795990747,0.2,0
112,2021-08-20 14:15:00+05:30,156.45,176.4,150.25,152.05,59875,169450,163.4634467493766,-1,,163.4634467493766,424.3840909090913,184.2138244907678,,204.06318236792598,0.2,0
113,2021-08-20 14:45:00+05:30,152.05,166.45,145.5,160.3,59150,166075,163.4634467493766,-1,,163.4634467493766,413.43068181818217,182.30205041611387,,190.8305458943408,0.2,0
114,2021-08-20 15:15:00+05:30,160.3,160.3,141.6,151.95,45550,162175,162.98307433779982,-1,,162.98307433779982,401.7181818181822,180.686658472913,,180.24443671547263,0.2,0
115,2021-08-23 09:15:00+05:30,225.65,225.65,151.5,157.65,148625,189300,162.98307433779982,-1,,162.98307433779982,390.8659090909095,178.26666666666665,137.9,,0.02,1
116,2021-08-23 09:45:00+05:30,158.15,162.9,134.7,143.2,76000,204850,162.8838913502203,-1,,162.8838913502203,378.848863636364,167.66529400853273,,225.65,0.02,1
117,2021-08-23 10:15:00+05:30,142.3,149.0,123.0,125.2,95375,215250,149.55762115733168,-1,,149.55762115733168,366.5352272727277,157.15458333333333,,225.65,0.04,0
118,2021-08-23 10:45:00+05:30,126.8,126.95,105.35,110.1,168425,221375,129.00510384914145,-1,,129.00510384914145,354.0943181818186,142.3194417430175,,221.544,0.06,0
119,2021-08-23 11:15:00+05:30,110.1,116.15,106.0,109.2,50675,227800,122.67366044212125,-1,,122.67366044212125,342.03068181818225,139.32373786557844,,214.57236,0.06,0
120,2021-08-23 11:45:00+05:30,109.2,127.2,107.65,124.95,78400,238450,106.36614819246752,1,106.36614819246752,,332.6636363636368,136.86186302294195,,208.0190184,0.06,0
121,2021-08-23 12:15:00+05:30,124.75,130.6,112.85,119.7,69275,239875,111.23169845068642,1,111.23169845068642,,324.03295454545497,135.26692026743353,,201.858877296,0.06,0
122,2021-08-23 12:45:00+05:30,119.65,126.0,114.8,121.8,41225,246350,111.23169845068642,1,111.23169845068642,,315.3011363636368,134.45146634615384,,196.06834465824,0.06,0
123,2021-08-23 13:15:00+05:30,121.8,141.0,120.5,139.0,90550,242275,121.32063559642269,1,121.32063559642269,,307.1715909090913,134.3462128153442,,190.6252439787456,0.06,0
124,2021-08-23 13:45:00+05:30,138.9,142.95,126.0,132.45,81025,246300,125.42411622550516,1,125.42411622550516,,299.1977272727277,134.29701525720478,,185.50872934002086,0.06,0
125,2021-08-23 14:15:00+05:30,132.45,146.55,117.0,143.25,69950,247100,125.42411622550516,1,125.42411622550516,,292.22727272727315,134.3910239550295,,180.69920557961962,0.06,0
126,2021-08-23 14:45:00+05:30,143.25,144.3,127.95,131.25,79900,247025,127.09373845139154,1,127.09373845139154,,285.17727272727313,134.3993210567692,,176.17825324484244,0.06,0
127,2021-08-23 15:15:00+05:30,131.25,131.35,121.0,123.0,70650,238775,134.50750989880726,-1,,134.50750989880726,277.586363636364,133.81380711113096,,171.92855805015188,0.06,0
128,2021-08-24 09:15:00+05:30,144.0,150.2,116.2,126.8,161400,247600,134.50750989880726,-1,,134.50750989880726,270.02840909090946,131.06666666666666,,167.93384456714276,0.06,0
129,2021-08-24 09:45:00+05:30,127.85,132.8,113.4,122.6,79525,256375,131.99572155830737,-1,,131.99572155830737,262.2659090909095,128.3819999308222,,164.17881389311418,0.06,0
130,2021-08-24 10:15:00+05:30,122.6,164.2,122.6,152.65,204400,266700,133.39795295002224,1,133.39795295002224,,255.30340909090947,136.6903422593986,105.35,,0.02,1
131,2021-08-24 10:45:00+05:30,153.0,169.9,143.75,158.85,132675,269400,146.75753110001907,1,146.75753110001907,,247.39204545454584,141.46702277970013,106.527,,0.04,0
132,2021-08-24 11:15:00+05:30,158.85,195.45,154.35,192.65,245875,262125,163.92216951430206,1,163.92216951430206,,240.17954545454583,153.210422798766,109.06192,,0.06,0
133,2021-08-24 11:45:00+05:30,192.15,221.85,185.9,215.0,266075,264975,192.4111452979732,1,192.4111452979732,,232.56590909090946,166.48375842928576,114.2452048,,0.08,0
134,2021-08-24 12:15:00+05:30,215.0,247.75,197.45,240.0,260775,264275,209.89955311254846,1,209.89955311254846,,225.49431818181856,178.43749282792575,122.853588416,,0.1,0
135,2021-08-24 12:45:00+05:30,239.75,262.35,230.0,240.9,143550,259875,233.44033123932726,1,233.44033123932726,,218.32045454545494,184.7758913185324,135.3432295744,,0.12000000000000001,0
136,2021-08-24 13:15:00+05:30,240.9,261.15,235.1,244.65,110650,257850,235.72099820513765,1,235.72099820513765,,212.01704545454584,189.063574102632,150.584042025472,,0.12000000000000001,0
137,2021-08-24 13:45:00+05:30,244.65,266.15,233.45,255.0,90650,257150,237.2994270329751,1,237.2994270329751,,206.39204545454584,192.4033754527717,163.99595698241535,,0.14,0
138,2021-08-24 14:15:00+05:30,255.0,323.35,245.3,300.4,214750,271050,269.1502231711216,1,269.1502231711216,,202.03750000000036,203.33914342672932,178.2975230048772,,0.16,0
139,2021-08-24 14:45:00+05:30,300.4,313.5,268.85,268.85,125675,275150,306.7333801390387,-1,,306.7333801390387,197.54772727272766,208.30158930910284,201.50591932409685,,0.16,0
140,2021-08-24 15:15:00+05:30,268.4,280.5,257.0,260.0,82000,273375,283.42861154774744,-1,,283.42861154774744,193.47045454545494,210.52897505508344,221.00097223224137,,0.16,0
141,2021-08-25 09:15:00+05:30,278.9,346.2,238.75,262.05,506100,306550,283.42861154774744,-1,,283.42861154774744,190.27840909090946,282.3333333333333,237.37681667508275,,0.18,0
142,2021-08-25 09:45:00+05:30,261.15,294.15,229.1,235.25,362750,331800,281.38928603507975,-1,,281.38928603507975,186.39090909090945,270.01690932458615,,346.2,0.02,1
143,2021-08-25 10:15:00+05:30,234.6,254.85,218.8,239.0,272325,349700,255.8258166014969,-1,,255.8258166014969,184.17500000000035,262.2691483923734,,346.2,0.04,0
144,2021-08-25 10:45:00+05:30,239.0,248.2,227.3,240.85,117725,361750,255.2306999441402,-1,,255.2306999441402,181.55340909090944,260.0728916779199,,341.104,0.04,0
145,2021-08-25 11:15:00+05:30,241.05,300.35,216.85,228.3,388400,405800,255.2306999441402,-1,,255.2306999441402,179.3340909090913,257.34423804609565,,336.21184,0.06,0
146,2021-08-25 11:45:00+05:30,226.45,242.75,219.8,231.0,161375,418650,249.5191877140622,-1,,249.5191877140622,179.65113636363674,255.01008956833044,,329.0501296,0.06,0
147,2021-08-25 12:15:00+05:30,231.0,259.6,230.0,233.35,98125,417325,249.5191877140622,-1,,249.5191877140622,180.56250000000037,254.2882648066569,,322.318121824,0.06,0
148,2021-08-25 12:45:00+05:30,232.55,240.0,216.2,228.8,120725,430875,244.3136889327804,-1,,244.3136889327804,181.7000000000004,252.74282931159914,,315.99003451456,0.08,0
149,2021-08-25 13:15:00+05:30,228.8,253.8,225.0,230.8,158875,424550,244.3136889327804,-1,,244.3136889327804,183.14090909090947,251.5649644773753,,308.0068317533952,0.08,0
150,2021-08-25 13:45:00+05:30,230.8,252.9,222.3,222.3,111475,431725,252.6712816648999,-1,,252.6712816648999,184.1181818181822,250.64008087182,,300.6622852131236,0.08,0
151,2021-08-25 14:15:00+05:30,221.75,235.3,202.9,207.45,214300,447475,233.86966999848565,-1,,233.86966999848565,184.79204545454584,247.61830186989363,,293.9053023960737,0.1,0
152,2021-08-25 14:45:00+05:30,207.45,218.95,197.1,204.8,206200,459650,221.93328857013051,-1,,221.93328857013051,185.4840909090913,244.5334427737159,,284.8047721564663,0.12000000000000001,0
153,2021-08-25 15:15:00+05:30,205.0,217.9,200.0,201.05,154450,434275,221.89424734582616,-1,,221.89424734582616,186.3772727272731,242.47881672801742,,274.2801994976903,0.12000000000000001,0
