,date,open,high,low,close,volume,oi,SUPERT_7_0.4,SUPERTd_7_0.4,SUPERTl_7_0.4,SUPERTs_7_0.4,SMA_44,VWAP_D,PSARl_0.02_0.2,PSARs_0.02_0.2,PSARaf_0.02_0.2,PSARr_0.02_0.2
0,2021-07-05 09:15:00+05:30,82.0,92.0,82.0,92.0,100,9950,0.0,1,,,,88.66666666666669,,,0.02,0
1,2021-07-05 09:45:00+05:30,92.0,92.0,65.0,89.95,800,10200,,1,,,,83.02222222222223,65.0,,0.02,1
2,2021-07-05 10:15:00+05:30,89.95,95.0,89.95,91.95,300,10450,,1,,,,85.34166666666667,65.0,,0.04,0
3,2021-07-05 10:45:00+05:30,91.95,98.0,65.25,65.25,900,10800,,1,,,,81.4095238095238,,98.0,0.02,1
4,2021-07-05 11:15:00+05:30,65.25,94.0,65.25,89.35,200,10900,,1,,,,81.53623188405797,,98.0,0.02,0
5,2021-07-05 11:45:00+05:30,89.35,89.35,89.35,89.35,0,10900,,1,,,,81.53623188405797,,98.0,0.02,0
6,2021-07-05 12:15:00+05:30,89.35,89.35,89.35,89.35,50,11000,,1,,,,81.70248226950355,,97.345,0.02,0
7,2021-07-05 12:45:00+05:30,89.35,89.35,67.1,82.4,1050,11600,71.60785714285714,1,71.60785714285714,,,81.05833333333335,,96.70309999999999,0.02,0
8,2021-07-05 13:15:00+05:30,82.4,84.0,82.4,84.0,100,11650,77.43673469387755,1,77.43673469387755,,,81.12714285714287,,96.07403799999999,0.02,0
9,2021-07-05 13:45:00+05:30,84.0,91.0,84.0,91.0,200,11850,82.16005830903791,1,82.16005830903791,,,81.53468468468469,,95.45755723999999,0.02,0
10,2021-07-05 14:15:00+05:30,91.0,93.1,91.0,92.0,1250,12150,87.35290712203249,1,87.35290712203249,,,84.1858585858586,,94.85340609519999,0.02,0
11,2021-07-05 14:45:00+05:30,92.0,94.15,82.65,93.0,1050,12650,87.35290712203249,1,87.35290712203249,,,85.19166666666668,,94.26133797329598,0.02,0
12,2021-07-05 15:15:00+05:30,93.0,96.0,82.6,92.0,500,12750,87.35290712203249,1,87.35290712203249,,,85.57692307692308,65.25,,0.02,1
13,2021-07-06 09:15:00+05:30,92.0,96.75,92.0,92.65,400,13100,90.00651002437031,1,90.00651002437031,,,93.8,65.865,,0.04,0
14,2021-07-06 09:45:00+05:30,92.65,93.5,90.0,91.0,500,13500,90.00651002437031,1,90.00651002437031,,,92.52222222222223,67.1004,,0.04,0
15,2021-07-06 10:15:00+05:30,91.0,94.2,90.0,94.2,100,13650,90.00651002437031,1,90.00651002437031,,,92.55,68.286384,,0.04,0
16,2021-07-06 10:45:00+05:30,94.2,94.7,94.0,94.0,100,13750,91.20634450514281,1,91.20634450514281,,,92.7030303030303,69.42492864,,0.04,0
17,2021-07-06 11:15:00+05:30,94.0,99.0,94.0,99.0,350,14100,93.51972386155099,1,93.51972386155099,,,93.82068965517242,70.5179314944,,0.06,0
18,2021-07-06 11:45:00+05:30,99.0,100.0,97.0,99.5,2700,16050,95.77404902418657,1,95.77404902418657,,,97.08192771084337,72.226855604736,,0.08,0
19,2021-07-06 12:15:00+05:30,99.5,99.5,95.0,95.0,800,16600,99.84367226498294,-1,,99.84367226498294,,96.98787878787878,74.44870715635712,,0.08,0
20,2021-07-06 12:45:00+05:30,95.0,97.85,91.8,97.5,600,17400,97.39386194141395,-1,,97.39386194141395,,96.85045045045045,76.49281058384855,,0.08,0
21,2021-07-06 13:15:00+05:30,97.5,97.5,90.65,96.85,1350,18650,96.66831023549767,-1,,96.66831023549767,,96.48840579710145,78.37338573714067,,0.08,0
22,2021-07-06 13:45:00+05:30,96.85,100.0,96.85,98.1,800,18750,96.0221626552877,1,96.0221626552877,,,96.67835497835499,80.1035148781694,,0.08,0
23,2021-07-06 14:15:00+05:30,98.1,98.2,85.7,85.7,150,18800,94.72386058118197,-1,,94.72386058118197,,96.54819532908705,81.69523368791586,,0.08,0
24,2021-07-06 14:45:00+05:30,85.7,94.0,85.7,87.05,1500,19750,92.70188049815596,-1,,92.70188049815596,,95.32388591800357,83.1596149928826,,0.08,0
25,2021-07-06 15:15:00+05:30,87.05,87.05,83.0,84.5,300,19950,87.70089756984798,-1,,87.70089756984798,,94.99827288428325,,100.0,0.02,1
26,2021-07-07 09:15:00+05:30,78.95,82.3,60.0,82.2,500,19900,74.84362648844113,-1,,74.84362648844113,,74.83333333333333,,99.66,0.04,0
27,2021-07-07 09:45:00+05:30,82.2,89.95,81.25,83.0,1500,20100,81.93689158133617,1,81.93689158133617,,,82.25833333333333,,98.0736,0.04,0
28,2021-07-07 10:15:00+05:30,83.0,86.5,83.0,86.5,750,20000,81.93689158133617,1,81.93689158133617,,,83.0969696969697,,96.550656,0.04,0
29,2021-07-07 10:45:00+05:30,86.5,86.5,85.0,85.0,50,20050,82.80159381485923,1,82.80159381485923,,,83.13988095238095,,95.08862976,0.04,0
30,2021-07-07 11:15:00+05:30,85.0,85.0,84.35,84.35,150,20150,82.80159381485923,1,82.80159381485923,,,83.21242937853107,,93.68508456960001,0.04,0
31,2021-07-07 11:45:00+05:30,84.35,85.05,84.35,85.05,450,20500,82.80159381485923,1,82.80159381485923,,,83.42475490196077,,92.33768118681601,0.04,0
32,2021-07-07 12:15:00+05:30,85.05,87.65,85.05,87.65,50,20500,84.28313196504254,1,84.28313196504254,,,83.47342995169082,,91.04417393934337,0.04,0
33,2021-07-07 12:45:00+05:30,87.65,87.65,82.0,82.4,100,20550,86.91945831567782,-1,,86.91945831567782,,83.4887323943662,,89.80240698176964,0.04,0
34,2021-07-07 13:15:00+05:30,82.4,84.0,82.4,84.0,150,20550,85.08667855629527,-1,,85.08667855629527,,83.48783783783784,,88.61031070249885,0.04,0
35,2021-07-07 13:45:00+05:30,84.0,84.0,82.7,82.7,100,20350,85.0414387625388,-1,,85.0414387625388,,83.47850877192982,,87.65,0.04,0
36,2021-07-07 14:15:00+05:30,82.7,86.0,82.7,86.0,700,20650,82.71162391782387,1,82.71162391782387,,,83.69962962962963,,86.54400000000001,0.04,0
37,2021-07-07 14:45:00+05:30,86.0,86.0,83.05,86.0,100,20700,82.95210621527762,1,82.95210621527762,,,83.72826086956522,60.0,,0.02,1
38,2021-07-07 15:15:00+05:30,86.0,90.05,86.0,88.75,350,20850,86.44537675595225,1,86.44537675595225,,,84.04915824915824,60.52,,0.04,0
39,2021-07-08 09:15:00+05:30,81.75,87.65,81.75,87.65,50,20950,86.44537675595225,1,86.44537675595225,,,85.68333333333334,61.7012,,0.04,0
40,2021-07-08 09:45:00+05:30,87.65,88.0,87.65,88.0,450,21150,86.30160333090369,1,86.30160333090369,,,87.66333333333333,62.835152,,0.04,0
41,2021-07-08 10:15:00+05:30,88.0,88.0,82.9,85.15,900,21100,87.0471971449397,-1,,87.0471971449397,,86.17619047619048,63.92374592,,0.04,0
42,2021-07-08 10:45:00+05:30,85.15,85.15,85.15,85.15,0,21100,86.51902612423403,-1,,86.51902612423403,,86.17619047619048,64.9687960832,,0.04,0
43,2021-07-08 11:15:00+05:30,85.15,85.15,84.25,84.25,50,21100,85.92487953505774,-1,,85.92487953505774,88.41931818181818,86.12011494252874,65.972044239872,,0.04,0
44,2021-07-08 11:45:00+05:30,82.0,82.0,81.8,81.8,150,21100,83.0898967443352,-1,,83.0898967443352,88.18750000000001,85.72135416666669,66.93516247027712,,0.04,0
45,2021-07-08 12:15:00+05:30,81.8,84.0,81.0,84.0,450,21150,81.30865993342697,1,81.30865993342697,,88.05227272727274,85.12398373983741,67.85975597146603,,0.04,0
46,2021-07-08 12:45:00+05:30,84.0,84.0,82.2,82.9,350,21100,81.97599422865169,1,81.97599422865169,,87.84659090909093,84.81909722222223,68.74736573260739,,0.04,0
47,2021-07-08 13:15:00+05:30,82.9,82.9,80.0,81.7,500,21100,82.57914780401285,-1,,82.57914780401285,88.22045454545456,84.25258620689655,69.5994711033031,,0.04,0
48,2021-07-08 13:45:00+05:30,81.7,81.7,71.25,78.0,400,20800,78.039983832011,-1,,78.039983832011,87.96250000000002,83.37146464646464,70.41749225917098,,0.04,0
49,2021-07-08 14:15:00+05:30,78.0,78.0,75.5,78.0,400,20950,78.039983832011,-1,,78.039983832011,87.70454545454548,82.70067567567567,71.20279256880414,,0.04,0
50,2021-07-08 14:45:00+05:30,78.0,78.0,72.0,72.0,400,20550,76.6150901622938,-1,,76.6150901622938,87.31022727272729,81.85182926829269,71.25,,0.04,0
51,2021-07-08 15:15:00+05:30,72.0,73.9,72.0,73.85,100,20550,74.44293442482326,-1,,74.44293442482326,87.11590909090911,81.64702380952382,,90.05,0.02,1
52,2021-07-09 09:15:00+05:30,53.6,69.5,53.6,69.5,2000,19400,63.98680093556279,-1,,63.98680093556279,86.78636363636366,64.2,,89.689,0.04,0
53,2021-07-09 09:45:00+05:30,69.5,69.5,63.0,64.2,950,19500,63.78988491237475,1,63.78988491237475,,86.17727272727274,64.64011299435028,,88.24543999999999,0.04,0
54,2021-07-09 10:15:00+05:30,64.2,65.0,64.2,64.3,300,19700,63.78988491237475,1,63.78988491237475,,85.54772727272729,64.62717948717948,,86.85962239999999,0.04,0
55,2021-07-09 10:45:00+05:30,64.3,67.3,64.3,66.0,300,19750,63.78988491237475,1,63.78988491237475,,84.93409090909093,64.7319248826291,,85.529237504,0.04,0
56,2021-07-09 11:15:00+05:30,66.0,66.0,66.0,66.0,150,19850,64.27024822470247,1,64.27024822470247,,84.34318181818183,64.78333333333333,,84.25206800384,0.04,0
57,2021-07-09 11:45:00+05:30,66.0,66.0,65.0,65.0,150,20000,64.27024822470247,1,64.27024822470247,,83.71477272727275,64.8047619047619,,83.0259852836864,0.04,0
58,2021-07-09 12:15:00+05:30,65.0,65.05,65.0,65.0,250,20150,64.27024822470247,1,64.27024822470247,,83.12386363636365,64.81768292682926,,81.84894587233894,0.04,0
59,2021-07-09 12:45:00+05:30,65.0,65.0,65.0,65.0,0,20400,64.27024822470247,1,64.27024822470247,,82.4602272727273,64.81768292682926,,80.71898803744538,0.04,0
60,2021-07-09 13:15:00+05:30,65.0,68.0,65.0,66.0,350,20200,65.35681037035168,1,65.35681037035168,,81.82386363636365,64.9368913857678,,79.63422851594757,0.04,0
61,2021-07-09 13:45:00+05:30,68.5,68.5,66.0,66.0,150,20200,66.12726603173002,1,66.12726603173002,,81.07386363636365,64.99873188405797,,78.59285937530967,0.04,0
62,2021-07-09 14:15:00+05:30,66.0,66.0,63.0,63.0,300,20250,65.63377197280285,-1,,65.63377197280285,80.2443181818182,64.93758503401361,,77.59314500029728,0.04,0
63,2021-07-09 14:45:00+05:30,63.0,63.0,62.25,62.3,150,20300,63.63966169097387,-1,,63.63966169097387,79.50113636363639,64.86567656765676,,76.63341920028539,0.04,0
64,2021-07-09 15:15:00+05:30,62.3,62.3,62.15,62.2,250,20500,63.10328144940617,-1,,63.10328144940617,78.69886363636365,64.74072327044026,,75.71208243227397,0.04,0
65,2021-07-12 09:15:00+05:30,64.9,67.0,62.05,62.15,250,20650,63.10328144940617,-1,,63.10328144940617,77.9102272727273,63.73333333333334,,74.82759913498302,0.04,0
66,2021-07-12 09:45:00+05:30,62.15,70.0,46.65,70.0,750,20650,56.1029973024771,1,56.1029973024771,,77.27159090909093,62.59583333333334,,73.9784951695837,0.06,0
67,2021-07-12 10:15:00+05:30,70.0,70.0,62.5,63.0,850,20850,63.91685483069465,1,63.91685483069465,,76.75568181818186,63.777027027027025,,72.33878545940867,0.06,0
