,date,open,high,low,close,volume,oi,SUPERT_7_1.0,SUPERTd_7_1.0,SUPERTl_7_1.0,SUPERTs_7_1.0,SUPERT_7_2.0,SUPERTd_7_2.0,SUPERTl_7_2.0,SUPERTs_7_2.0,SMA_44,VWAP_D,PSARl_0.02_0.2,PSARs_0.02_0.2,PSARaf_0.02_0.2,PSARr_0.02_0.2
0,2021-07-12 09:15:00+05:30,721.1,728.3,719.0,728.3,250,34775,0.0,1,,,0.0,1,,,,725.1999999999999,,,0.02,0
1,2021-07-12 09:45:00+05:30,728.3,728.3,721.35,721.35,100,34675,,1,,,,1,,,,724.7619047619047,75.0,,0.02,0
2,2021-07-12 10:15:00+05:30,721.35,721.35,710.0,710.0,350,34575,,1,,,,1,,,,719.272619047619,88.066,,0.02,0
3,2021-07-12 10:45:00+05:30,710.0,710.0,709.0,710.0,350,34575,,1,,,,1,,,,716.0706349206348,100.87068000000001,,0.02,0
4,2021-07-12 11:15:00+05:30,710.0,719.9,710.0,716.25,150,34575,,1,,,,1,,,,715.9847222222221,113.41926640000001,,0.02,0
5,2021-07-12 11:45:00+05:30,716.25,716.25,710.0,710.2,100,34575,,1,,,,1,,,,715.6897435897434,125.716881072,,0.02,0
6,2021-07-12 12:15:00+05:30,710.2,710.2,710.2,710.2,0,34575,,1,,,,1,,,,715.6897435897434,137.76854345056,,0.02,0
7,2021-07-12 12:45:00+05:30,710.2,776.05,710.2,776.05,150,34525,728.6535714285715,1,728.6535714285715,,714.1821428571429,1,714.1821428571429,,,719.6632183908044,149.5791725815488,,0.04,0
8,2021-07-12 13:15:00+05:30,776.05,822.0,769.85,770.0,1100,34725,776.070918367347,1,776.070918367347,,756.2168367346939,1,756.2168367346939,,,748.832679738562,174.63800567828685,,0.06,0
9,2021-07-12 13:45:00+05:30,770.0,780.0,770.0,780.0,800,34825,776.070918367347,1,776.070918367347,,756.2168367346939,1,756.2168367346939,,,755.4796019900496,213.47972533758963,,0.06,0
10,2021-07-12 14:15:00+05:30,780.0,820.15,780.0,820.15,200,35175,778.528123698459,1,778.528123698459,,756.981247396918,1,756.981247396918,,,758.369014084507,249.99094181733426,,0.06,0
11,2021-07-12 14:45:00+05:30,820.15,820.15,775.75,784.1,600,35225,778.528123698459,1,778.528123698459,,756.981247396918,1,756.981247396918,,,763.424096385542,284.3114853082942,,0.06,0
12,2021-07-12 15:15:00+05:30,784.1,784.25,781.7,784.25,300,35175,778.528123698459,1,778.528123698459,,756.981247396918,1,756.981247396918,,,764.7707865168538,316.5727961897966,,0.06,0
