,date,open,high,low,close,volume,oi,PSARl_0.06_0.2,PSARs_0.06_0.2,PSARaf_0.06_0.2,PSARr_0.06_0.2
0,2021-04-07 09:15:00+05:30,103.95,118.85,71.25,117.9,2462400,1843125,,,0.06,False
1,2021-04-07 09:20:00+05:30,119.75,123.0,108.4,116.45,1709250,2131800,,,0.06,False
2,2021-04-07 09:25:00+05:30,116.75,126.45,115.75,123.7,1395450,2270250,,118.85,0.06,True
3,2021-04-07 09:30:00+05:30,123.9,129.7,117.4,121.75,1146300,2329125,115.75,,0.06,True
4,2021-04-07 09:35:00+05:30,122.45,124.8,116.45,121.2,862950,2341200,,129.7,0.06,True
5,2021-04-07 09:40:00+05:30,121.4,136.5,120.0,136.2,1276050,2404875,116.45,,0.06,True
6,2021-04-07 09:45:00+05:30,136.45,141.65,131.25,134.4,1071975,2384625,116.45,,0.06,False
7,2021-04-07 09:50:00+05:30,135.0,139.55,124.2,138.95,797625,2373525,119.474,,0.12,False
8,2021-04-07 09:55:00+05:30,138.35,140.0,131.0,136.0,540900,2443350,122.13512,,0.12,False
9,2021-04-07 10:00:00+05:30,136.25,157.35,127.3,149.4,1789425,2508450,124.2,,0.12,False
10,2021-04-07 10:05:00+05:30,150.0,154.8,144.55,148.25,902925,2351550,127.3,,0.18,False
11,2021-04-07 10:10:00+05:30,150.7,152.85,133.55,144.15,692475,2283600,127.3,,0.18,False
12,2021-04-07 10:15:00+05:30,144.35,147.6,120.0,132.3,931425,2245350,,157.35,0.18,True
13,2021-04-07 10:20:00+05:30,131.8,138.35,125.85,135.65,364050,2237925,,155.10899999999998,0.06,False
14,2021-04-07 10:25:00+05:30,135.05,142.8,134.75,138.8,334575,2232300,,153.00245999999999,0.06,False
15,2021-04-07 10:30:00+05:30,138.4,144.4,125.0,130.7,513675,2231025,,151.02231239999998,0.06,False
16,2021-04-07 10:35:00+05:30,129.7,140.6,125.0,136.9,388350,2236650,,149.16097365599998,0.06,False
17,2021-04-07 10:40:00+05:30,136.2,137.95,125.55,129.1,345150,2259975,,147.41131523663998,0.06,False
18,2021-04-07 10:45:00+05:30,128.15,132.75,123.05,128.3,366000,2277450,,145.76663632244157,0.06,False
19,2021-04-07 10:50:00+05:30,128.35,139.5,125.75,138.8,374100,2285100,,144.22063814309507,0.06,False
20,2021-04-07 10:55:00+05:30,139.5,175.25,138.8,172.65,1589325,2178750,120.0,,0.06,True
21,2021-04-07 11:00:00+05:30,174.95,188.85,173.55,181.5,1055250,2038725,123.315,,0.06,False
22,2021-04-07 11:05:00+05:30,181.0,193.9,176.3,187.55,712200,1936200,131.1792,,0.12,False
23,2021-04-07 11:10:00+05:30,187.75,196.85,179.1,194.25,1010250,1434300,142.46894400000002,,0.18,False
24,2021-04-07 11:15:00+05:30,194.25,201.45,181.55,183.8,521475,1408425,153.34515520000002,,0.2,False
25,2021-04-07 11:20:00+05:30,183.75,187.05,177.0,185.9,243525,1385850,162.96612416000002,,0.2,False
26,2021-04-07 11:25:00+05:30,186.65,189.4,180.35,189.0,163875,1327575,170.662899328,,0.2,False
27,2021-04-07 11:30:00+05:30,188.9,198.35,187.85,190.95,213600,1340325,176.8203194624,,0.2,False
28,2021-04-07 11:35:00+05:30,190.8,191.55,185.15,186.95,145125,1331250,180.35,,0.2,False
29,2021-04-07 11:40:00+05:30,186.95,189.9,181.85,189.5,136425,1311750,,201.45,0.2,True
30,2021-04-07 11:45:00+05:30,189.5,190.0,180.55,181.8,89700,1314300,,200.274,0.06,False
31,2021-04-07 11:50:00+05:30,182.5,185.8,168.0,172.85,243225,1323000,,197.90712,0.12,False
