,date,open,high,low,close,volume,oi,PSARl_0.06_0.2,PSARs_0.06_0.2,PSARaf_0.06_0.2,PSARr_0.06_0.2,SUPERT_7_0.3,SUPERTd_7_0.3,SUPERTl_7_0.3,SUPERTs_7_0.3
0,2021-05-12 09:15:00+05:30,157.25,180.4,141.6,150.55,212475,407925,,,0.06,False,0.0,1,,
1,2021-05-12 09:20:00+05:30,148.35,149.8,142.0,147.2,138150,485625,,,0.06,False,,1,,
2,2021-05-12 09:25:00+05:30,146.8,148.0,140.0,143.0,166350,556575,,180.4,0.06,True,,1,,
3,2021-05-12 09:30:00+05:30,143.0,143.0,131.05,133.45,182850,596625,,177.976,0.06,False,,1,,
4,2021-05-12 09:35:00+05:30,133.4,133.55,125.0,129.35,165600,639600,,172.34488,0.12,False,,1,,
5,2021-05-12 09:40:00+05:30,129.35,138.9,128.9,137.35,180525,674625,,163.8228016,0.18,False,,1,,
6,2021-05-12 09:45:00+05:30,137.3,137.9,132.0,133.05,188925,692475,,156.834697312,0.18,False,131.57774381124597,1,131.57774381124597,
7,2021-05-12 09:50:00+05:30,134.1,137.0,130.05,131.0,83625,713550,,151.10445179584,0.18,False,136.63775488747757,-1,,136.63775488747757
8,2021-05-12 09:55:00+05:30,131.4,134.8,130.0,134.55,124125,768525,,146.4056504725888,0.18,False,135.19424757491197,-1,,135.19424757491197
9,2021-05-12 10:00:00+05:30,134.05,136.9,131.85,135.05,90300,779325,,142.55263338752283,0.18,False,135.19424757491197,-1,,135.19424757491197
10,2021-05-12 10:05:00+05:30,135.8,135.8,131.35,132.5,51825,792525,,139.3931593777687,0.18,False,135.19424757491197,-1,,135.19424757491197
11,2021-05-12 10:10:00+05:30,132.5,132.75,127.15,127.75,93750,828300,,136.9,0.18,False,132.1840145709005,-1,,132.1840145709005
12,2021-05-12 10:15:00+05:30,127.0,130.75,126.2,127.8,59175,843675,,135.8,0.18,False,130.56552749188555,-1,,130.56552749188555
13,2021-05-12 10:20:00+05:30,127.65,128.6,120.5,120.5,114525,871125,,133.85600000000002,0.18,False,126.69535897790942,-1,,126.69535897790942
14,2021-05-12 10:25:00+05:30,120.45,124.75,118.85,122.9,109050,904500,,131.18480000000002,0.2,False,123.88584186083791,-1,,123.88584186083791
15,2021-05-12 10:30:00+05:30,122.55,125.9,120.5,125.15,96750,921675,,128.71784000000002,0.2,False,121.18688028601426,1,121.18688028601426,
16,2021-05-12 10:35:00+05:30,125.15,129.95,124.85,127.95,115350,935925,118.85,,0.2,True,125.46131328094495,1,125.46131328094495,
17,2021-05-12 10:40:00+05:30,128.0,129.15,125.65,129.15,52725,941175,119.51599999999999,,0.06,False,125.59671306167262,1,125.59671306167262,
18,2021-05-12 10:45:00+05:30,128.85,131.55,126.9,127.2,103575,950400,120.14204,,0.06,False,127.48333387988008,1,127.48333387988008,
19,2021-05-12 10:50:00+05:30,127.2,129.95,126.0,129.65,46800,945975,121.5109952,,0.12,False,127.48333387988008,1,127.48333387988008,
20,2021-05-12 10:55:00+05:30,129.65,130.95,126.85,130.25,68850,936825,122.715675776,,0.12,False,127.30536697954442,1,127.30536697954442,
21,2021-05-12 11:00:00+05:30,130.25,130.7,125.5,129.25,71100,949275,123.77579468288,,0.12,False,127.30536697954442,1,127.30536697954442,
22,2021-05-12 11:05:00+05:30,128.1,130.6,124.0,125.1,79350,940950,,131.55,0.12,True,128.94695441142014,-1,,128.94695441142014
23,2021-05-12 11:10:00+05:30,125.5,126.1,119.9,119.9,92550,953400,,131.097,0.06,False,124.67816133683604,-1,,124.67816133683604
24,2021-05-12 11:15:00+05:30,119.75,123.6,115.0,116.6,174825,985350,,130.6,0.12,False,121.10978583494168,-1,,121.10978583494168
25,2021-05-12 11:20:00+05:30,117.0,121.95,115.85,121.85,81525,1028175,,127.792,0.18,False,117.08727298239145,1,117.08727298239145,
26,2021-05-12 11:25:00+05:30,122.0,122.95,120.75,121.8,61950,1041900,,125.48944,0.18,False,120.20455371984816,1,120.20455371984816,
27,2021-05-12 11:30:00+05:30,121.8,122.5,119.4,122.4,48225,1044975,,123.6013408,0.18,False,120.20455371984816,1,120.20455371984816,
28,2021-05-12 11:35:00+05:30,122.4,124.1,120.7,123.2,68625,1047225,115.0,,0.18,True,120.93355720741269,1,120.93355720741269,
29,2021-05-12 11:40:00+05:30,122.8,123.95,121.45,122.15,32325,1053000,115.546,,0.06,False,121.33691999703166,1,121.33691999703166,
30,2021-05-12 11:45:00+05:30,122.15,125.45,122.15,124.45,58725,1056975,116.05924,,0.06,False,122.49066901714194,1,122.49066901714194,
31,2021-05-12 11:50:00+05:30,124.05,126.85,123.2,124.4,66825,1052100,117.1861312,,0.12,False,123.74650997324491,1,123.74650997324491,
32,2021-05-12 11:55:00+05:30,124.4,125.3,121.45,124.0,34350,1050750,118.925627584,,0.18,False,123.74650997324491,1,123.74650997324491,
33,2021-05-12 12:00:00+05:30,123.5,126.0,121.0,123.4,39825,1060725,120.35201461887999,,0.18,False,124.79510102460989,-1,,124.79510102460989
