,date,open,high,low,close,volume,oi,SUPERT_6_0.2,SUPERTd_6_0.2,SUPERTl_6_0.2,SUPERTs_6_0.2
0,2021-05-18 09:15:00+05:30,108.0,108.0,82.4,86.55,1953075,594375,0.0,1,,
1,2021-05-18 09:20:00+05:30,87.6,88.75,78.0,85.1,1786950,1274325,,1,,
2,2021-05-18 09:25:00+05:30,84.9,85.0,70.1,72.4,1547100,1698525,,1,,
3,2021-05-18 09:30:00+05:30,72.1,95.0,70.15,90.6,2877450,1807350,,1,,
4,2021-05-18 09:35:00+05:30,91.75,95.7,85.0,86.55,1753725,2078025,,1,,
5,2021-05-18 09:40:00+05:30,86.8,88.9,82.55,84.35,887175,2203275,82.88451081176888,1,82.88451081176888,
6,2021-05-18 09:45:00+05:30,84.5,86.15,77.3,80.4,1155450,2305425,84.31800642680527,-1,,84.31800642680527
7,2021-05-18 09:50:00+05:30,80.55,84.65,79.3,84.25,745275,2449650,84.23724823912657,-1,,84.23724823912657
8,2021-05-18 09:55:00+05:30,84.2,94.9,83.75,94.0,1327125,2560050,87.06941853237544,1,87.06941853237544,
9,2021-05-18 10:00:00+05:30,94.6,100.0,86.45,93.65,1482975,2474250,90.87909423144139,1,90.87909423144139,
10,2021-05-18 10:05:00+05:30,93.1,99.45,87.8,98.8,853650,2510100,91.28215746766038,1,91.28215746766038,
11,2021-05-18 10:10:00+05:30,99.45,109.3,96.55,100.0,1716300,2149800,100.54326970125865,1,100.54326970125865,
12,2021-05-18 10:15:00+05:30,100.85,101.1,89.75,93.5,733650,2149950,97.78618868321686,-1,,97.78618868321686
13,2021-05-18 10:20:00+05:30,93.4,97.45,91.95,94.6,463875,2217975,96.83323612762157,-1,,96.83323612762157
14,2021-05-18 10:25:00+05:30,94.3,94.95,85.0,85.0,623925,2270400,92.08270642211072,-1,,92.08270642211072
15,2021-05-18 10:30:00+05:30,84.55,87.05,82.15,85.8,639825,2334750,86.50900818265754,-1,,86.50900818265754
16,2021-05-18 10:35:00+05:30,85.8,86.9,83.0,84.05,334500,2380500,86.50900818265754,-1,,86.50900818265754
17,2021-05-18 10:40:00+05:30,84.0,84.45,78.65,79.95,707175,2511000,83.16637519511015,-1,,83.16637519511015
18,2021-05-18 10:45:00+05:30,79.8,82.85,77.6,80.0,616575,2560875,81.74392918495045,-1,,81.74392918495045
19,2021-05-18 10:50:00+05:30,80.0,80.45,76.55,78.2,480075,2728500,79.89247590674273,-1,,79.89247590674273
20,2021-05-18 10:55:00+05:30,77.85,79.2,71.5,72.6,858825,2859000,76.76760957899117,-1,,76.76760957899117
21,2021-05-18 11:00:00+05:30,72.65,73.85,69.5,69.95,1014375,2945550,72.99965759039166,-1,,72.99965759039166
22,2021-05-18 11:05:00+05:30,70.0,70.0,66.45,69.0,1087800,3125850,69.44564458882333,-1,,69.44564458882333
23,2021-05-18 11:10:00+05:30,69.15,72.0,67.65,68.8,860925,3188850,69.44564458882333,-1,,69.44564458882333
24,2021-05-18 11:15:00+05:30,68.75,69.5,66.15,66.9,619125,3239025,68.90368171388307,-1,,68.90368171388307
25,2021-05-18 11:20:00+05:30,67.2,69.55,66.2,69.3,609150,3364875,66.86503215486948,1,66.86503215486948,
26,2021-05-18 11:25:00+05:30,69.3,73.55,68.25,69.95,870225,3353175,69.88163231508078,1,69.88163231508078,
27,2021-05-18 11:30:00+05:30,70.0,73.4,67.55,73.1,597825,3349425,69.43120601858921,1,69.43120601858921,
28,2021-05-18 11:35:00+05:30,73.3,75.8,70.6,71.0,834900,3297225,72.15684156166253,1,72.15684156166253,
29,2021-05-18 11:40:00+05:30,71.0,71.9,66.4,70.65,626400,3303225,70.20267211038662,-1,,70.20267211038662
30,2021-05-18 11:45:00+05:30,70.75,74.35,69.6,72.0,757800,3361950,70.93950019310311,1,70.93950019310311,
31,2021-05-18 11:50:00+05:30,72.35,74.6,70.4,72.15,571125,3455925,71.49717909638946,1,71.49717909638946,
32,2021-05-18 11:55:00+05:30,72.3,72.5,68.15,69.45,430425,3471000,71.30562998673302,-1,,71.30562998673302
33,2021-05-18 12:00:00+05:30,69.45,69.85,67.0,68.9,432075,3524475,69.33705233343319,-1,,69.33705233343319
34,2021-05-18 12:05:00+05:30,68.9,70.75,67.45,67.9,325800,3529875,69.33705233343319,-1,,69.33705233343319
35,2021-05-18 12:10:00+05:30,67.65,69.8,66.4,68.9,362325,3542100,68.93826557531393,-1,,68.93826557531393
36,2021-05-18 12:15:00+05:30,68.75,70.7,67.2,69.0,328575,3569175,68.13480581210482,1,68.13480581210482,
37,2021-05-18 12:20:00+05:30,69.2,72.0,68.75,71.75,415800,3569550,69.58736517787962,1,69.58736517787962,
38,2021-05-18 12:25:00+05:30,71.95,76.55,71.55,75.8,894450,3544575,73.22694206024136,1,73.22694206024136,
39,2021-05-18 12:30:00+05:30,75.55,77.6,69.15,70.7,718875,3597075,74.3426466580916,-1,,74.3426466580916
40,2021-05-18 12:35:00+05:30,70.4,72.2,69.35,71.0,317775,3630225,71.676334617374,-1,,71.676334617374
41,2021-05-18 12:40:00+05:30,70.7,71.85,67.0,71.25,508875,3655875,70.33778425759043,-1,,70.33778425759043
42,2021-05-18 12:45:00+05:30,71.1,73.35,68.1,69.75,459750,3633825,70.33778425759043,-1,,70.33778425759043
43,2021-05-18 12:50:00+05:30,69.45,70.6,67.85,69.8,299625,3674625,70.09636436620086,-1,,70.09636436620086
44,2021-05-18 12:55:00+05:30,69.85,74.5,69.85,74.5,580650,3637950,71.29219323281967,1,71.29219323281967,
45,2021-05-18 13:00:00+05:30,74.6,75.5,69.35,72.6,658275,3657750,71.48431450593401,1,71.48431450593401,
46,2021-05-18 13:05:00+05:30,72.35,75.0,70.1,73.15,381675,3631650,71.60276084386264,1,71.60276084386264,
47,2021-05-18 13:10:00+05:30,73.0,80.75,71.7,74.6,1349400,3619875,75.13394461324803,1,75.13394461324803,
48,2021-05-18 13:15:00+05:30,75.0,75.1,68.25,69.1,866400,3634575,72.81255228679078,-1,,72.81255228679078
49,2021-05-18 13:20:00+05:30,69.25,70.65,68.3,69.65,341325,3655200,70.50128134533837,-1,,70.50128134533837
50,2021-05-18 13:25:00+05:30,69.6,70.0,59.45,63.15,1352550,3601275,65.93191766210613,-1,,65.93191766210613
51,2021-05-18 13:30:00+05:30,62.75,65.0,61.05,62.2,587550,3642900,64.16242608226229,-1,,64.16242608226229
52,2021-05-18 13:35:00+05:30,62.0,64.0,60.35,61.55,505050,3690150,63.24451741685548,-1,,63.24451741685548
53,2021-05-18 13:40:00+05:30,61.8,64.75,56.35,57.35,892275,3667275,61.721269906143974,-1,,61.721269906143974
54,2021-05-18 13:45:00+05:30,57.3,60.6,56.35,60.45,756225,3730050,59.592722557122634,-1,,59.592722557122634
55,2021-05-18 13:50:00+05:30,60.5,68.25,58.7,65.55,1116600,3755400,62.225226342890444,1,62.225226342890444,
56,2021-05-18 13:55:00+05:30,65.85,69.65,62.4,63.15,1149300,3707925,64.74185426232592,1,64.74185426232592,
57,2021-05-18 14:00:00+05:30,62.8,67.45,61.45,65.7,578100,3681375,64.74185426232592,1,64.74185426232592,
58,2021-05-18 14:05:00+05:30,65.15,66.25,61.9,64.2,430950,3695100,65.27773838321869,-1,,65.27773838321869
