,date,open,high,low,close,volume,oi,SUPERT_7_1.0,SUPERTd_7_1.0,SUPERTl_7_1.0,SUPERTs_7_1.0,SMA_5,SMA_14,SMA_28,WMA_14,SMA_44,VWAP_D,RSI_14,PSARl_0.02_0.2,PSARs_0.02_0.2,PSARaf_0.02_0.2,PSARr_0.02_0.2
0,2021-08-02 09:15:00+05:30,1100.1,1100.1,1096.0,1098.9,300,52350,0.0,1,,,,,,,,1098.3333333333333,,,,0.02,0
1,2021-08-02 09:45:00+05:30,1098.9,1102.45,1090.0,1102.45,500,52400,,1,,,,,,,,1098.3125,,1090.0,,0.02,1
2,2021-08-02 10:15:00+05:30,1102.45,1102.45,1098.0,1099.05,150,52400,,1,,,,,,,,1098.5526315789473,,1090.0,,0.02,0
3,2021-08-02 10:45:00+05:30,1099.05,1099.05,1081.1,1084.75,850,52450,,1,,,,,,,,1093.7111111111112,,,1102.45,0.02,1
4,2021-08-02 11:15:00+05:30,1084.75,1084.75,1080.0,1081.9,150,52500,,1,,,1093.4100000000003,,,,,1092.826923076923,,,1102.45,0.04,0
5,2021-08-02 11:45:00+05:30,1081.9,1081.9,1076.75,1076.75,50,52550,,1,,,1088.9800000000002,,,,,1092.4679166666667,,,1101.5520000000001,0.06,0
6,2021-08-02 12:15:00+05:30,1076.75,1076.75,1065.0,1067.85,1150,53450,,1,,,1082.0600000000002,,,,,1084.2166666666667,,,1100.0638800000002,0.08,0
7,2021-08-02 12:45:00+05:30,1067.85,1075.95,1067.85,1070.25,1050,53800,1062.6714285714286,1,1062.6714285714286,,1076.3000000000002,,,,,1081.0,,,1097.2587696,0.08,0
8,2021-08-02 13:15:00+05:30,1070.25,1079.6,1062.5,1063.8,450,54050,1062.6714285714286,1,1062.6714285714286,,1072.1100000000001,,,,,1079.8032258064516,,,1094.678068032,0.1,0
9,2021-08-02 13:45:00+05:30,1063.8,1066.4,1054.8,1059.0,450,54400,1071.131195335277,-1,,1071.131195335277,1067.5300000000002,,,,,1078.0617647058823,,,1091.4602612288,0.12000000000000001,0
10,2021-08-02 14:15:00+05:30,1059.0,1081.3,1059.0,1081.3,250,54600,1057.937546855477,1,1057.937546855477,,1068.4400000000003,,,,,1077.8657320872276,,,1087.061029881344,0.12000000000000001,0
11,2021-08-02 14:45:00+05:30,1081.3,1091.85,1066.9,1066.9,200,54800,1065.3428973046944,1,1065.3428973046944,,1068.2500000000005,,,,,1077.7702702702702,,1054.8,,0.02,1
12,2021-08-02 15:15:00+05:30,1066.9,1066.9,1059.1,1059.1,100,54850,1076.141802310262,-1,,1076.141802310262,1066.0200000000004,,,,,1077.4858407079646,,1055.541,,0.02,0
13,2021-08-03 09:15:00+05:30,1050.0,1050.0,1025.0,1026.55,4500,59050,1053.635830551653,-1,,1053.635830551653,1058.5700000000004,1074.1821428571427,,1065.2209523809524,,1033.8500000000001,,,1091.85,0.02,1
14,2021-08-03 09:45:00+05:30,1026.55,1026.55,988.0,990.0,7650,65500,1026.6128547585597,-1,,1026.6128547585597,1044.7700000000004,1066.4035714285715,,1053.9966666666667,,1013.4919753086422,17.07980652962514,,1090.513,0.04,0
15,2021-08-03 10:15:00+05:30,990.0,999.0,985.0,985.0,1100,65200,1010.5753040787655,-1,,1010.5753040787655,1025.5100000000004,1058.0142857142857,,1043.142857142857,,1011.5140251572329,16.541302585352664,,1086.41248,0.06,0
16,2021-08-03 10:45:00+05:30,985.0,989.1,985.0,989.1,650,65100,1003.5574034960847,-1,,1003.5574034960847,1009.9500000000004,1050.1607142857142,,1033.9542857142858,,1010.4019784172664,18.80203733541876,,1080.3277312,0.06,0
17,2021-08-03 11:15:00+05:30,989.1,994.7,970.0,977.15,900,64750,1000.0277744252155,-1,,1000.0277744252155,993.5600000000004,1042.475,,1024.219523809524,,1008.5907094594596,17.328667080573748,,1074.608067328,0.08,0
18,2021-08-03 11:45:00+05:30,977.15,980.05,968.2,968.2,2500,65200,990.9702352216133,-1,,990.9702352216133,981.8900000000003,1034.3535714285715,,1014.3161904761906,,1003.324710982659,16.298529516979418,,1066.2394219417602,0.1,0
19,2021-08-03 12:15:00+05:30,968.2,968.2,946.6,948.7,1100,66150,974.9244873328115,-1,,974.9244873328115,973.6300000000003,1025.207142857143,,1002.8957142857145,,1000.4058423913043,14.303422111895205,,1056.4354797475842,0.12000000000000001,0
20,2021-08-03 12:45:00+05:30,948.7,948.7,930.0,930.0,3900,66300,957.0424177138383,-1,,957.0424177138383,962.6300000000003,1015.3607142857144,,990.2014285714288,,989.1828475336323,12.698145642513332,,1043.255222177874,0.14,0
21,2021-08-03 13:15:00+05:30,930.0,939.4,930.0,934.05,450,69050,951.2077866118615,-1,,951.2077866118615,951.6200000000002,1005.6321428571429,,979.3600000000001,,988.1008791208791,14.925090583791745,,1027.3994910729716,0.14,0
