,date,open,high,low,close,volume,oi,PSARl_0.06_0.2,PSARs_0.06_0.2,PSARaf_0.06_0.2,PSARr_0.06_0.2,SUPERT_7_0.3,SUPERTd_7_0.3,SUPERTl_7_0.3,SUPERTs_7_0.3
0,2021-05-10 09:15:00+05:30,191.15,191.15,177.85,186.3,684375,1908225,,,0.06,False,0.0,1,,
1,2021-05-10 09:20:00+05:30,183.85,199.25,183.85,196.15,509100,1719750,,,0.06,False,,1,,
2,2021-05-10 09:25:00+05:30,196.0,196.95,190.2,193.6,232050,1589025,,191.15,0.06,True,,1,,
3,2021-05-10 09:30:00+05:30,193.4,194.05,176.1,177.65,248250,1567575,190.2,,0.06,True,,1,,
4,2021-05-10 09:35:00+05:30,177.2,182.8,172.0,180.45,221250,1534575,,194.05,0.06,True,,1,,
5,2021-05-10 09:40:00+05:30,180.15,182.3,175.75,178.65,93225,1534650,,194.05,0.06,False,,1,,
6,2021-05-10 09:45:00+05:30,178.0,187.5,178.0,181.4,126525,1523025,,192.727,0.06,False,179.47796785177528,1,179.47796785177528,
7,2021-05-10 09:50:00+05:30,181.25,184.45,166.5,166.5,151575,1531050,,191.48338,0.06,False,179.1729907972344,-1,,179.1729907972344
8,2021-05-10 09:55:00+05:30,166.1,172.9,164.0,165.8,196725,1528875,,188.4853744,0.12,False,171.95225226517542,-1,,171.95225226517542
9,2021-05-10 10:00:00+05:30,165.8,172.95,164.5,170.05,88275,1528950,,184.45,0.18,False,171.95225226517542,-1,,171.95225226517542
10,2021-05-10 10:05:00+05:30,170.05,172.5,165.0,172.0,88725,1541250,,180.76899999999998,0.18,False,165.61189277459846,1,165.61189277459846,
11,2021-05-10 10:10:00+05:30,171.9,178.0,169.1,178.0,113700,1526475,164.0,,0.18,True,170.4912447013275,1,170.4912447013275,
12,2021-05-10 10:15:00+05:30,177.6,186.05,175.4,185.0,162600,1517250,164.84,,0.06,False,177.6437486985223,1,177.6437486985223,
13,2021-05-10 10:20:00+05:30,184.55,184.55,179.75,180.4,85500,1503150,167.3852,,0.12,False,179.31203790519226,1,179.31203790519226,
14,2021-05-10 10:25:00+05:30,181.0,183.1,177.4,179.75,54300,1483800,169.624976,,0.12,False,179.31203790519226,1,179.31203790519226,
15,2021-05-10 10:30:00+05:30,181.5,189.6,179.75,188.25,201525,1481100,171.59597888000002,,0.12,False,181.96969733715824,1,181.96969733715824,
16,2021-05-10 10:35:00+05:30,188.15,191.0,185.15,188.0,383250,1261725,174.8367026816,,0.18,False,185.51610799116025,1,185.51610799116025,
17,2021-05-10 10:40:00+05:30,188.0,188.05,181.25,183.45,88575,1247325,178.06936214528,,0.2,False,187.12983393054085,-1,,187.12983393054085
18,2021-05-10 10:45:00+05:30,183.45,188.4,183.15,188.0,191325,1196775,180.655489716224,,0.2,False,183.43172837872677,1,183.43172837872677,
19,2021-05-10 10:50:00+05:30,188.2,189.7,183.35,183.35,85200,1132425,181.25,,0.2,False,188.80265476201683,-1,,188.80265476201683
20,2021-05-10 10:55:00+05:30,183.35,184.05,177.35,180.1,102675,1137300,,191.0,0.2,True,182.93785523667975,-1,,182.93785523667975
21,2021-05-10 11:00:00+05:30,180.0,182.75,175.0,182.2,80025,1133625,,190.181,0.06,False,181.12573818506013,-1,,181.12573818506013
22,2021-05-10 11:05:00+05:30,182.2,188.15,181.3,187.4,62475,1125525,,188.35928,0.12,False,182.50305525273293,1,182.50305525273293,
23,2021-05-10 11:10:00+05:30,187.4,189.6,182.75,184.65,75375,1127250,175.0,,0.12,True,183.9775093252686,1,183.9775093252686,
24,2021-05-10 11:15:00+05:30,185.25,189.0,183.2,189.0,54525,1127175,175.876,,0.06,False,183.9692806701988,1,183.9692806701988,
25,2021-05-10 11:20:00+05:30,188.95,203.55,184.0,195.2,250500,1111125,176.69944,,0.06,False,191.10093883299157,1,191.10093883299157,
26,2021-05-10 11:25:00+05:30,195.3,195.6,187.0,191.85,133125,1130850,179.9215072,,0.12,False,191.10093883299157,1,191.10093883299157,
27,2021-05-10 11:30:00+05:30,192.5,195.95,187.3,192.2,79650,1125000,182.75692633600002,,0.12,False,191.10093883299157,1,191.10093883299157,
28,2021-05-10 11:35:00+05:30,192.2,197.0,189.55,195.5,51975,1118775,185.25209517568,,0.12,False,190.6841675180155,1,190.6841675180155,
29,2021-05-10 11:40:00+05:30,196.0,197.1,192.0,193.2,43125,1112175,187.3,,0.12,False,192.11221617143323,1,192.11221617143323,
30,2021-05-10 11:45:00+05:30,193.2,193.2,182.6,189.95,93000,1108800,,203.55,0.12,True,190.44471368706127,-1,,190.44471368706127
