,date,open,high,low,close,volume,oi,PSARl_0.06_0.2,PSARs_0.06_0.2,PSARaf_0.06_0.2,PSARr_0.06_0.2
0,2021-03-30 09:15:00+05:30,406.5,406.5,298.4,364.8,251875,135625,,,0.06,False
1,2021-03-30 09:20:00+05:30,359.25,361.6,318.1,334.8,320975,245375,,,0.06,False
2,2021-03-30 09:25:00+05:30,333.2,349.0,328.2,330.8,207225,310950,,406.5,0.06,True
3,2021-03-30 09:30:00+05:30,329.65,348.4,317.8,326.35,304850,337850,,401.802,0.06,False
4,2021-03-30 09:35:00+05:30,326.45,343.35,313.65,340.6,148200,344675,,391.72176,0.12,False
5,2021-03-30 09:40:00+05:30,340.6,344.75,320.0,320.0,123600,355350,,377.6688432,0.18,False
6,2021-03-30 09:45:00+05:30,320.3,321.4,300.55,309.75,165800,375025,,366.14545142400004,0.18,False
7,2021-03-30 09:50:00+05:30,310.2,312.0,286.05,299.45,172425,407225,,353.02636113920005,0.2,False
8,2021-03-30 09:55:00+05:30,299.45,303.95,270.6,271.6,190325,432950,,339.63108891136005,0.2,False
9,2021-03-30 10:00:00+05:30,271.55,273.55,262.7,270.9,26350,432950,,325.824871129088,0.2,False
