,date,open,high,low,close,volume,oi,SUPERT_7_1.0,SUPERTd_7_1.0,SUPERTl_7_1.0,SUPERTs_7_1.0,SMA_5,SMA_14,SMA_28,WMA_14,SMA_44,VWAP_D,RSI_14,PSARl_0.02_0.2,PSARs_0.02_0.2,PSARaf_0.02_0.2,PSARr_0.02_0.2
0,2021-10-08 15:15:00+05:30,130.0,130.0,130.0,130.0,0,0,0.0,1,,,,,,,,,,,,0.02,0
1,2021-10-12 10:15:00+05:30,164.15,164.15,164.15,164.15,0,100,,1,,,,,,,,,,27.15,,0.04,0
2,2021-10-12 10:45:00+05:30,164.15,164.15,164.15,164.15,0,100,,1,,,,,,,,,,32.629999999999995,,0.04,0
3,2021-10-12 11:15:00+05:30,164.15,164.15,164.15,164.15,0,100,,1,,,,,,,,,,37.8908,,0.04,0
4,2021-10-12 11:45:00+05:30,164.15,220.0,164.15,220.0,200,200,,1,,,168.48999999999998,,,,,201.38333333333333,,42.941168,,0.06,0
5,2021-10-12 12:15:00+05:30,220.0,220.0,200.0,200.0,100,300,,1,,,182.48999999999998,,,,,203.14444444444442,,53.56469792,,0.06,0
6,2021-10-12 12:45:00+05:30,200.0,200.0,200.0,200.0,0,300,,1,,,189.66,,,,,203.14444444444442,,63.5508160448,,0.06,0
7,2021-10-12 13:15:00+05:30,200.0,200.0,200.0,200.0,0,300,184.28571428571428,1,184.28571428571428,,196.82999999999998,,,,,203.14444444444442,,72.937767082112,,0.06,0
8,2021-10-12 13:45:00+05:30,200.0,200.0,200.0,200.0,0,300,186.53061224489795,1,186.53061224489795,,204.0,,,,,203.14444444444442,,81.76150105718528,,0.06,0
9,2021-10-12 14:15:00+05:30,200.0,200.0,200.0,200.0,0,300,188.45481049562682,1,188.45481049562682,,200.0,,,,,203.14444444444442,,90.05581099375416,,0.06,0
10,2021-10-12 14:45:00+05:30,200.0,200.0,200.0,200.0,0,300,190.10412328196585,1,190.10412328196585,,200.0,,,,,203.14444444444442,,97.85246233412892,,0.06,0
11,2021-10-12 15:15:00+05:30,200.0,200.0,200.0,200.0,0,300,191.51781995597074,1,191.51781995597074,,200.0,,,,,203.14444444444442,,105.18131459408119,,0.06,0
12,2021-10-18 13:45:00+05:30,120.0,120.0,120.0,120.0,0,400,138.6990114663108,-1,,138.6990114663108,184.0,,,,,,,112.07043571843631,,0.06,0
13,2021-10-18 14:15:00+05:30,120.0,150.0,120.0,150.0,200,600,114.68656160030503,1,114.68656160030503,,174.0,179.46071428571426,,180.64142857142855,,140.0,,118.54620957533014,,0.06,0
14,2021-10-18 14:45:00+05:30,150.0,150.0,150.0,150.0,0,600,132.58848137169002,1,132.58848137169002,,164.0,180.8892857142857,,176.7133333333333,,140.0,54.54545454545454,120.0,,0.06,0
15,2021-10-18 15:15:00+05:30,150.0,155.0,145.0,155.0,200,700,133.64726974716288,1,133.64726974716288,,155.0,180.23571428571427,,173.26142857142855,,145.83333333333331,55.63139931740615,120.0,,0.06,0
16,2021-10-19 09:15:00+05:30,155.0,155.0,155.0,155.0,0,800,140.98337406899674,1,140.98337406899674,,146.0,179.58214285714283,,169.89666666666665,,,55.63139931740615,126.0,,0.06,0
17,2021-10-19 09:45:00+05:30,155.0,155.0,155.0,155.0,100,1000,142.9857492019972,1,142.9857492019972,,153.0,178.9285714285714,,166.61904761904762,,155.0,55.631399317406135,131.64,,0.06,0
18,2021-10-19 10:15:00+05:30,155.0,155.0,155.0,155.0,0,1000,144.70207074456903,1,144.70207074456903,,154.0,174.28571428571425,,163.42857142857142,,155.0,55.631399317406135,136.9416,,0.06,0
19,2021-10-19 10:45:00+05:30,155.0,155.0,155.0,155.0,0,1000,146.1732034953449,1,146.1732034953449,,155.0,171.07142857142853,,160.85714285714286,,155.0,55.631399317406135,141.925104,,0.06,0
20,2021-10-19 11:15:00+05:30,155.0,155.0,155.0,155.0,0,1000,147.43417442458133,1,147.43417442458133,,155.0,167.85714285714283,,158.71428571428572,,155.0,55.631399317406135,146.60959776,,0.06,0
21,2021-10-19 11:45:00+05:30,155.0,180.0,155.0,180.0,100,1100,157.44357807821257,1,157.44357807821257,,160.0,166.4285714285714,,160.33333333333334,,163.33333333333331,62.600467286348206,151.01302189440003,,0.06,0
22,2021-10-19 12:15:00+05:30,180.0,180.0,180.0,180.0,0,1100,171.38020978132505,1,171.38020978132505,,165.0,164.99999999999997,,162.14285714285714,,163.33333333333331,62.600467286348206,155.0,,0.06,0
23,2021-10-19 12:45:00+05:30,180.0,180.0,180.0,180.0,0,1100,172.61160838399292,1,172.61160838399292,,170.0,163.57142857142853,,164.14285714285714,,163.33333333333331,62.600467286348206,155.0,,0.06,0
24,2021-10-19 13:15:00+05:30,180.0,180.0,180.0,180.0,0,1100,173.66709290056536,1,173.66709290056536,,175.0,162.1428571428571,,166.33333333333334,,163.33333333333331,62.60046728634819,158.9,,0.06,0
25,2021-10-19 13:45:00+05:30,180.0,180.0,175.0,175.0,200,1100,173.66709290056536,1,173.66709290056536,,179.0,160.35714285714283,,168.04761904761904,,170.0,60.06258364033107,162.566,,0.06,0
26,2021-10-19 14:15:00+05:30,175.0,175.0,175.0,175.0,0,1100,173.66709290056536,1,173.66709290056536,,178.0,164.28571428571425,,170.0,,170.0,60.06258364033108,166.01204,,0.06,0
27,2021-10-19 14:45:00+05:30,175.0,175.0,175.0,175.0,0,1100,173.66709290056536,1,173.66709290056536,,177.0,166.07142857142853,172.76607142857142,171.42857142857142,,170.0,60.06258364033108,169.25131760000002,,0.06,0
28,2021-10-19 15:15:00+05:30,175.0,175.0,175.0,175.0,0,1100,173.66709290056536,1,173.66709290056536,,176.0,167.85714285714283,174.37321428571428,172.61904761904762,,170.0,60.06258364033108,172.29623854400003,,0.06,0
29,2021-10-25 10:15:00+05:30,160.0,160.0,160.0,160.0,0,1300,165.45842122955935,-1,,165.45842122955935,172.0,168.2142857142857,174.225,171.57142857142858,,,51.618383465948604,,220.0,0.02,1
30,2021-10-25 10:45:00+05:30,160.0,160.0,160.0,160.0,0,1300,164.67864676819372,-1,,164.67864676819372,169.0,168.57142857142853,174.07678571428573,170.47619047619048,,,51.618383465948604,,218.8,0.02,0
31,2021-10-25 11:15:00+05:30,160.0,160.0,160.0,160.0,0,1300,164.01026865845176,-1,,164.01026865845176,166.0,168.9285714285714,173.92857142857147,169.33333333333334,,,51.618383465948604,,217.62400000000002,0.02,0
32,2021-10-25 11:45:00+05:30,160.0,160.0,160.0,160.0,0,1300,163.4373731358158,-1,,163.4373731358158,163.0,169.28571428571425,171.7857142857143,168.14285714285714,,,51.618383465948604,,216.47152000000003,0.02,0
33,2021-10-25 12:15:00+05:30,160.0,160.0,160.0,160.0,0,1300,162.94631983069925,-1,,162.94631983069925,160.0,169.6428571428571,170.3571428571429,166.9047619047619,,,51.618383465948604,,215.34208960000004,0.02,0
34,2021-10-25 12:45:00+05:30,160.0,160.0,160.0,160.0,0,1300,162.5254169977422,-1,,162.5254169977422,160.0,169.99999999999997,168.92857142857147,165.61904761904762,,,51.618383465948604,,214.23524780800003,0.02,0
35,2021-10-25 13:15:00+05:30,160.0,160.0,160.0,160.0,0,1300,162.1646431409219,-1,,162.1646431409219,160.0,168.57142857142853,167.50000000000003,164.28571428571428,,,51.618383465948604,,213.15054285184002,0.02,0
36,2021-10-25 13:45:00+05:30,160.0,160.0,100.0,100.0,100,1200,140.42683697793305,-1,,140.42683697793305,148.0,162.85714285714283,163.92857142857147,155.14285714285714,,120.0,26.542711742156904,,212.08753199480321,0.04,0
37,2021-10-25 14:15:00+05:30,100.0,100.0,100.0,100.0,0,1200,108.93728883822834,-1,,108.93728883822834,136.0,157.1428571428571,160.3571428571429,146.76190476190476,,120.0,26.542711742156904,,207.60403071501108,0.04,0
38,2021-10-25 14:45:00+05:30,100.0,100.0,100.0,100.0,0,1200,107.66053328991,-1,,107.66053328991,124.0,151.4285714285714,156.7857142857143,139.14285714285714,,120.0,26.542711742156904,,203.29986948641064,0.04,0
39,2021-10-25 15:15:00+05:30,100.0,100.0,100.0,100.0,0,1200,106.56617139135143,-1,,106.56617139135143,112.0,146.07142857142853,153.21428571428575,132.28571428571428,,120.0,26.542711742156904,,199.16787470695422,0.04,0
40,2021-10-26 14:45:00+05:30,92.7,92.7,92.0,92.0,100,1300,99.12100404972979,-1,,99.12100404972979,98.4,140.1428571428571,152.21428571428575,125.07619047619048,,92.23333333333333,24.41558764429297,,195.20115971867605,0.06,0
41,2021-10-26 15:15:00+05:30,92.0,92.0,92.0,92.0,0,1300,97.80371775691125,-1,,97.80371775691125,96.8,134.2142857142857,150.14285714285717,118.65714285714286,,92.23333333333333,24.41558764429297,,189.00909013555548,0.06,0
42,2021-10-27 15:15:00+05:30,71.0,80.0,70.3,70.3,200,1300,83.22461522020966,-1,,83.22461522020966,90.86,126.73571428571425,147.2964285714286,110.13523809523811,,73.53333333333335,19.49958580048467,,183.18854472742214,0.08,0
43,2021-10-28 09:45:00+05:30,70.0,70.0,70.0,70.0,100,1500,76.96395590303685,-1,,76.96395590303685,84.86,120.30714285714282,144.26071428571433,102.5704761904762,155.83522727272728,70.0,19.44130620878837,,174.15746114922837,0.1,0
44,2021-10-28 10:15:00+05:30,70.0,70.0,62.0,62.0,100,1500,73.11196220260301,-1,,73.11196220260301,77.26,113.30714285714282,140.93928571428575,94.7961904761905,154.28977272727272,67.33333333333334,17.904540342477627,,163.74171503430554,0.12000000000000001,0
45,2021-10-28 10:45:00+05:30,62.0,62.0,62.0,62.0,0,1500,68.09596760223116,-1,,68.09596760223116,71.26,106.30714285714282,137.6178571428572,87.95523809523813,151.96818181818182,67.33333333333334,17.904540342477627,,151.53270923018889,0.12000000000000001,0
46,2021-10-28 11:15:00+05:30,62.0,62.0,62.0,62.0,0,1500,67.2251150876267,-1,,67.2251150876267,65.26,99.30714285714282,134.2964285714286,82.04761904761908,149.64659090909092,67.33333333333334,17.904540342477627,,140.78878412256623,0.12000000000000001,0
47,2021-10-28 11:45:00+05:30,62.0,62.0,62.0,62.0,0,1500,66.4786700751086,-1,,66.4786700751086,63.6,92.30714285714282,130.97500000000005,77.07333333333338,147.32500000000002,67.33333333333334,17.904540342477627,,131.3341300278583,0.12000000000000001,0
48,2021-10-28 12:15:00+05:30,62.0,62.0,62.0,62.0,0,1500,65.83886006437879,-1,,65.83886006437879,62.0,85.30714285714282,127.65357142857147,73.032380952381,143.73409090909092,67.33333333333334,17.904540342477627,,123.0140344245153,0.12000000000000001,0
49,2021-10-28 12:45:00+05:30,62.0,62.0,62.0,62.0,0,1500,65.29045148375326,-1,,65.29045148375326,62.0,78.30714285714282,123.43928571428576,69.92476190476197,140.5977272727273,67.33333333333334,17.904540342477627,,115.69235029357347,0.12000000000000001,0
50,2021-10-28 13:15:00+05:30,62.0,62.0,59.75,59.75,300,1400,64.0168155575028,-1,,64.0168155575028,61.55,75.43214285714282,119.1446428571429,67.45047619047625,137.4102272727273,63.233333333333334,17.304417869347994,,109.24926825834466,0.14,0
51,2021-10-28 13:45:00+05:30,59.75,59.75,59.75,59.75,0,1400,62.44298476357382,-1,,62.44298476357382,61.1,72.55714285714282,114.85000000000004,65.35952380952388,134.2227272727273,63.233333333333334,17.304417869347994,,102.3193707021764,0.14,0
52,2021-10-28 14:15:00+05:30,59.75,62.6,59.75,62.6,100,1400,58.459584488365294,1,58.459584488365294,,61.220000000000006,69.88571428571426,110.65714285714289,64.03190476190484,131.10000000000002,62.969444444444456,21.185173930648617,,96.3596588038717,0.14,0
