,date,open,high,low,close,volume,oi,SUPERT_6_0.2,SUPERTd_6_0.2,SUPERTl_6_0.2,SUPERTs_6_0.2
0,2021-05-14 09:15:00+05:30,878.95,955.5,793.8,802.75,2825,34500,0.0,1,,
1,2021-05-14 09:20:00+05:30,802.75,916.45,776.85,910.0,2600,35525,,1,,
2,2021-05-14 09:25:00+05:30,910.0,936.95,865.8,890.8,1750,35250,,1,,
3,2021-05-14 09:30:00+05:30,890.8,999.75,890.8,984.5,3100,36475,,1,,
4,2021-05-14 09:35:00+05:30,984.5,984.5,880.1,902.05,1375,34775,,1,,
5,2021-05-14 09:40:00+05:30,902.05,908.4,850.3,905.1,2000,33625,859.591596468048,1,859.591596468048,
6,2021-05-14 09:45:00+05:30,920.0,936.9,823.7,823.7,1475,33225,900.724590037213,-1,,900.724590037213
7,2021-05-14 09:50:00+05:30,823.7,840.3,800.0,816.8,625,33100,837.8893161472811,-1,,837.8893161472811
8,2021-05-14 09:55:00+05:30,816.8,844.75,815.7,836.5,575,32900,837.8893161472811,-1,,837.8893161472811
9,2021-05-14 10:00:00+05:30,836.5,845.6,811.2,822.4,1350,32825,837.8893161472811,-1,,837.8893161472811
10,2021-05-14 10:05:00+05:30,822.4,852.0,793.1,823.6,825,32750,835.803400149902,-1,,835.803400149902
11,2021-05-14 10:10:00+05:30,823.6,876.05,820.95,867.55,700,32625,835.6658555220844,1,835.6658555220844,
12,2021-05-14 10:15:00+05:30,867.55,890.05,810.0,810.0,1075,32575,863.4430255185181,-1,,863.4430255185181
13,2021-05-14 10:20:00+05:30,810.0,836.7,810.0,826.85,75,32600,835.307969156124,-1,,835.307969156124
14,2021-05-14 10:25:00+05:30,826.85,876.2,826.85,876.2,250,32525,839.939180234932,1,839.939180234932,
15,2021-05-14 10:30:00+05:30,876.2,876.2,830.25,836.65,350,32475,864.388684038932,-1,,864.388684038932
16,2021-05-14 10:35:00+05:30,836.65,880.0,834.0,880.0,375,32425,846.1790445223287,1,846.1790445223287,
17,2021-05-14 10:40:00+05:30,880.0,920.0,856.3,879.25,725,32350,876.996721366329,1,876.996721366329,
18,2021-05-14 10:45:00+05:30,879.25,906.15,862.55,904.8,375,32275,873.6153719296043,1,873.6153719296043,
19,2021-05-14 10:50:00+05:30,904.8,931.15,876.05,901.05,575,32175,892.8165361050869,1,892.8165361050869,
20,2021-05-14 10:55:00+05:30,901.05,931.1,899.4,904.0,475,31775,905.2235688223649,1,905.2235688223649,
21,2021-05-14 11:00:00+05:30,904.0,950.15,896.35,950.15,425,31775,913.0990518609577,1,913.0990518609577,
22,2021-05-14 11:05:00+05:30,950.15,966.0,930.0,930.0,450,31675,938.3484143974534,1,938.3484143974534,
23,2021-05-14 11:10:00+05:30,930.0,962.85,915.45,946.0,400,31350,938.3484143974534,1,938.3484143974534,
24,2021-05-14 11:15:00+05:30,946.0,955.5,935.6,939.4,1575,31250,938.3484143974534,1,938.3484143974534,
25,2021-05-14 11:20:00+05:30,939.4,955.5,916.85,917.3,950,30450,944.6888025682268,-1,,944.6888025682268
26,2021-05-14 11:25:00+05:30,917.3,944.95,891.7,912.8,250,30400,927.1974462490906,-1,,927.1974462490906
27,2021-05-14 11:30:00+05:30,912.8,944.0,912.8,941.85,200,30375,919.9689725790255,1,919.9689725790255,
28,2021-05-14 11:35:00+05:30,941.85,1069.45,941.85,1065.8,725,30300,994.3563391138189,1,994.3563391138189,
29,2021-05-14 11:40:00+05:30,1065.8,1082.2,1038.15,1060.0,1050,29925,1049.2970338002656,1,1049.2970338002656,
30,2021-05-14 11:45:00+05:30,1060.0,1116.8,1060.0,1079.5,1250,29625,1077.4414118019515,1,1077.4414118019515,
31,2021-05-14 11:50:00+05:30,1079.5,1087.75,1020.0,1081.75,975,29575,1077.4414118019515,1,1077.4414118019515,
32,2021-05-14 11:55:00+05:30,1081.75,1087.75,1038.7,1038.7,950,29525,1074.3524868985132,-1,,1074.3524868985132
33,2021-05-14 12:00:00+05:30,1038.7,1123.1,1038.7,1123.1,275,29450,1068.8118091543272,1,1068.8118091543272,
34,2021-05-14 12:05:00+05:30,1123.1,1128.5,1076.6,1120.0,375,29325,1090.746990439889,1,1090.746990439889,
35,2021-05-14 12:10:00+05:30,1120.0,1152.5,1073.35,1073.35,400,29275,1125.400122872046,-1,,1125.400122872046
36,2021-05-14 12:15:00+05:30,1073.35,1075.0,1052.9,1054.7,125,29300,1075.081022143686,-1,,1075.081022143686
37,2021-05-14 12:20:00+05:30,1054.7,1057.3,1040.0,1040.0,150,29325,1058.5012646182058,-1,,1058.5012646182058
38,2021-05-14 12:25:00+05:30,1040.0,1052.7,1040.0,1052.7,25,29250,1054.9817248177496,-1,,1054.9817248177496
39,2021-05-14 12:30:00+05:30,1052.7,1071.0,1052.7,1062.55,50,29250,1054.047460144279,1,1054.047460144279,
40,2021-05-14 12:35:00+05:30,1062.55,1062.55,1050.0,1050.0,25,29250,1063.194949467318,-1,,1063.194949467318
41,2021-05-14 12:40:00+05:30,1050.0,1051.75,1013.15,1022.45,350,29225,1039.5033542544736,-1,,1039.5033542544736
42,2021-05-14 12:45:00+05:30,1022.45,1031.55,1017.25,1030.0,150,29250,1030.754186590428,-1,,1030.754186590428
43,2021-05-14 12:50:00+05:30,1030.0,1035.7,1029.2,1035.7,50,29275,1026.9384543238539,1,1026.9384543238539,
44,2021-05-14 12:55:00+05:30,1035.7,1050.0,1035.7,1039.3,150,29300,1037.780499470994,1,1037.780499470994,
45,2021-05-14 13:00:00+05:30,1039.3,1062.0,1030.0,1045.0,700,29325,1040.7086990203409,1,1040.7086990203409,
46,2021-05-14 13:05:00+05:30,1045.0,1060.8,1025.0,1025.0,200,29300,1048.5028099660103,-1,,1048.5028099660103
47,2021-05-14 13:10:00+05:30,1025.0,1025.0,996.15,996.15,125,29300,1016.2056793815683,-1,,1016.2056793815683
48,2021-05-14 13:15:00+05:30,996.15,1074.3,996.15,1048.25,400,29325,1027.9275473983378,1,1027.9275473983378,
49,2021-05-14 13:20:00+05:30,1048.25,1051.7,1026.2,1038.55,175,29250,1032.0188297474847,1,1032.0188297474847,
50,2021-05-14 13:25:00+05:30,1038.55,1038.55,1037.0,1037.0,50,29225,1032.0188297474847,1,1032.0188297474847,
51,2021-05-14 13:30:00+05:30,1037.0,1037.0,980.0,980.0,200,29125,1015.2563548909452,-1,,1015.2563548909452
52,2021-05-14 13:35:00+05:30,980.0,1054.3,980.0,1048.0,275,28900,1009.0429516992697,1,1009.0429516992697,
53,2021-05-14 13:40:00+05:30,1048.0,1112.0,1048.0,1099.65,350,28900,1071.1107516321495,1,1071.1107516321495,
54,2021-05-14 13:45:00+05:30,1099.65,1099.65,1045.1,1045.1,450,28750,1081.6010551800132,-1,,1081.6010551800132
55,2021-05-14 13:50:00+05:30,1045.1,1057.5,1023.15,1023.15,400,28775,1049.1583648655942,-1,,1049.1583648655942
56,2021-05-14 13:55:00+05:30,1023.15,1128.0,1023.15,1110.0,675,28650,1064.7188005780686,1,1064.7188005780686,
57,2021-05-14 14:00:00+05:30,1110.0,1155.35,1080.0,1111.65,1175,28775,1106.1164825334968,1,1106.1164825334968,
58,2021-05-14 14:05:00+05:30,1111.65,1111.65,1078.0,1078.0,325,28525,1105.5787474167032,-1,,1105.5787474167032
59,2021-05-14 14:10:00+05:30,1078.0,1107.0,1074.0,1095.0,475,28450,1100.5614438942673,-1,,1100.5614438942673
60,2021-05-14 14:15:00+05:30,1095.0,1095.0,1072.2,1072.2,50,28375,1092.7445230180513,-1,,1092.7445230180513
61,2021-05-14 14:20:00+05:30,1072.2,1093.0,1063.0,1093.0,50,28350,1069.3795706107182,1,1069.3795706107182,
