,date,open,high,low,close,volume,oi,SUPERT_7_1.0,SUPERTd_7_1.0,SUPERTl_7_1.0,SUPERTs_7_1.0,SMA_5,SMA_14,SMA_28,WMA_14,SMA_44,VWAP_D,RSI_14,PSARl_0.02_0.2,PSARs_0.02_0.2,PSARaf_0.02_0.2,PSARr_0.02_0.2
0,2021-10-13 12:15:00+05:30,243.75,243.75,243.75,243.75,0,5500,0.0,1,,,,,,,,,,,,0.02,0
1,2021-10-13 12:45:00+05:30,243.75,243.75,243.75,243.75,0,5500,,1,,,,,,,,,,214.0,,0.02,0
2,2021-10-13 13:15:00+05:30,243.75,243.75,243.75,243.75,0,5500,,1,,,,,,,,,,214.595,,0.02,0
3,2021-10-13 13:45:00+05:30,243.75,243.75,243.75,243.75,0,5500,,1,,,,,,,,,,215.1781,,0.02,0
4,2021-10-13 14:15:00+05:30,243.75,243.75,243.75,243.75,0,5500,,1,,,243.75,,,,,,,215.749538,,0.02,0
5,2021-10-13 14:45:00+05:30,243.75,243.75,243.75,243.75,0,5500,,1,,,243.75,,,,,,,216.30954724,,0.02,0
6,2021-10-13 15:15:00+05:30,243.75,243.75,243.75,243.75,0,5500,,1,,,243.75,,,,,,,216.8583562952,,0.02,0
7,2021-10-14 09:45:00+05:30,239.8,239.8,239.8,239.8,0,5375,239.2357142857143,1,239.2357142857143,,242.95999999999998,,,,,,,217.396189169296,,0.02,0
8,2021-10-14 10:15:00+05:30,239.8,239.8,239.8,239.8,0,5375,239.31632653061226,1,239.31632653061226,,242.17,,,,,,,217.9232653859101,,0.02,0
9,2021-10-14 10:45:00+05:30,239.8,239.8,239.8,239.8,0,5375,239.3854227405248,1,239.3854227405248,,241.37999999999997,,,,,,,218.4398000781919,,0.02,0
10,2021-10-14 11:15:00+05:30,239.8,239.8,239.8,239.8,0,5375,239.44464806330697,1,239.44464806330697,,240.58999999999997,,,,,,,218.94600407662804,,0.02,0
11,2021-10-14 11:45:00+05:30,239.8,239.8,239.8,239.8,0,5375,239.4954126256917,1,239.4954126256917,,239.79999999999995,,,,,,,219.4420839950955,,0.02,0
12,2021-10-14 12:15:00+05:30,239.8,239.8,239.8,239.8,0,5375,239.53892510773574,1,239.53892510773574,,239.79999999999995,,,,,,,219.9282423151936,,0.02,0
13,2021-10-14 12:45:00+05:30,239.8,239.8,239.8,239.8,0,5375,239.57622152091633,1,239.57622152091633,,239.79999999999995,241.77500000000006,,240.85333333333335,,,,220.4046774688897,,0.02,0
14,2021-10-14 13:15:00+05:30,239.8,239.8,239.8,239.8,0,5375,239.60818987507116,1,239.60818987507116,,239.79999999999995,241.49285714285722,,240.59,,,0.0,220.87158391951192,,0.02,0
15,2021-10-14 13:45:00+05:30,239.8,239.8,239.8,239.8,0,5375,239.63559132148956,1,239.63559132148956,,239.79999999999995,241.21071428571437,,240.36428571428573,,,0.0,221.32915224112168,,0.02,0
16,2021-10-14 14:15:00+05:30,239.8,239.8,239.8,239.8,0,5375,239.65907827556248,1,239.65907827556248,,239.79999999999995,240.92857142857153,,240.17619047619047,,,0.0,221.77756919629925,,0.02,0
17,2021-10-14 14:45:00+05:30,239.8,239.8,187.0,187.0,125,5375,221.06364719237504,-1,,221.06364719237504,229.23999999999995,236.87500000000009,,232.9857142857143,,204.6,0.0,,243.75,0.02,1
18,2021-10-14 15:15:00+05:30,187.0,187.0,187.0,187.0,0,5375,193.56884045060715,-1,,193.56884045060715,218.67999999999998,232.82142857142867,,226.3357142857143,,204.6,0.0,,242.615,0.02,0
19,2021-10-19 10:45:00+05:30,150.0,150.0,150.0,150.0,0,5375,160.9161489576633,-1,,160.9161489576633,200.71999999999997,226.12500000000009,,215.29285714285714,,,0.0,,241.5027,0.04,0
20,2021-10-19 11:15:00+05:30,150.0,150.0,150.0,150.0,125,5500,159.35669910656853,-1,,159.35669910656853,182.76,219.42857142857153,,205.14285714285714,,150.0,0.0,,237.842592,0.04,0
21,2021-10-19 11:45:00+05:30,150.0,150.0,150.0,150.0,0,5500,158.02002780563018,-1,,158.02002780563018,164.8,213.0142857142858,,195.88571428571427,,150.0,0.0,,234.32888832,0.04,0
