,date,open,high,low,close,volume,oi,PSARl_0.06_0.2,PSARs_0.06_0.2,PSARaf_0.06_0.2,PSARr_0.06_0.2
0,2021-04-07 09:15:00+05:30,90.0,130.0,89.55,90.9,2167500,1486350,,,0.06,False
1,2021-04-07 09:20:00+05:30,88.25,97.75,85.0,90.3,1742850,1847700,,,0.06,False
2,2021-04-07 09:25:00+05:30,89.65,90.3,80.0,82.25,1554225,2176650,,130.0,0.06,True
3,2021-04-07 09:30:00+05:30,82.35,86.8,79.85,85.25,982350,2342925,,127.0,0.06,False
4,2021-04-07 09:35:00+05:30,84.9,88.3,82.2,86.2,979200,2453400,,121.342,0.12,False
5,2021-04-07 09:40:00+05:30,86.3,87.65,72.4,73.85,1387275,2561925,,116.36296,0.12,False
6,2021-04-07 09:45:00+05:30,73.65,76.0,69.6,75.75,1453200,2629500,,108.44962720000001,0.18,False
7,2021-04-07 09:50:00+05:30,75.75,79.7,70.6,71.9,1040550,2919000,,100.67970176,0.2,False
8,2021-04-07 09:55:00+05:30,72.05,76.2,70.55,72.9,673500,3070800,,94.463761408,0.2,False
9,2021-04-07 10:00:00+05:30,72.95,77.35,55.95,61.0,2442975,3214875,,89.4910091264,0.2,False
10,2021-04-07 10:05:00+05:30,60.9,63.6,57.3,60.7,1536525,3338775,,82.78280730112,0.2,False
11,2021-04-07 10:10:00+05:30,59.35,66.35,57.45,60.65,1415175,3386625,,77.416245840896,0.2,False
12,2021-04-07 10:15:00+05:30,60.6,72.95,58.3,65.95,1722450,3415500,,73.1229966727168,0.2,False
13,2021-04-07 10:20:00+05:30,66.45,70.0,61.35,63.6,803550,3462750,55.95,,0.2,True
14,2021-04-07 10:25:00+05:30,63.85,64.55,58.55,61.65,721575,3539175,56.793,,0.06,False
15,2021-04-07 10:30:00+05:30,61.75,67.25,57.6,63.85,1080600,3589125,57.58542,,0.06,False
16,2021-04-07 10:35:00+05:30,64.6,67.55,58.25,60.6,696375,3664500,,70.0,0.06,True
17,2021-04-07 10:40:00+05:30,60.9,66.4,59.7,64.15,585975,3758775,,69.295,0.06,False
18,2021-04-07 10:45:00+05:30,64.4,67.1,60.9,63.6,650625,3738975,,68.6323,0.06,False
19,2021-04-07 10:50:00+05:30,63.5,64.95,57.95,57.95,577950,3782775,,68.009362,0.06,False
20,2021-04-07 10:55:00+05:30,57.6,58.2,40.85,41.75,2978625,3821775,,67.1,0.12,False
21,2021-04-07 11:00:00+05:30,40.5,41.9,37.85,40.95,2376750,3863850,,64.95,0.18,False
22,2021-04-07 11:05:00+05:30,40.65,42.2,38.05,39.9,1569525,3943200,,59.53,0.2,False
23,2021-04-07 11:10:00+05:30,39.9,41.6,35.75,37.75,1622400,3730725,,55.194,0.2,False
24,2021-04-07 11:15:00+05:30,37.25,38.5,33.45,38.0,1412850,3701625,,51.3052,0.2,False
25,2021-04-07 11:20:00+05:30,38.0,39.4,35.9,36.1,818250,3823725,,47.73416,0.2,False
26,2021-04-07 11:25:00+05:30,35.85,38.4,34.65,36.25,549150,3869925,,44.877328000000006,0.2,False
27,2021-04-07 11:30:00+05:30,36.05,36.65,33.75,35.55,805650,3930825,,42.591862400000004,0.2,False
28,2021-04-07 11:35:00+05:30,35.65,37.25,35.1,36.3,447900,3951075,,40.763489920000005,0.2,False
29,2021-04-07 11:40:00+05:30,36.35,38.15,35.3,35.8,523800,3973350,,39.300791936,0.2,False
30,2021-04-07 11:45:00+05:30,35.8,38.2,35.3,37.25,434100,3967725,33.45,,0.2,True
31,2021-04-07 11:50:00+05:30,37.35,40.95,36.3,39.8,719550,3932025,33.735,,0.06,False
32,2021-04-07 11:55:00+05:30,39.95,43.4,37.15,41.05,1078425,3886725,34.6008,,0.12,False
33,2021-04-07 12:00:00+05:30,41.0,42.7,38.0,38.4,708975,3872325,36.184656,,0.18,False
34,2021-04-07 12:05:00+05:30,38.7,38.8,33.5,35.2,1049325,3931200,,43.4,0.18,True
35,2021-04-07 12:10:00+05:30,35.0,35.9,29.75,31.25,1149450,3926625,,42.806,0.06,False
36,2021-04-07 12:15:00+05:30,31.6,35.05,31.05,34.45,756750,3936750,,41.23928,0.12,False
37,2021-04-07 12:20:00+05:30,34.5,36.6,33.55,35.6,676050,3921000,,39.8605664,0.12,False
