,date,open,high,low,close,volume,oi,SUPERT_6_0.2,SUPERTd_6_0.2,SUPERTl_6_0.2,SUPERTs_6_0.2
0,2021-05-18 09:15:00+05:30,287.0,464.95,284.35,378.95,2706750,818875,0.0,1,,
1,2021-05-18 09:20:00+05:30,375.4,405.8,323.55,384.1,1651675,1015925,,1,,
2,2021-05-18 09:25:00+05:30,383.6,451.8,383.2,445.35,1883400,1093475,,1,,
3,2021-05-18 09:30:00+05:30,445.2,450.0,314.0,332.05,1359850,1106525,,1,,
4,2021-05-18 09:35:00+05:30,330.45,372.1,298.45,343.85,1213400,1195700,,1,,
5,2021-05-18 09:40:00+05:30,343.4,364.0,328.0,346.65,623000,1280100,328.771418903677,1,328.771418903677,
6,2021-05-18 09:45:00+05:30,346.65,388.65,336.45,366.0,726025,1305550,346.89084792206563,1,346.89084792206563,
7,2021-05-18 09:50:00+05:30,364.75,366.55,336.85,343.3,472275,1319250,365.24839990349045,-1,,365.24839990349045
8,2021-05-18 09:55:00+05:30,343.1,347.15,306.65,311.9,619425,1386025,339.32203647429503,-1,,339.32203647429503
9,2021-05-18 10:00:00+05:30,308.0,323.5,286.0,293.85,815050,1391000,316.1936883831894,-1,,316.1936883831894
10,2021-05-18 10:05:00+05:30,295.65,318.0,243.15,244.65,957250,1456850,292.6978083781959,-1,,292.6978083781959
11,2021-05-18 10:10:00+05:30,245.85,251.7,210.95,238.9,1456625,1576775,242.7020295949594,-1,,242.7020295949594
12,2021-05-18 10:15:00+05:30,236.35,272.1,235.5,248.45,862800,1596250,243.16885529973675,1,243.16885529973675,
13,2021-05-18 10:20:00+05:30,246.75,251.9,229.45,244.1,400050,1590425,243.16885529973675,1,243.16885529973675,
14,2021-05-18 10:25:00+05:30,244.25,283.9,243.1,283.9,489950,1584375,254.22143963794662,1,254.22143963794662,
15,2021-05-18 10:30:00+05:30,284.65,310.8,271.0,281.7,800825,1570325,281.85376572691433,1,281.85376572691433,
16,2021-05-18 10:35:00+05:30,280.75,292.05,261.0,291.25,425175,1596700,281.85376572691433,1,281.85376572691433,
17,2021-05-18 10:40:00+05:30,291.05,303.0,277.25,298.6,482100,1622150,282.16277608550513,1,282.16277608550513,
18,2021-05-18 10:45:00+05:30,300.0,301.05,270.0,288.0,531100,1621225,282.16277608550513,1,282.16277608550513,
19,2021-05-18 10:50:00+05:30,288.05,297.85,277.1,293.5,328500,1643050,280.4150460277586,1,280.4150460277586,
20,2021-05-18 10:55:00+05:30,293.9,341.55,290.3,335.15,1041925,1538200,308.32155804861685,1,308.32155804861685,
21,2021-05-18 11:00:00+05:30,334.05,359.6,328.5,355.0,910275,1524650,336.6813853515467,1,336.6813853515467,
22,2021-05-18 11:05:00+05:30,356.0,382.0,351.75,352.0,860450,1448125,359.72952270418267,1,359.72952270418267,
23,2021-05-18 11:10:00+05:30,353.6,367.75,323.0,351.75,716875,1375025,352.8250624921242,-1,,352.8250624921242
24,2021-05-18 11:15:00+05:30,352.55,366.3,335.4,350.7,361725,1361425,352.8250624921242,-1,,352.8250624921242
25,2021-05-18 11:20:00+05:30,351.6,351.6,320.0,321.5,397325,1382375,342.88210690023664,-1,,342.88210690023664
26,2021-05-18 11:25:00+05:30,322.6,336.45,292.6,316.85,679650,1375825,321.8904852927015,-1,,321.8904852927015
27,2021-05-18 11:30:00+05:30,313.65,326.85,303.95,311.0,433000,1391375,321.8904852927015,-1,,321.8904852927015
28,2021-05-18 11:35:00+05:30,312.05,314.6,277.15,293.5,525050,1431825,302.8725045466773,-1,,302.8725045466773
29,2021-05-18 11:40:00+05:30,294.1,314.55,290.7,303.05,442750,1418950,296.00031680314595,1,296.00031680314595,
30,2021-05-18 11:45:00+05:30,303.45,320.1,291.5,309.0,427750,1444475,299.326628530936,1,299.326628530936,
31,2021-05-18 11:50:00+05:30,308.45,316.0,297.1,298.6,397875,1470350,312.57315912794326,-1,,312.57315912794326
32,2021-05-18 11:55:00+05:30,298.95,312.2,288.55,311.65,369850,1482300,306.1821058867927,-1,,306.1821058867927
33,2021-05-18 12:00:00+05:30,310.0,338.5,309.5,323.9,668500,1509025,318.19408083862095,1,318.19408083862095,
34,2021-05-18 12:05:00+05:30,325.6,339.45,313.55,335.6,375400,1515475,320.7985776116554,1,320.7985776116554,
35,2021-05-18 12:10:00+05:30,339.3,341.55,307.4,312.3,445600,1507275,330.36478440401567,-1,,330.36478440401567
36,2021-05-18 12:15:00+05:30,312.0,327.7,296.8,314.45,435200,1500900,318.188210604353,-1,,318.188210604353
37,2021-05-18 12:20:00+05:30,313.55,320.0,301.05,305.1,239850,1497825,316.10482437684095,-1,,316.10482437684095
38,2021-05-18 12:25:00+05:30,305.45,307.2,285.85,291.65,453850,1512550,301.8863419332993,-1,,301.8863419332993
39,2021-05-18 12:30:00+05:30,289.95,307.0,282.0,304.0,347150,1515050,289.1989227249884,1,289.1989227249884,
40,2021-05-18 12:35:00+05:30,304.15,307.8,291.75,297.7,274275,1528950,294.82263331662193,1,294.82263331662193,
41,2021-05-18 12:40:00+05:30,299.15,324.9,292.85,293.8,573950,1529050,314.070420408626,-1,,314.070420408626
42,2021-05-18 12:45:00+05:30,296.75,314.0,293.2,308.5,373925,1556025,308.62278236650684,-1,,308.62278236650684
43,2021-05-18 12:50:00+05:30,310.15,319.6,297.6,311.7,334600,1558675,303.6810487630573,1,303.6810487630573,
44,2021-05-18 12:55:00+05:30,313.0,313.0,291.65,294.05,393500,1563725,307.1357631157265,-1,,307.1357631157265
45,2021-05-18 13:00:00+05:30,294.6,307.55,282.85,295.95,541850,1576875,300.03230750548227,-1,,300.03230750548227
46,2021-05-18 13:05:00+05:30,296.15,302.5,290.0,296.35,252625,1598975,300.03230750548227,-1,,300.03230750548227
47,2021-05-18 13:10:00+05:30,297.5,300.0,248.55,296.0,938150,1587925,279.6930840130932,-1,,279.6930840130932
48,2021-05-18 13:15:00+05:30,296.35,341.1,295.4,316.35,1165025,1571900,312.21151484855545,1,312.21151484855545,
49,2021-05-18 13:20:00+05:30,317.75,321.85,305.75,315.5,303850,1561450,312.21151484855545,1,312.21151484855545,
50,2021-05-18 13:25:00+05:30,315.7,332.9,313.2,326.05,534450,1556550,317.7527865235834,1,317.7527865235834,
51,2021-05-18 13:30:00+05:30,328.55,342.35,322.4,335.1,456975,1564775,327.2956720629258,1,327.2956720629258,
52,2021-05-18 13:35:00+05:30,336.2,336.9,311.6,326.85,414475,1533825,329.3261064093691,-1,,329.3261064093691
53,2021-05-18 13:40:00+05:30,326.0,362.9,307.35,357.2,718450,1546750,329.0431913643919,1,329.0431913643919,
54,2021-05-18 13:45:00+05:30,359.25,364.4,328.85,329.6,626575,1488250,340.3718185691287,1,340.3718185691287,
55,2021-05-18 13:50:00+05:30,328.35,339.0,285.0,293.95,610000,1499300,319.01101241406053,-1,,319.01101241406053
56,2021-05-18 13:55:00+05:30,294.35,302.8,264.95,293.0,770050,1526125,290.9791798688682,-1,,290.9791798688682
57,2021-05-18 14:00:00+05:30,293.0,300.3,275.4,289.3,515375,1538325,290.9791798688682,-1,,290.9791798688682
58,2021-05-18 14:05:00+05:30,289.75,306.95,287.65,290.6,354400,1524225,290.9791798688682,-1,,290.9791798688682
59,2021-05-18 14:10:00+05:30,291.15,298.5,282.05,284.7,309250,1540175,296.0470248934546,-1,,296.0470248934546
60,2021-05-18 14:15:00+05:30,284.25,314.95,269.65,304.6,702075,1536450,285.9799711509272,1,285.9799711509272,
61,2021-05-18 14:20:00+05:30,305.4,306.65,281.9,287.45,335600,1508250,288.18331210658494,1,288.18331210658494,
62,2021-05-18 14:25:00+05:30,286.4,293.1,254.0,254.0,700550,1523525,279.9297428695791,-1,,279.9297428695791
63,2021-05-18 14:30:00+05:30,251.0,269.9,231.05,266.8,1102750,1574500,257.0864543744307,-1,,257.0864543744307
64,2021-05-18 14:35:00+05:30,266.0,268.6,253.95,260.8,456000,1579725,255.27712573077167,1,255.27712573077167,
65,2021-05-18 14:40:00+05:30,262.5,289.75,251.45,286.7,660725,1582600,264.32510312917634,1,264.32510312917634,
66,2021-05-18 14:45:00+05:30,285.3,293.0,269.35,274.55,546400,1572350,275.1575872162643,1,275.1575872162643,
67,2021-05-18 14:50:00+05:30,273.4,278.85,260.05,261.85,363800,1576250,275.0911757669038,-1,,275.0911757669038
68,2021-05-18 14:55:00+05:30,262.7,270.4,251.3,262.55,460225,1569425,266.1876454284303,-1,,266.1876454284303
69,2021-05-18 15:00:00+05:30,265.0,285.95,262.0,263.25,609475,1535475,266.1876454284303,-1,,266.1876454284303
70,2021-05-18 15:05:00+05:30,264.9,268.9,257.2,263.7,505475,1466800,267.8119746169558,-1,,267.8119746169558
71,2021-05-18 15:10:00+05:30,264.85,282.0,263.8,272.85,528875,1381050,268.32168818477425,1,268.32168818477425,
72,2021-05-18 15:15:00+05:30,275.5,283.5,273.8,283.0,344900,1278775,274.4797408308173,1,274.4797408308173,
73,2021-05-18 15:20:00+05:30,283.3,329.3,283.3,318.1,914150,1093100,301.2814495197939,1,301.2814495197939,
74,2021-05-18 15:25:00+05:30,322.0,327.0,310.0,315.0,478675,1040725,313.75120824389074,1,313.75120824389074,
75,2021-05-19 09:15:00+05:30,249.0,249.0,130.35,146.3,1554150,1191525,199.7873316118781,-1,,199.7873316118781
76,2021-05-19 09:20:00+05:30,143.25,154.3,131.8,146.3,894725,1411775,152.22694226166607,-1,,152.22694226166607
77,2021-05-19 09:25:00+05:30,145.7,199.9,137.7,199.9,1545050,1524100,159.07921441942108,1,159.07921441942108,
78,2021-05-19 09:30:00+05:30,201.2,258.2,191.55,248.2,1952600,1573225,214.55267834869954,1,214.55267834869954,
79,2021-05-19 09:35:00+05:30,250.85,255.25,226.6,240.85,1476625,1683425,231.36806564489146,1,231.36806564489146,
80,2021-05-19 09:40:00+05:30,239.0,245.8,204.1,209.1,1026225,1761600,234.3041118843493,-1,,234.3041118843493
81,2021-05-19 09:45:00+05:30,210.25,232.3,201.0,217.85,768525,1741825,225.4884264045147,-1,,225.4884264045147
82,2021-05-19 09:50:00+05:30,218.65,236.75,205.45,235.25,527750,1812375,212.69131144469358,1,212.69131144469358,
83,2021-05-19 09:55:00+05:30,235.5,241.5,212.0,213.55,586175,1885975,218.759426297252,1,218.759426297252,
84,2021-05-19 10:00:00+05:30,213.4,219.85,206.2,212.4,447800,1944925,220.13881125584837,-1,,220.13881125584837
85,2021-05-19 10:05:00+05:30,212.0,217.35,188.1,193.75,600375,1985100,209.62817601388576,-1,,209.62817601388576
86,2021-05-19 10:10:00+05:30,192.65,199.65,169.9,172.9,859775,2020625,191.51931332438122,-1,,191.51931332438122
87,2021-05-19 10:15:00+05:30,173.0,180.5,158.9,169.3,778975,2042375,176.04026106015112,-1,,176.04026106015112
88,2021-05-19 10:20:00+05:30,170.0,170.0,144.65,146.1,799975,2072275,163.4535508644655,-1,,163.4535508644655
89,2021-05-19 10:25:00+05:30,145.3,153.45,138.2,145.05,801975,2154075,151.4404590153609,-1,,151.4404590153609
90,2021-05-19 10:30:00+05:30,145.0,149.95,108.45,111.2,1524950,2195950,135.2628825406764,-1,,135.2628825406764
91,2021-05-19 10:35:00+05:30,111.25,122.4,106.7,117.0,926850,2211100,120.12573542527156,-1,,120.12573542527156
92,2021-05-19 10:40:00+05:30,117.15,124.65,114.4,122.5,505875,2204350,114.53688717103097,1,114.53688717103097,
93,2021-05-19 10:45:00+05:30,121.8,132.6,115.05,132.05,533450,2240225,119.08323931807463,1,119.08323931807463,
94,2021-05-19 10:50:00+05:30,131.45,142.5,126.0,127.5,794000,2239100,129.74853277228198,1,129.74853277228198,
95,2021-05-19 10:55:00+05:30,128.8,129.95,115.0,116.4,512500,2256575,126.72455601679098,-1,,126.72455601679098
96,2021-05-19 11:00:00+05:30,115.35,125.4,114.4,125.4,327350,2262825,123.80796334019848,-1,,123.80796334019848
97,2021-05-19 11:05:00+05:30,124.75,131.8,115.7,130.95,439250,2281325,119.95669721849494,1,119.95669721849494,
98,2021-05-19 11:10:00+05:30,131.0,135.2,125.4,131.5,403400,2287275,126.81224768650642,1,126.81224768650642,
99,2021-05-19 11:15:00+05:30,131.5,133.5,112.05,115.35,634100,2303800,126.39646026285914,-1,,126.39646026285914
100,2021-05-19 11:20:00+05:30,115.45,118.55,102.35,103.35,526650,2329400,114.00788355174288,-1,,114.00788355174288
101,2021-05-19 11:25:00+05:30,103.65,113.85,103.25,110.45,315675,2329300,111.86823629110958,-1,,111.86823629110958
102,2021-05-19 11:30:00+05:30,110.25,116.4,107.35,108.4,362750,2323225,111.86823629110958,-1,,111.86823629110958
103,2021-05-19 11:35:00+05:30,108.65,113.0,108.4,112.25,255100,2307175,107.99094702361009,1,107.99094702361009,
104,2021-05-19 11:40:00+05:30,112.1,119.9,108.0,119.8,357725,2300600,111.29578918660786,1,111.29578918660786,
105,2021-05-19 11:45:00+05:30,119.25,132.3,114.4,116.05,656975,2285075,120.54149098821595,1,120.54149098821595,
