,date,open,high,low,close,volume,oi,PSARl_0.06_0.2,PSARs_0.06_0.2,PSARaf_0.06_0.2,PSARr_0.06_0.2,SUPERT_7_0.3,SUPERTd_7_0.3,SUPERTl_7_0.3,SUPERTs_7_0.3
0,2021-05-07 09:15:00+05:30,146.0,160.35,143.85,159.15,1258650,950550,,,0.06,False,0.0,1,,
1,2021-05-07 09:20:00+05:30,161.4,165.85,156.6,164.0,680175,1169100,,,0.06,False,,1,,
2,2021-05-07 09:25:00+05:30,163.9,166.2,160.0,164.95,454950,1188300,,160.35,0.06,True,,1,,
3,2021-05-07 09:30:00+05:30,165.35,174.0,162.35,171.85,539700,1213425,160.0,,0.06,True,,1,,
4,2021-05-07 09:35:00+05:30,172.3,178.0,166.7,174.0,447750,1256175,160.0,,0.06,False,,1,,
5,2021-05-07 09:40:00+05:30,172.95,174.7,168.05,172.25,327225,1273650,162.16,,0.12,False,,1,,
6,2021-05-07 09:45:00+05:30,171.75,174.25,164.7,166.85,332850,1292475,164.0608,,0.12,False,166.54951667289052,1,166.54951667289052,
7,2021-05-07 09:50:00+05:30,166.4,169.0,163.5,165.0,209250,1317000,,178.0,0.12,True,168.91835534743225,-1,,168.91835534743225
8,2021-05-07 09:55:00+05:30,165.0,166.8,152.45,156.0,426075,1322325,,177.13,0.06,False,162.60498695216802,-1,,162.60498695216802
9,2021-05-07 10:00:00+05:30,155.35,158.7,150.05,155.0,452175,1417200,,174.1684,0.12,False,157.28500957710858,-1,,157.28500957710858
10,2021-05-07 10:05:00+05:30,155.05,160.8,154.5,159.05,286425,1443825,,169.827088,0.18,False,154.91844948846085,1,154.91844948846085,
11,2021-05-07 10:10:00+05:30,159.0,161.9,153.2,157.5,204300,1423800,,166.26721216,0.18,False,154.91844948846085,1,154.91844948846085,
12,2021-05-07 10:15:00+05:30,157.2,160.4,147.75,152.4,366600,1417350,,163.3481139712,0.18,False,156.96493898816158,-1,,156.96493898816158
13,2021-05-07 10:20:00+05:30,152.1,154.6,149.5,153.3,210600,1454850,,161.9,0.2,False,154.72028209742575,-1,,154.72028209742575
14,2021-05-07 10:25:00+05:30,153.4,157.7,149.7,150.3,254625,1482450,,160.4,0.2,False,154.72028209742575,-1,,154.72028209742575
15,2021-05-07 10:30:00+05:30,150.25,157.05,150.0,156.85,198600,1486350,,157.87,0.2,False,150.9775683324225,1,150.9775683324225,
16,2021-05-07 10:35:00+05:30,156.9,159.2,152.05,153.75,182025,1505325,147.75,,0.2,True,153.13956993038178,1,153.13956993038178,
17,2021-05-07 10:40:00+05:30,153.75,156.75,138.7,142.25,448500,1494375,,159.2,0.06,True,150.65677760435102,-1,,150.65677760435102
18,2021-05-07 10:45:00+05:30,141.65,143.55,130.25,136.4,1005150,1687500,,159.2,0.06,False,139.9914901098073,-1,,139.9914901098073
19,2021-05-07 10:50:00+05:30,135.6,141.2,134.4,136.9,530700,1835625,,156.75,0.12,False,139.9914901098073,-1,,139.9914901098073
20,2021-05-07 10:55:00+05:30,136.9,143.45,136.4,142.55,341850,1914900,,153.57,0.12,False,137.11272871870287,1,137.11272871870287,
21,2021-05-07 11:00:00+05:30,142.35,143.45,140.05,140.75,253275,1926000,,150.7716,0.12,False,139.20268713411235,1,139.20268713411235,
22,2021-05-07 11:05:00+05:30,140.65,146.9,140.0,144.0,272550,1939725,,148.309008,0.12,False,140.97290071204827,1,140.97290071204827,
23,2021-05-07 11:10:00+05:30,144.25,144.95,137.2,140.5,236475,1965675,,146.9,0.12,False,143.52981977882615,-1,,143.52981977882615
24,2021-05-07 11:15:00+05:30,140.25,142.5,138.0,141.75,179925,1972275,,146.9,0.12,False,142.54356992913023,-1,,142.54356992913023
25,2021-05-07 11:20:00+05:30,142.0,144.0,138.0,138.35,202725,1981500,,144.95,0.12,False,142.54356992913023,-1,,142.54356992913023
26,2021-05-07 11:25:00+05:30,138.55,149.15,136.75,148.65,431625,1977825,130.25,,0.12,True,140.51082361505263,1,140.51082361505263,
27,2021-05-07 11:30:00+05:30,148.45,150.85,144.6,146.45,288525,1986000,131.38400000000001,,0.06,False,145.3675107868744,1,145.3675107868744,
28,2021-05-07 11:35:00+05:30,146.0,152.0,143.45,150.4,234000,1984800,133.71992,,0.12,False,145.3375232387052,1,145.3375232387052,
29,2021-05-07 11:40:00+05:30,150.95,153.15,146.65,148.0,261300,1993650,137.0103344,,0.18,False,147.57563898068594,1,147.57563898068594,
30,2021-05-07 11:45:00+05:30,147.5,148.2,144.2,144.95,166050,1985100,140.23826752,,0.2,False,148.3623761834679,-1,,148.3623761834679
31,2021-05-07 11:50:00+05:30,145.0,148.0,141.75,148.0,169650,1988250,,153.15,0.2,True,146.99602445661446,-1,,146.99602445661446
32,2021-05-07 11:55:00+05:30,148.1,149.65,145.15,145.25,138450,1998750,,152.466,0.06,False,146.99602445661446,-1,,146.99602445661446
33,2021-05-07 12:00:00+05:30,145.15,145.6,139.05,143.3,263025,2001825,,151.82304000000002,0.06,False,144.3287029544788,-1,,144.3287029544788
34,2021-05-07 12:05:00+05:30,143.1,144.2,139.3,140.4,194100,2018925,,150.29027520000002,0.12,False,143.67711210770847,-1,,143.67711210770847
35,2021-05-07 12:10:00+05:30,138.05,140.5,122.7,129.6,906450,2018775,,148.941442176,0.12,False,134.0165713682395,-1,,134.0165713682395
36,2021-05-07 12:15:00+05:30,129.0,131.7,125.1,128.55,392775,2041275,,144.21798258432,0.18,False,130.75399540011026,-1,,130.75399540011026
37,2021-05-07 12:20:00+05:30,128.5,132.75,120.4,123.3,608550,2082750,,140.5,0.18,False,129.12254918270747,-1,,129.12254918270747
38,2021-05-07 12:25:00+05:30,123.65,129.0,120.7,128.9,510675,2120400,,136.48,0.2,False,127.38930768344376,-1,,127.38930768344376
39,2021-05-07 12:30:00+05:30,128.4,131.3,126.1,130.3,402150,2142375,,133.26399999999998,0.2,False,126.30088776302709,1,126.30088776302709,
40,2021-05-07 12:35:00+05:30,130.55,131.2,126.0,129.6,304950,2144025,120.4,,0.2,True,126.32097705523468,1,126.32097705523468,
41,2021-05-07 12:40:00+05:30,129.3,134.8,127.0,133.55,430125,2139225,121.048,,0.06,False,128.61225258955628,1,128.61225258955628,
42,2021-05-07 12:45:00+05:30,133.15,134.5,128.15,133.5,356850,2168775,122.69824,,0.12,False,129.09200318076194,1,129.09200318076194,
43,2021-05-07 12:50:00+05:30,133.5,135.0,129.4,131.25,256125,2187825,124.1504512,,0.12,False,130.04609235738153,1,130.04609235738153,
