,date,open,high,low,close,volume,oi,PSARl_0.06_0.2,PSARs_0.06_0.2,PSARaf_0.06_0.2,PSARr_0.06_0.2,SUPERT_7_0.3,SUPERTd_7_0.3,SUPERTl_7_0.3,SUPERTs_7_0.3
0,2021-05-10 09:15:00+05:30,242.0,242.0,168.9,205.6,132450,127125,,,0.06,False,0.0,1,,
1,2021-05-10 09:20:00+05:30,207.95,210.0,172.5,179.15,153450,147025,,,0.06,False,,1,,
2,2021-05-10 09:25:00+05:30,179.3,183.7,172.55,177.35,70225,153625,,242.0,0.06,True,,1,,
3,2021-05-10 09:30:00+05:30,175.8,208.9,174.3,205.6,118825,162800,,237.833,0.06,False,,1,,
4,2021-05-10 09:35:00+05:30,206.75,214.45,186.95,192.3,82975,182450,,233.91602,0.06,False,,1,,
5,2021-05-10 09:40:00+05:30,192.75,199.45,191.05,193.8,43700,196925,,230.2340588,0.06,False,,1,,
6,2021-05-10 09:45:00+05:30,195.1,195.4,178.95,191.0,67400,199800,,226.773015272,0.06,False,231.85606590790772,1,231.85606590790772,
7,2021-05-10 09:50:00+05:30,190.5,208.5,186.2,207.8,58875,208250,,223.51963435568,0.06,False,234.11573953443968,-1,,234.11573953443968
8,2021-05-10 09:55:00+05:30,207.4,211.55,199.6,206.05,64800,206225,,220.4614562943392,0.06,False,223.13594525462833,-1,,223.13594525462833
9,2021-05-10 10:00:00+05:30,206.2,208.9,190.8,196.5,59250,209300,,217.58676891667884,0.06,False,223.13594525462833,-1,,223.13594525462833
10,2021-05-10 10:05:00+05:30,195.25,200.0,181.95,184.15,92325,218750,,214.8845627816781,0.06,False,220.5026557523064,1,220.5026557523064,
11,2021-05-10 10:10:00+05:30,183.75,187.85,164.75,166.15,73100,230100,,212.34448901477742,0.06,False,233.21324629065086,1,233.21324629065086,
12,2021-05-10 10:15:00+05:30,166.0,167.35,137.95,140.15,151525,231250,,206.63315033300412,0.12,False,258.483580117229,1,258.483580117229,
13,2021-05-10 10:20:00+05:30,140.05,146.2,139.7,144.8,61625,221050,,194.27018327306337,0.18,False,267.80579235200355,1,267.80579235200355,
14,2021-05-10 10:25:00+05:30,145.0,149.65,137.75,145.4,50975,223675,,184.13255028391197,0.18,False,275.7981947838527,-1,,275.7981947838527
15,2021-05-10 10:30:00+05:30,144.85,149.55,128.85,132.25,76425,223075,,174.85604022712957,0.2,False,263.7090217872927,1,263.7090217872927,
16,2021-05-10 10:35:00+05:30,132.25,138.5,128.85,130.65,49950,214650,,165.65483218170365,0.2,False,271.3399962734493,1,271.3399962734493,
17,2021-05-10 10:40:00+05:30,130.65,141.15,130.0,139.7,31325,214775,,158.29386574536292,0.2,False,281.1144346389516,-1,,281.1144346389516
18,2021-05-10 10:45:00+05:30,139.2,142.25,132.9,137.75,19175,216750,,152.40509259629033,0.2,False,271.31220678018343,-1,,271.31220678018343
19,2021-05-10 10:50:00+05:30,137.05,141.15,130.95,140.55,32525,217050,,147.69407407703227,0.2,False,271.31220678018343,-1,,271.31220678018343
20,2021-05-10 10:55:00+05:30,140.8,149.45,139.65,146.7,64325,209250,128.85,,0.2,True,260.20645159453994,-1,,260.20645159453994
21,2021-05-10 11:00:00+05:30,146.75,153.0,141.75,145.2,45100,209500,130.08599999999998,,0.06,False,250.43826240082925,-1,,250.43826240082925
22,2021-05-10 11:05:00+05:30,145.2,145.6,135.95,138.0,32275,210400,132.83568,,0.12,False,247.7049719842797,1,247.7049719842797,
23,2021-05-10 11:10:00+05:30,137.9,140.6,133.05,139.2,30475,211175,,153.0,0.12,True,250.98397691335367,1,250.98397691335367,
24,2021-05-10 11:15:00+05:30,138.9,143.0,135.4,137.7,21400,210625,,151.803,0.06,False,250.98397691335367,1,250.98397691335367,
