,date,open,high,low,close,volume,oi,SUPERT_7_1.0,SUPERTd_7_1.0,SUPERTl_7_1.0,SUPERTs_7_1.0,SMA_5,SMA_14,SMA_28,WMA_14,SMA_44,VWAP_D,RSI_14,PSARl_0.02_0.2,PSARs_0.02_0.2,PSARaf_0.02_0.2,PSARr_0.02_0.2
0,2021-10-01 09:15:00+05:30,800.0,800.0,800.0,800.0,0,0,0.0,1,,,,,,,,,,,,0.02,0
1,2021-10-01 09:16:00+05:30,800.0,800.0,800.0,800.0,0,0,,1,,,,,,,,,,224.8,,0.02,0
2,2021-10-01 09:17:00+05:30,800.0,800.0,800.0,800.0,0,0,,1,,,,,,,,,,236.304,,0.02,0
3,2021-10-01 09:18:00+05:30,800.0,800.0,800.0,800.0,0,0,,1,,,,,,,,,,247.57792,,0.02,0
4,2021-10-01 09:19:00+05:30,800.0,800.0,800.0,800.0,0,0,,1,,,800.0,,,,,,,258.6263616,,0.02,0
5,2021-10-01 09:20:00+05:30,800.0,1436.6,800.0,1436.6,25,25,,1,,,927.32,,,,,1224.3999999999999,,269.453834368,,0.04,0
6,2021-10-01 09:21:00+05:30,1436.6,1436.6,1434.95,1434.95,50,25,,1,,,1054.31,,,,,1365.1333333333334,,316.13968099327997,,0.04,0
7,2021-10-01 09:22:00+05:30,1434.95,1434.95,1434.95,1434.95,0,25,1343.7714285714287,1,1343.7714285714287,,1181.3,,,,,1365.1333333333334,,360.9580937535488,,0.04,0
8,2021-10-01 09:23:00+05:30,1434.95,1434.95,1434.95,1434.95,0,25,1356.7969387755102,1,1356.7969387755102,,1308.29,,,,,1365.1333333333334,,403.98377000340685,,0.04,0
9,2021-10-01 09:24:00+05:30,1434.95,1434.95,1434.95,1434.95,0,25,1367.9616618075802,1,1367.9616618075802,,1435.28,,,,,1365.1333333333334,,445.28841920327056,,0.04,0
10,2021-10-01 09:25:00+05:30,1434.95,1434.95,1434.95,1434.95,0,25,1377.5314244064973,1,1377.5314244064973,,1434.9499999999998,,,,,1365.1333333333334,,484.94088243513977,,0.04,0
11,2021-10-01 09:26:00+05:30,1434.95,1450.0,1434.95,1450.0,0,75,1391.109078062712,1,1391.109078062712,,1437.9599999999998,,,,,1365.1333333333334,,523.0072471377342,,0.06,0
12,2021-10-01 09:27:00+05:30,1450.0,1450.0,1450.0,1450.0,25,75,1405.972066910896,1,1405.972066910896,,1440.9699999999998,,,,,1386.35,,578.6268123094702,,0.06,0
13,2021-10-01 09:28:00+05:30,1450.0,1450.0,1450.0,1450.0,0,75,1412.261771637911,1,1412.261771637911,,1443.98,1211.525,,1349.9271428571426,,1386.35,,630.909203570902,,0.06,0
14,2021-10-01 09:29:00+05:30,1450.0,1450.0,1450.0,1450.0,0,75,1417.6529471182093,1,1417.6529471182093,,1446.99,1257.9535714285716,,1381.7238095238092,,1386.35,99.74743609367826,680.0546513566479,,0.06,0
15,2021-10-01 09:30:00+05:30,1450.0,1450.0,1450.0,1450.0,0,75,1422.2739546727507,1,1422.2739546727507,,1450.0,1304.382142857143,,1407.3299999999997,,1386.35,99.74743609367827,726.2513722752491,,0.06,0
16,2021-10-01 09:31:00+05:30,1450.0,1450.0,1450.0,1450.0,0,75,1426.2348182909293,1,1426.2348182909293,,1450.0,1350.8107142857145,,1426.7457142857138,,1386.35,99.74743609367826,769.6762899387342,,0.06,0
17,2021-10-01 09:32:00+05:30,1450.0,1450.0,1450.0,1450.0,0,75,1429.629844249368,1,1429.629844249368,,1450.0,1397.2392857142859,,1439.970952380952,,1386.35,99.74743609367826,810.49571254241,,0.06,0
18,2021-10-01 09:33:00+05:30,1450.0,1450.0,1450.0,1450.0,0,75,1432.5398664994582,1,1432.5398664994582,,1450.0,1443.6678571428572,,1447.0057142857138,,1386.35,99.74743609367826,848.8659697898654,,0.06,0
19,2021-10-01 09:34:00+05:30,1450.0,1450.0,1450.0,1450.0,0,75,1435.0341712852498,1,1435.0341712852498,,1450.0,1444.6250000000002,,1447.8499999999995,,1386.35,99.74743609367827,884.9340116024734,,0.06,0
20,2021-10-01 09:35:00+05:30,1450.0,1450.0,1450.0,1450.0,0,75,1437.1721468159285,1,1437.1721468159285,,1450.0,1445.7000000000003,,1448.5666666666662,,1386.35,99.74743609367826,918.837970906325,,0.06,0
21,2021-10-01 09:36:00+05:30,1450.0,1450.0,1450.0,1450.0,0,75,1439.0046972707958,1,1439.0046972707958,,1450.0,1446.775,,1449.1399999999996,,1386.35,99.74743609367826,950.7076926519455,,0.06,0
