,date,open,high,low,close,volume,oi,SUPERT_7_1.0,SUPERTd_7_1.0,SUPERTl_7_1.0,SUPERTs_7_1.0,SUPERT_7_2.0,SUPERTd_7_2.0,SUPERTl_7_2.0,SUPERTs_7_2.0,SMA_44,VWAP_D,PSARl_0.02_0.2,PSARs_0.02_0.2,PSARaf_0.02_0.2,PSARr_0.02_0.2
0,2021-07-13 09:15:00+05:30,170.35,177.35,170.35,177.3,50,250,0.0,1,,,0.0,1,,,,175.0,,,0.02,0
1,2021-07-13 09:45:00+05:30,177.3,177.3,177.3,177.3,0,250,,1,,,,1,,,,175.0,112.55,,0.02,0
2,2021-07-13 10:15:00+05:30,177.3,177.3,177.3,177.3,0,250,,1,,,,1,,,,175.0,113.846,,0.02,0
3,2021-07-13 10:45:00+05:30,177.3,177.3,143.25,151.65,675,675,,1,,,,1,,,,158.61379310344827,115.11608,,0.02,0
4,2021-07-13 11:15:00+05:30,146.0,157.0,146.0,150.0,625,1225,,1,,,,1,,,,155.0888888888889,116.3607584,,0.02,0
5,2021-07-13 11:45:00+05:30,150.0,175.0,150.0,175.0,525,1675,,1,,,,1,,,,158.33066666666667,117.580543232,,0.02,0
6,2021-07-13 12:15:00+05:30,175.0,175.85,174.45,175.85,75,1850,,1,,,,1,,,,158.98653846153846,118.77593236736,,0.02,0
7,2021-07-13 12:45:00+05:30,175.85,179.6,169.95,170.0,350,1925,163.1892857142857,1,163.1892857142857,,151.6035714285714,1,151.6035714285714,,,161.14692028985505,119.9474137200128,,0.04,0
8,2021-07-13 13:15:00+05:30,170.0,170.0,165.0,165.0,50,2150,163.1892857142857,1,163.1892857142857,,151.6035714285714,1,151.6035714285714,,,161.26436170212764,122.33351717121229,,0.04,0
9,2021-07-13 13:45:00+05:30,165.0,165.0,165.0,165.0,0,2150,163.1892857142857,1,163.1892857142857,,151.6035714285714,1,151.6035714285714,,,161.26436170212764,124.6241764843638,,0.04,0
10,2021-07-13 14:15:00+05:30,165.0,165.0,165.0,165.0,25,2200,163.1892857142857,1,163.1892857142857,,151.6035714285714,1,151.6035714285714,,,161.30368421052628,126.82320942498924,,0.04,0
11,2021-07-13 14:45:00+05:30,165.0,165.0,165.0,165.0,150,2250,163.1892857142857,1,163.1892857142857,,151.6035714285714,1,151.6035714285714,,,161.52326732673265,128.93428104798969,,0.04,0
12,2021-07-13 15:15:00+05:30,165.0,169.0,160.3,160.3,125,2400,171.63870793631907,-1,,171.63870793631907,151.6035714285714,1,151.6035714285714,,,161.60235849056602,130.9609098060701,,0.04,0
13,2021-07-14 09:45:00+05:30,151.05,151.55,151.05,151.55,25,2375,158.61174965970204,-1,,158.61174965970204,165.9234993194041,-1,,165.9234993194041,,151.38333333333335,132.9064734138273,,0.04,0
14,2021-07-14 10:15:00+05:30,151.55,160.0,151.55,152.0,100,2400,158.61174965970204,-1,,158.61174965970204,165.9234993194041,-1,,165.9234993194041,,153.89,134.77421447727423,,0.04,0
15,2021-07-14 10:45:00+05:30,152.0,152.0,152.0,152.0,0,2400,158.40659158671986,-1,,158.40659158671986,164.81318317343974,-1,,164.81318317343974,,153.89,136.56724589818324,,0.04,0
16,2021-07-14 11:15:00+05:30,152.0,152.0,152.0,152.0,0,2400,157.49136421718845,-1,,157.49136421718845,162.98272843437692,-1,,162.98272843437692,,153.89,138.2885560622559,,0.04,0
17,2021-07-14 11:45:00+05:30,152.0,163.95,152.0,163.95,100,2450,151.56097352812418,1,151.56097352812418,,145.14694705624837,1,145.14694705624837,,,156.59074074074073,139.94101381976566,,0.04,0
18,2021-07-14 12:15:00+05:30,163.95,163.95,163.0,163.0,25,2450,157.84154873839216,1,157.84154873839216,,152.2080974767843,1,152.2080974767843,,,157.26333333333332,141.52737326697502,,0.04,0
