,date,open,high,low,close,volume,oi,SUPERT_7_1.0,SUPERTd_7_1.0,SUPERTl_7_1.0,SUPERTs_7_1.0,SMA_5,SMA_14,SMA_28,WMA_14,SMA_44,VWAP_D,RSI_14,PSARl_0.02_0.2,PSARs_0.02_0.2,PSARaf_0.02_0.2,PSARr_0.02_0.2
0,2021-08-04 09:15:00+05:30,81.0,94.75,80.05,94.0,2625,23350,0.0,1,,,,,,,,89.60000000000001,,,,0.02,0
1,2021-08-04 09:45:00+05:30,96.75,101.55,94.05,94.5,3700,24950,,1,,,,,,,,93.75335968379447,,67.65,,0.04,0
2,2021-08-04 10:15:00+05:30,94.5,132.6,94.5,131.15,4000,25975,,1,,,,,,,,103.6955609362389,,69.006,,0.06,0
3,2021-08-04 10:45:00+05:30,132.6,155.85,132.55,154.0,6100,29675,,1,,,,,,,,119.95149670218164,,72.82164,,0.08,0
4,2021-08-04 11:15:00+05:30,154.0,157.0,119.25,119.25,1675,29725,,1,,,118.58,,,,,121.05105893186006,,79.4639088,,0.1,0
5,2021-08-04 11:45:00+05:30,117.8,134.3,114.4,134.3,2950,30925,,1,,,126.64000000000001,,,,,121.97818685669043,,87.21751792,,0.1,0
6,2021-08-04 12:15:00+05:30,140.25,150.0,137.8,145.0,1250,30800,,1,,,136.74,,,,,123.22754110612857,,94.195766128,,0.1,0
7,2021-08-04 12:45:00+05:30,145.0,145.9,135.45,135.45,7050,31000,118.65357142857144,1,118.65357142857144,,137.6,,,,,127.00014196479275,,100.4761895152,,0.1,0
8,2021-08-04 13:15:00+05:30,135.45,162.0,135.45,162.0,1125,31175,126.05663265306121,1,126.05663265306121,,139.2,,,,,127.96547716707686,,106.12857056368,,0.12000000000000001,0
9,2021-08-04 13:45:00+05:30,167.5,179.65,163.0,172.4,2825,31225,149.37354227405245,1,149.37354227405245,,149.82999999999998,,,,,131.6742742742743,,112.8331420960384,,0.14,0
10,2021-08-04 14:15:00+05:30,172.4,191.75,155.9,163.25,1525,31550,149.8880362349021,1,149.8880362349021,,155.61999999999998,,,,,133.36570949988038,,122.18750220259302,,0.16,0
11,2021-08-04 14:45:00+05:30,159.2,170.05,159.2,164.35,550,31800,149.8880362349021,1,149.8880362349021,,159.48999999999998,,,,,133.8502944640754,,133.31750185017813,,0.16,0
12,2021-08-04 15:15:00+05:30,164.35,164.35,145.0,147.45,1475,31975,176.3541978682352,-1,,176.3541978682352,161.89000000000001,,,,,134.58744911804612,,142.66670155414963,,0.16,0
13,2021-08-05 09:15:00+05:30,150.05,150.05,120.3,131.0,3725,33225,158.00716960134446,-1,,158.00716960134446,155.69,139.15,,147.5609523809524,,133.78333333333333,,,191.75,0.02,1
14,2021-08-05 09:45:00+05:30,131.0,136.55,120.95,121.0,2125,34100,150.5490025154381,-1,,150.5490025154381,145.41000000000003,141.07857142857145,,145.14095238095237,,131.01659544159546,56.11967361740706,,190.321,0.02,0
15,2021-08-05 10:15:00+05:30,121.0,126.9,115.35,117.0,1950,34850,141.45985929894695,-1,,141.45985929894695,136.16000000000003,142.68571428571428,,141.93047619047618,,128.1999465811966,55.04480470620425,,188.92058,0.04,0
16,2021-08-05 10:45:00+05:30,117.0,122.45,115.7,121.15,775,35100,137.4691651133831,-1,,137.4691651133831,127.52000000000001,141.9714285714286,,139.05904761904762,,127.43775510204081,55.98668823474865,,185.9777568,0.04,0
17,2021-08-05 11:15:00+05:30,121.15,123.95,119.65,123.95,400,35050,137.4691651133831,-1,,137.4691651133831,122.82000000000001,139.82500000000002,,136.65619047619046,,127.21843082636956,56.646673677094086,,183.15264652800002,0.04,0
18,2021-08-05 11:45:00+05:30,123.95,126.5,121.7,126.5,625,35175,137.4691651133831,-1,,137.4691651133831,121.92,140.34285714285716,,134.8795238095238,,127.06749131944446,57.2750199011803,,180.44054066688003,0.04,0
19,2021-08-05 12:15:00+05:30,126.5,132.05,124.35,128.15,650,35200,137.4691651133831,-1,,137.4691651133831,123.35,139.90357142857144,,133.2538095238095,,127.13825203252034,57.702211490362224,,177.83691904020483,0.04,0
20,2021-08-05 12:45:00+05:30,128.15,155.05,128.15,140.9,1900,35650,125.99494461185155,1,125.99494461185155,,128.13,139.61071428571432,,133.38666666666666,,129.3632716049383,60.951277802225434,,175.33744227859663,0.04,0
