,date,open,high,low,close,volume,oi,SUPERT_7_3.0,SUPERTd_7_3.0,SUPERTl_7_3.0,SUPERTs_7_3.0,SUPERT_4_0.6,SUPERTd_4_0.6,SUPERTl_4_0.6,SUPERTs_4_0.6,SUPERT_10_1.2,SUPERTd_10_1.2,SUPERTl_10_1.2,SUPERTs_10_1.2,SUPERT_15_1.4,SUPERTd_15_1.4,SUPERTl_15_1.4,SUPERTs_15_1.4,SUPERT_4_0.4,SUPERTd_4_0.4,SUPERTl_4_0.4,SUPERTs_4_0.4,SMA_44,PSARl_0.02_0.2,PSARs_0.02_0.2,PSARaf_0.02_0.2,PSARr_0.02_0.2
10,2021-08-04 14:15:00+05:30,36139.2,36218.2,36025.15,36061.95,0,0,35618.69074472694,1,35618.69074472694,,36022.611516006225,1,36022.611516006225,,35918.30377029116,1,35918.30377029116,,,1,,,36055.63267733748,1,36055.63267733748,,,35690.94024066391,,0.06,False
11,2021-08-04 14:45:00+05:30,36055.05,36109.6,36034.05,36062.15,0,0,35618.69074472694,1,35618.69074472694,,36022.611516006225,1,36022.611516006225,,35918.30377029116,1,35918.30377029116,,,1,,,36055.63267733748,1,36055.63267733748,,,35733.1210214108,,0.08,False
12,2021-08-04 15:15:00+05:30,36060.25,36061.15,35950.7,35994.5,0,0,35618.69074472694,1,35618.69074472694,,36086.42404445504,-1,,36086.42404445504,35918.30377029116,1,35918.30377029116,,,1,,,36059.59102963669,-1,,36059.59102963669,,35771.92733969793,,0.08,False
13,2021-08-05 09:15:00+05:30,36093.95,36105.05,35733.35,35892.0,0,0,35618.69074472694,1,35618.69074472694,,36035.97565815834,-1,,36035.97565815834,36134.072899609855,-1,,36134.072899609855,,1,,,35997.05043877223,-1,,35997.05043877223,,,36218.2,0.08,True
14,2021-08-05 09:45:00+05:30,35891.95,35952.6,35759.8,35779.25,0,0,35618.69074472694,1,35618.69074472694,,35972.69803359371,-1,,35972.69803359371,36073.14907594492,-1,,36073.14907594492,35605.14730071024,1,35605.14730071024,,35933.86535572914,-1,,35933.86535572914,,,36208.503,0.02,False
15,2021-08-05 10:15:00+05:30,35781.65,35836.45,35663.05,35705.1,0,0,35618.69074472694,1,35618.69074472694,,35863.101993709286,-1,,35863.101993709286,35965.610442346886,-1,,35965.610442346886,35605.14730071024,1,35605.14730071024,,35825.31799580619,-1,,35825.31799580619,,,36198.999939999994,0.02,False
16,2021-08-05 10:45:00+05:30,35704.85,35782.35,35675.6,35726.9,0,0,35618.69074472694,1,35618.69074472694,,35829.90814344498,-1,,35829.90814344498,35934.302860259886,-1,,35934.302860259886,35605.14730071024,1,35605.14730071024,,35796.26376229666,-1,,35796.26376229666,,,36177.561942399996,0.04,False
17,2021-08-05 11:15:00+05:30,35728.7,35828.15,35704.8,35808.1,0,0,35618.69074472694,1,35618.69074472694,,35829.90814344498,-1,,35829.90814344498,35934.302860259886,-1,,35934.302860259886,35605.14730071024,1,35605.14730071024,,35703.69886918566,1,35703.69886918566,,,,36156.981464704,0.04,False
18,2021-08-05 11:45:00+05:30,35809.5,35876.35,35784.65,35874.3,0,0,35618.69074472694,1,35618.69074472694,,35746.163406716216,1,35746.163406716216,,35934.302860259886,-1,,35934.302860259886,35606.01315532955,1,35606.01315532955,,35774.27560447748,1,35774.27560447748,,,,36137.22420611584,0.04,False
19,2021-08-05 12:15:00+05:30,35873.35,35920.25,35787.9,35916.9,0,0,35618.69074472694,1,35618.69074472694,,35770.973973280605,1,35770.973973280605,,35934.302860259886,-1,,35934.302860259886,35633.0798353661,1,35633.0798353661,,35798.6743155204,1,35798.6743155204,,,,36118.25723787121,0.04,False
20,2021-08-05 12:45:00+05:30,35918.05,36039.3,35900.85,35978.8,0,0,35618.69074472694,1,35618.69074472694,,35886.98174845299,1,35886.98174845299,,35787.20501038781,1,35787.20501038781,,35751.44667534648,1,35751.44667534648,,35914.67949896866,1,35914.67949896866,,,,36100.04894835636,0.04,False
21,2021-08-05 13:15:00+05:30,35982.3,36025.8,35925.1,35960.65,0,0,35618.69074472694,1,35618.69074472694,,35898.035190582945,1,35898.035190582945,,35799.46058867807,1,35799.46058867807,,35763.451349650175,1,35763.451349650175,,35923.84012705529,1,35923.84012705529,,,,36082.56899042211,0.04,False
22,2021-08-05 13:45:00+05:30,35966.1,36041.85,35839.85,36021.6,0,0,35618.69074472694,1,35618.69074472694,,35898.035190582945,1,35898.035190582945,,35799.46058867807,1,35799.46058867807,,35763.451349650175,1,35763.451349650175,,35923.84012705529,1,35923.84012705529,,,,36065.78823080522,0.04,False
23,2021-08-05 14:15:00+05:30,36022.3,36087.05,35899.0,35965.15,0,0,35618.69074472694,1,35618.69074472694,,35898.52953111819,1,35898.52953111819,,35805.14294276606,1,35805.14294276606,,35771.35655188171,1,35771.35655188171,,35930.028020745456,1,35930.028020745456,,,35663.05,,0.04,True
24,2021-08-05 14:45:00+05:30,35964.4,35970.65,35791.2,35797.7,0,0,35618.69074472694,1,35618.69074472694,,35978.716582129826,-1,,35978.716582129826,36071.76521722072,-1,,36071.76521722072,35771.35655188171,1,35771.35655188171,,35946.119388086554,-1,,35946.119388086554,,35671.530000000006,,0.02,False
25,2021-08-05 15:15:00+05:30,35796.25,35842.9,35762.75,35799.65,0,0,35618.69074472694,1,35618.69074472694,,35888.18416964935,-1,,35888.18416964935,35983.54534207863,-1,,35983.54534207863,35771.35655188171,1,35771.35655188171,,35859.731113099566,-1,,35859.731113099566,,35679.84040000001,,0.02,False
26,2021-08-06 09:15:00+05:30,35875.8,36040.9,35740.4,35984.25,0,0,35618.69074472694,1,35618.69074472694,,35781.54557125958,1,35781.54557125958,,35690.83111699736,1,35690.83111699736,,35771.35655188171,1,35771.35655188171,,35817.91371417305,1,35817.91371417305,,,35687.98459200001,,0.02,False
27,2021-08-06 09:45:00+05:30,35985.7,36079.1,35930.05,35979.6,0,0,35618.69074472694,1,35618.69074472694,,35900.39074049643,1,35900.39074049643,,35806.96775061976,1,35806.96775061976,,35774.9973817716,1,35774.9973817716,,35935.11882699761,1,35935.11882699761,,,35695.96590016001,,0.02,False
28,2021-08-06 10:15:00+05:30,35981.25,36027.7,35806.9,35838.85,0,0,35618.69074472694,1,35618.69074472694,,36028.55987939967,-1,,36028.55987939967,35806.96775061976,1,35806.96775061976,,35774.9973817716,1,35774.9973817716,,35991.473252933116,-1,,35991.473252933116,,35703.78758215681,,0.02,False
29,2021-08-06 10:45:00+05:30,35836.35,35878.1,35755.35,35816.15,0,0,35618.69074472694,1,35618.69074472694,,35918.58073013712,-1,,35918.58073013712,35806.96775061976,1,35806.96775061976,,35774.9973817716,1,35774.9973817716,,35884.62882009141,-1,,35884.62882009141,,35711.45283051367,,0.02,False
30,2021-08-06 11:15:00+05:30,35816.4,35898.15,35773.35,35781.65,0,0,35618.69074472694,1,35618.69074472694,,35918.58073013712,-1,,35918.58073013712,36029.34746326824,-1,,36029.34746326824,35774.9973817716,1,35774.9973817716,,35884.62882009141,-1,,35884.62882009141,,35718.9647739034,,0.02,False
31,2021-08-06 11:45:00+05:30,35781.05,35877.95,35780.85,35856.2,0,0,35618.69074472694,1,35618.69074472694,,35915.297245133595,-1,,35915.297245133595,36015.01564659369,-1,,36015.01564659369,35774.9973817716,1,35774.9973817716,,35884.62882009141,-1,,35884.62882009141,,35726.326478425326,,0.02,False
32,2021-08-06 12:15:00+05:30,35855.1,35897.15,35820.25,35853.7,0,0,35618.69074472694,1,35618.69074472694,,35915.297245133595,-1,,35915.297245133595,36015.01564659369,-1,,36015.01564659369,35774.9973817716,1,35774.9973817716,,35884.62882009141,-1,,35884.62882009141,,35733.54094885682,,0.02,False
33,2021-08-06 12:45:00+05:30,35852.75,35870.05,35755.8,35797.75,0,0,35618.69074472694,1,35618.69074472694,,35887.03028408891,-1,,35887.03028408891,35984.9097600899,-1,,35984.9097600899,35774.9973817716,1,35774.9973817716,,35862.32852272594,-1,,35862.32852272594,,35740.61112987968,,0.02,False
34,2021-08-06 13:15:00+05:30,35797.9,35856.1,35712.0,35811.65,0,0,35618.69074472694,1,35618.69074472694,,35861.244093965404,-1,,35861.244093965404,35956.130685236494,-1,,35956.130685236494,35774.9973817716,1,35774.9973817716,,35835.51272931027,-1,,35835.51272931027,,,36087.05,0.02,True
35,2021-08-06 13:45:00+05:30,35812.65,35849.3,35771.6,35817.25,0,0,35618.69074472694,1,35618.69074472694,,35861.244093965404,-1,,35861.244093965404,35956.130685236494,-1,,35956.130685236494,35774.9973817716,1,35774.9973817716,,35835.51272931027,-1,,35835.51272931027,,,36079.549000000006,0.02,False
36,2021-08-06 14:15:00+05:30,35818.25,35839.55,35742.8,35745.5,0,0,35618.69074472694,1,35618.69074472694,,35857.85017710737,-1,,35857.85017710737,35950.299256192404,-1,,35950.299256192404,35986.582476439544,-1,,35986.582476439544,35835.625118071584,-1,,35835.625118071584,,,36072.19802,0.02,False
