,date,open,high,low,close,volume,oi,SUPERT_7_1.0,SUPERTd_7_1.0,SUPERTl_7_1.0,SUPERTs_7_1.0,SMA_5,SMA_14,SMA_28,WMA_14,SMA_44,VWAP_D,RSI_14,PSARl_0.02_0.2,PSARs_0.02_0.2,PSARaf_0.02_0.2,PSARr_0.02_0.2
0,2021-10-26 09:55:00+05:30,87.0,87.0,87.0,87.0,0,0,0.0,1,,,,,,,,,,,,0.02,0
1,2021-10-26 10:00:00+05:30,87.0,87.0,87.0,87.0,0,0,,1,,,,,,,,,,87.0,,0.02,0
2,2021-10-26 10:05:00+05:30,87.0,87.0,87.0,87.0,0,0,,1,,,,,,,,,,87.0,,0.02,0
3,2021-10-26 10:10:00+05:30,87.0,87.0,87.0,87.0,0,0,,1,,,,,,,,,,87.0,,0.02,0
4,2021-10-26 10:15:00+05:30,87.0,87.0,87.0,87.0,0,0,,1,,,87.0,,,,,,,87.0,,0.02,0
5,2021-10-26 10:20:00+05:30,87.0,87.0,87.0,87.0,0,0,,1,,,87.0,,,,,,,87.0,,0.02,0
6,2021-10-26 10:25:00+05:30,87.0,87.0,87.0,87.0,0,0,,1,,,87.0,,,,,,,87.0,,0.02,0
7,2021-10-26 10:30:00+05:30,87.0,87.0,87.0,87.0,0,0,87.0,1,87.0,,87.0,,,,,,,87.0,,0.02,0
8,2021-10-26 10:35:00+05:30,87.0,87.0,87.0,87.0,0,0,87.0,1,87.0,,87.0,,,,,,,87.0,,0.02,0
9,2021-10-26 10:40:00+05:30,87.0,87.0,87.0,87.0,0,0,87.0,1,87.0,,87.0,,,,,,,87.0,,0.02,0
10,2021-10-26 10:45:00+05:30,87.0,87.0,87.0,87.0,0,0,87.0,1,87.0,,87.0,,,,,,,87.0,,0.02,0
11,2021-10-26 10:50:00+05:30,87.0,87.0,87.0,87.0,0,0,87.0,1,87.0,,87.0,,,,,,,87.0,,0.02,0
12,2021-10-26 10:55:00+05:30,87.0,87.0,87.0,87.0,0,0,87.0,1,87.0,,87.0,,,,,,,87.0,,0.02,0
13,2021-10-26 11:00:00+05:30,87.0,87.0,87.0,87.0,0,0,87.0,1,87.0,,87.0,87.0,,87.0,,,,87.0,,0.02,0
14,2021-10-26 11:05:00+05:30,87.0,87.0,87.0,87.0,0,0,87.0,1,87.0,,87.0,87.0,,87.0,,,0.0,87.0,,0.02,0
15,2021-10-26 11:10:00+05:30,87.0,87.0,87.0,87.0,0,0,87.0,1,87.0,,87.0,87.0,,87.0,,,0.0,87.0,,0.02,0
16,2021-10-26 11:15:00+05:30,87.0,87.0,87.0,87.0,0,0,87.0,1,87.0,,87.0,87.0,,87.0,,,0.0,87.0,,0.02,0
17,2021-10-26 11:20:00+05:30,87.0,87.0,87.0,87.0,0,0,87.0,1,87.0,,87.0,87.0,,87.0,,,0.0,87.0,,0.02,0
18,2021-10-26 11:25:00+05:30,87.0,87.0,87.0,87.0,0,0,87.0,1,87.0,,87.0,87.0,,87.0,,,0.0,87.0,,0.02,0
19,2021-10-26 11:30:00+05:30,87.0,87.0,87.0,87.0,0,0,87.0,1,87.0,,87.0,87.0,,87.0,,,0.0,87.0,,0.02,0
20,2021-10-26 11:35:00+05:30,87.0,87.0,87.0,87.0,0,0,87.0,1,87.0,,87.0,87.0,,87.0,,,0.0,87.0,,0.02,0
21,2021-10-26 11:40:00+05:30,87.0,87.0,87.0,87.0,0,0,87.0,1,87.0,,87.0,87.0,,87.0,,,0.0,87.0,,0.02,0
22,2021-10-26 11:45:00+05:30,87.0,87.0,87.0,87.0,0,0,87.0,1,87.0,,87.0,87.0,,87.0,,,0.0,87.0,,0.02,0
23,2021-10-26 11:50:00+05:30,87.0,87.0,87.0,87.0,0,0,87.0,1,87.0,,87.0,87.0,,87.0,,,0.0,87.0,,0.02,0
24,2021-10-26 11:55:00+05:30,87.0,87.0,87.0,87.0,0,0,87.0,1,87.0,,87.0,87.0,,87.0,,,0.0,87.0,,0.02,0
25,2021-10-26 12:00:00+05:30,87.0,87.0,87.0,87.0,0,0,87.0,1,87.0,,87.0,87.0,,87.0,,,0.0,87.0,,0.02,0
26,2021-10-26 12:05:00+05:30,87.0,87.0,87.0,87.0,0,0,87.0,1,87.0,,87.0,87.0,,87.0,,,0.0,87.0,,0.02,0
27,2021-10-26 12:10:00+05:30,87.0,87.0,87.0,87.0,0,0,87.0,1,87.0,,87.0,87.0,87.0,87.0,,,0.0,87.0,,0.02,0
28,2021-10-26 12:15:00+05:30,87.0,87.0,87.0,87.0,0,0,87.0,1,87.0,,87.0,87.0,87.0,87.0,,,0.0,87.0,,0.02,0
29,2021-10-26 12:20:00+05:30,87.0,87.0,87.0,87.0,0,0,87.0,1,87.0,,87.0,87.0,87.0,87.0,,,0.0,87.0,,0.02,0
30,2021-10-26 12:25:00+05:30,87.0,87.0,87.0,87.0,0,0,87.0,1,87.0,,87.0,87.0,87.0,87.0,,,0.0,87.0,,0.02,0
31,2021-10-26 12:30:00+05:30,87.0,87.0,87.0,87.0,0,0,87.0,1,87.0,,87.0,87.0,87.0,87.0,,,0.0,87.0,,0.02,0
32,2021-10-26 12:35:00+05:30,87.0,87.0,87.0,87.0,0,0,87.0,1,87.0,,87.0,87.0,87.0,87.0,,,0.0,87.0,,0.02,0
33,2021-10-26 12:40:00+05:30,87.0,87.0,87.0,87.0,0,0,87.0,1,87.0,,87.0,87.0,87.0,87.0,,,0.0,87.0,,0.02,0
34,2021-10-26 12:45:00+05:30,87.0,87.0,87.0,87.0,0,0,87.0,1,87.0,,87.0,87.0,87.0,87.0,,,0.0,87.0,,0.02,0
35,2021-10-26 12:50:00+05:30,87.0,87.0,87.0,87.0,0,0,87.0,1,87.0,,87.0,87.0,87.0,87.0,,,0.0,87.0,,0.02,0
36,2021-10-26 12:55:00+05:30,87.0,87.0,87.0,87.0,0,0,87.0,1,87.0,,87.0,87.0,87.0,87.0,,,0.0,87.0,,0.02,0
37,2021-10-26 13:00:00+05:30,87.0,87.0,87.0,87.0,0,0,87.0,1,87.0,,87.0,87.0,87.0,87.0,,,0.0,87.0,,0.02,0
38,2021-10-26 13:05:00+05:30,87.0,87.0,87.0,87.0,0,0,87.0,1,87.0,,87.0,87.0,87.0,87.0,,,0.0,87.0,,0.02,0
39,2021-10-26 13:10:00+05:30,87.0,87.0,87.0,87.0,0,0,87.0,1,87.0,,87.0,87.0,87.0,87.0,,,0.0,87.0,,0.02,0
40,2021-10-26 13:15:00+05:30,87.0,87.0,87.0,87.0,100,100,87.0,1,87.0,,87.0,87.0,87.0,87.0,,87.0,0.0,87.0,,0.02,0
41,2021-10-26 13:20:00+05:30,87.0,87.0,87.0,87.0,0,100,87.0,1,87.0,,87.0,87.0,87.0,87.0,,87.0,0.0,87.0,,0.02,0
42,2021-10-26 13:25:00+05:30,87.0,87.0,87.0,87.0,0,100,87.0,1,87.0,,87.0,87.0,87.0,87.0,,87.0,0.0,87.0,,0.02,0
43,2021-10-26 13:30:00+05:30,87.0,87.0,87.0,87.0,0,100,87.0,1,87.0,,87.0,87.0,87.0,87.0,87.0,87.0,0.0,87.0,,0.02,0
44,2021-10-26 13:35:00+05:30,87.0,87.0,87.0,87.0,0,100,87.0,1,87.0,,87.0,87.0,87.0,87.0,87.0,87.0,0.0,87.0,,0.02,0
45,2021-10-26 13:40:00+05:30,87.0,87.0,87.0,87.0,0,100,87.0,1,87.0,,87.0,87.0,87.0,87.0,87.0,87.0,0.0,87.0,,0.02,0
46,2021-10-26 13:45:00+05:30,87.0,87.0,87.0,87.0,0,100,87.0,1,87.0,,87.0,87.0,87.0,87.0,87.0,87.0,0.0,87.0,,0.02,0
47,2021-10-26 13:50:00+05:30,87.0,87.0,87.0,87.0,0,100,87.0,1,87.0,,87.0,87.0,87.0,87.0,87.0,87.0,0.0,87.0,,0.02,0
48,2021-10-26 13:55:00+05:30,87.0,87.0,87.0,87.0,0,100,87.0,1,87.0,,87.0,87.0,87.0,87.0,87.0,87.0,0.0,87.0,,0.02,0
49,2021-10-26 14:00:00+05:30,87.0,87.0,87.0,87.0,0,100,87.0,1,87.0,,87.0,87.0,87.0,87.0,87.0,87.0,0.0,87.0,,0.02,0
50,2021-10-26 14:05:00+05:30,87.0,87.0,87.0,87.0,0,100,87.0,1,87.0,,87.0,87.0,87.0,87.0,87.0,87.0,0.0,87.0,,0.02,0
51,2021-10-26 14:10:00+05:30,87.0,87.0,87.0,87.0,0,100,87.0,1,87.0,,87.0,87.0,87.0,87.0,87.0,87.0,0.0,87.0,,0.02,0
52,2021-10-26 14:15:00+05:30,87.0,87.0,87.0,87.0,0,100,87.0,1,87.0,,87.0,87.0,87.0,87.0,87.0,87.0,0.0,87.0,,0.02,0
53,2021-10-26 14:20:00+05:30,87.0,87.0,87.0,87.0,0,100,87.0,1,87.0,,87.0,87.0,87.0,87.0,87.0,87.0,0.0,87.0,,0.02,0
54,2021-10-26 14:25:00+05:30,87.0,87.0,87.0,87.0,0,100,87.0,1,87.0,,87.0,87.0,87.0,87.0,87.0,87.0,0.0,87.0,,0.02,0
55,2021-10-26 14:30:00+05:30,87.0,87.0,87.0,87.0,0,100,87.0,1,87.0,,87.0,87.0,87.0,87.0,87.0,87.0,0.0,87.0,,0.02,0
56,2021-10-26 14:35:00+05:30,87.0,87.0,87.0,87.0,0,100,87.0,1,87.0,,87.0,87.0,87.0,87.0,87.0,87.0,0.0,87.0,,0.02,0
57,2021-10-26 14:40:00+05:30,87.0,87.0,87.0,87.0,0,100,87.0,1,87.0,,87.0,87.0,87.0,87.0,87.0,87.0,0.0,87.0,,0.02,0
58,2021-10-26 14:45:00+05:30,87.0,87.0,87.0,87.0,0,100,87.0,1,87.0,,87.0,87.0,87.0,87.0,87.0,87.0,0.0,87.0,,0.02,0
59,2021-10-26 14:50:00+05:30,87.0,87.0,87.0,87.0,0,100,87.0,1,87.0,,87.0,87.0,87.0,87.0,87.0,87.0,0.0,87.0,,0.02,0
60,2021-10-26 14:55:00+05:30,87.0,87.0,87.0,87.0,0,100,87.0,1,87.0,,87.0,87.0,87.0,87.0,87.0,87.0,0.0,87.0,,0.02,0
61,2021-10-26 15:00:00+05:30,87.0,87.0,87.0,87.0,0,100,87.0,1,87.0,,87.0,87.0,87.0,87.0,87.0,87.0,0.0,87.0,,0.02,0
62,2021-10-26 15:05:00+05:30,87.0,87.0,87.0,87.0,0,100,87.0,1,87.0,,87.0,87.0,87.0,87.0,87.0,87.0,0.0,87.0,,0.02,0
