,date,open,high,low,close,volume,oi,SUPERT_6_0.2,SUPERTd_6_0.2,SUPERTl_6_0.2,SUPERTs_6_0.2
0,2021-05-17 09:15:00+05:30,10.4,11.6,7.2,9.0,1021350,2211300,0.0,1,,
1,2021-05-17 09:20:00+05:30,9.0,9.5,7.35,8.05,788100,2234775,,1,,
2,2021-05-17 09:25:00+05:30,8.15,8.7,7.75,7.95,568500,2190075,,1,,
3,2021-05-17 09:30:00+05:30,7.95,9.0,7.85,8.95,455925,2251275,,1,,
4,2021-05-17 09:35:00+05:30,9.05,9.6,8.7,9.15,398250,2250825,,1,,
5,2021-05-17 09:40:00+05:30,9.05,9.85,8.85,9.25,351225,2278500,9.054131352518448,1,9.054131352518448,
6,2021-05-17 09:45:00+05:30,9.35,10.05,8.9,9.0,527625,2241075,9.755640698475307,-1,,9.755640698475307
7,2021-05-17 09:50:00+05:30,9.1,9.3,8.7,8.95,294075,2207625,9.245753632104492,-1,,9.245753632104492
8,2021-05-17 09:55:00+05:30,8.95,9.0,8.35,8.6,256350,2217750,8.896823549821892,-1,,8.896823549821892
9,2021-05-17 10:00:00+05:30,8.6,10.1,8.35,10.05,684525,2253450,8.977698949958157,1,8.977698949958157,
10,2021-05-17 10:05:00+05:30,10.1,10.65,9.5,10.35,510900,2271900,9.831030898547729,1,9.831030898547729,
11,2021-05-17 10:10:00+05:30,10.35,12.65,10.05,12.65,649050,2248050,11.054214156319636,1,11.054214156319636,
12,2021-05-17 10:15:00+05:30,12.85,14.15,12.1,14.1,667275,2245200,12.808215883577152,1,12.808215883577152,
13,2021-05-17 10:20:00+05:30,14.25,14.5,11.85,11.95,532425,2283000,13.530321653431942,-1,,13.530321653431942
14,2021-05-17 10:25:00+05:30,11.95,12.7,11.65,12.4,340425,2314500,12.504420234020012,-1,,12.504420234020012
15,2021-05-17 10:30:00+05:30,12.5,12.8,10.85,10.9,278100,2317875,12.16509419367006,-1,,12.16509419367006
16,2021-05-17 10:35:00+05:30,10.8,12.9,10.8,12.8,290700,2304975,11.495959569818938,1,11.495959569818938,
17,2021-05-17 10:40:00+05:30,12.9,13.6,12.5,12.7,349875,2326200,12.719171505900166,1,12.719171505900166,
18,2021-05-17 10:45:00+05:30,12.7,12.95,12.15,12.6,147525,2338500,12.851437102465217,-1,,12.851437102465217
19,2021-05-17 10:50:00+05:30,12.6,13.25,11.65,11.75,219450,2343750,12.754613779329677,-1,,12.754613779329677
20,2021-05-17 10:55:00+05:30,11.75,12.55,11.55,11.65,198900,2371800,12.336790735077802,-1,,12.336790735077802
21,2021-05-17 11:00:00+05:30,11.65,12.6,11.6,12.4,137025,2374425,11.827941241364897,1,11.827941241364897,
22,2021-05-17 11:05:00+05:30,12.4,12.95,12.25,12.75,187650,2381250,12.35028836289035,1,12.35028836289035,
23,2021-05-17 11:10:00+05:30,12.75,12.95,12.1,12.25,190950,2406225,12.761257118316006,-1,,12.761257118316006
24,2021-05-17 11:15:00+05:30,12.35,12.95,12.1,12.55,260850,2401500,12.750097281199302,-1,,12.750097281199302
25,2021-05-17 11:20:00+05:30,12.45,13.05,12.25,12.9,470925,2356950,12.43584787706084,1,12.43584787706084,
26,2021-05-17 11:25:00+05:30,13.0,13.75,12.7,13.0,430875,2341425,13.011544972110272,1,13.011544972110272,
27,2021-05-17 11:30:00+05:30,13.0,13.7,12.55,13.25,434400,2364300,13.011544972110272,1,13.011544972110272,
28,2021-05-17 11:35:00+05:30,13.25,13.85,12.8,12.9,368175,2325150,13.54018585247691,-1,,13.54018585247691
29,2021-05-17 11:40:00+05:30,13.0,13.3,12.35,12.4,196575,2350050,13.035970452094945,-1,,13.035970452094945
30,2021-05-17 11:45:00+05:30,12.4,14.45,12.35,14.05,331725,2330325,13.154068555855398,1,13.154068555855398,
31,2021-05-17 11:50:00+05:30,14.25,15.0,13.65,14.05,399300,2317650,14.075045360019429,1,14.075045360019429,
32,2021-05-17 11:55:00+05:30,14.0,14.25,13.35,13.45,169650,2306400,14.038267039920587,-1,,14.038267039920587
33,2021-05-17 12:00:00+05:30,13.45,14.0,13.0,13.5,143100,2320575,13.731876216353697,-1,,13.731876216353697
34,2021-05-17 12:05:00+05:30,13.5,14.6,13.45,14.6,171075,2333700,13.793437016674739,1,13.793437016674739,
35,2021-05-17 12:10:00+05:30,14.7,15.2,14.05,14.65,323625,2333175,14.393697881932535,1,14.393697881932535,
36,2021-05-17 12:15:00+05:30,14.7,16.25,14.25,16.05,390075,2322300,14.99054847321709,1,14.99054847321709,
37,2021-05-17 12:20:00+05:30,16.1,16.35,14.85,15.85,272325,2321025,15.333783766666347,1,15.333783766666347,
38,2021-05-17 12:25:00+05:30,15.85,17.0,15.35,16.65,340575,2296500,15.898144452384258,1,15.898144452384258,
39,2021-05-17 12:30:00+05:30,16.65,19.0,16.1,18.4,509550,2269650,17.222585978121533,1,17.222585978121533,
40,2021-05-17 12:35:00+05:30,18.45,19.1,17.35,17.4,350550,2281500,17.893819512918405,1,17.893819512918405,
41,2021-05-17 12:40:00+05:30,17.3,17.85,16.7,16.8,201825,2307300,17.589309101097786,-1,,17.589309101097786
42,2021-05-17 12:45:00+05:30,17.0,18.8,16.7,18.5,408225,2263050,17.41806881061393,1,17.41806881061393,
43,2021-05-17 12:50:00+05:30,18.6,19.05,17.7,18.15,231450,2253825,18.053394063374814,1,18.053394063374814,
44,2021-05-17 12:55:00+05:30,18.2,18.45,17.2,17.2,225075,2269875,18.134668349776746,-1,,18.134668349776746
45,2021-05-17 13:00:00+05:30,17.05,18.7,16.9,18.35,269625,2281425,17.481941130012594,1,17.481941130012594,
46,2021-05-17 13:05:00+05:30,18.25,18.55,17.3,17.6,234000,2261325,17.6182864292669,1,17.6182864292669,
47,2021-05-17 13:10:00+05:30,17.65,18.4,13.7,14.15,517575,2265300,16.462278012842912,-1,,16.462278012842912
48,2021-05-17 13:15:00+05:30,14.2,16.05,13.45,15.75,466350,2258700,15.180234045083521,-1,,15.180234045083521
49,2021-05-17 13:20:00+05:30,15.65,16.75,15.0,15.05,201150,2299650,15.180234045083521,-1,,15.180234045083521
50,2021-05-17 13:25:00+05:30,15.15,15.55,14.05,15.0,220950,2312475,15.197381745222701,-1,,15.197381745222701
51,2021-05-17 13:30:00+05:30,15.15,16.15,15.0,15.75,218925,2331375,15.205517341263077,1,15.205517341263077,
52,2021-05-17 13:35:00+05:30,15.75,17.3,15.35,17.0,319425,2319450,15.952097566919877,1,15.952097566919877,
53,2021-05-17 13:40:00+05:30,17.0,18.0,16.45,17.2,303525,2293650,16.86258186135337,1,16.86258186135337,
54,2021-05-17 13:45:00+05:30,17.3,17.8,16.15,17.35,227850,2300775,16.86258186135337,1,16.86258186135337,
55,2021-05-17 13:50:00+05:30,17.5,18.25,17.25,17.65,317550,2331150,17.419155232290763,1,17.419155232290763,
56,2021-05-17 13:55:00+05:30,17.6,18.0,17.3,17.7,197925,2350350,17.419155232290763,1,17.419155232290763,
57,2021-05-17 14:00:00+05:30,17.65,22.4,17.65,21.75,819600,2287125,19.617466951490563,1,19.617466951490563,
58,2021-05-17 14:05:00+05:30,21.85,22.2,20.05,21.3,548175,2274900,20.713722379829523,1,20.713722379829523,
59,2021-05-17 14:10:00+05:30,21.4,21.6,19.4,19.6,500100,2288775,20.916064768432975,-1,,20.916064768432975
60,2021-05-17 14:15:00+05:30,19.55,20.35,19.05,19.15,336900,2323275,20.090053589010225,-1,,20.090053589010225
61,2021-05-17 14:20:00+05:30,19.15,20.7,19.0,20.65,290775,2310300,19.468288778638772,1,19.468288778638772,
