,date,open,high,low,close,volume,oi,SUPERT_7_0.4,SUPERTd_7_0.4,SUPERTl_7_0.4,SUPERTs_7_0.4,SMA_44,VWAP_D,PSARl_0.02_0.2,PSARs_0.02_0.2,PSARaf_0.02_0.2,PSARr_0.02_0.2
0,2021-07-05 14:45:00+05:30,514.0,514.0,514.0,514.0,0,100,0.0,1,,,,,,,0.02,0
1,2021-07-05 15:15:00+05:30,514.0,514.0,514.0,514.0,0,100,,1,,,,,96.05,,0.02,0
2,2021-07-06 09:45:00+05:30,492.8,492.8,492.8,492.8,0,150,,1,,,,,104.40899999999999,,0.02,0
3,2021-07-06 10:15:00+05:30,492.8,492.8,492.8,492.8,0,150,,1,,,,,112.60082,,0.02,0
4,2021-07-06 10:45:00+05:30,492.8,492.8,492.8,492.8,0,150,,1,,,,,120.6288036,,0.02,0
5,2021-07-06 11:15:00+05:30,492.8,492.8,492.8,492.8,0,150,,1,,,,,128.496227528,,0.02,0
6,2021-07-06 11:45:00+05:30,492.8,492.8,492.8,492.8,0,150,,1,,,,,136.20630297744,,0.02,0
7,2021-07-06 12:15:00+05:30,492.8,492.8,492.8,492.8,0,150,491.5885714285714,1,491.5885714285714,,,,143.7621769178912,,0.02,0
8,2021-07-06 12:45:00+05:30,492.8,492.8,492.8,492.8,0,200,491.7616326530612,1,491.7616326530612,,,,151.16693337953336,,0.02,0
9,2021-07-06 13:15:00+05:30,492.8,492.8,492.8,492.8,0,200,491.90997084548104,1,491.90997084548104,,,,158.42359471194268,,0.02,0
10,2021-07-06 13:45:00+05:30,492.8,492.8,492.8,492.8,0,200,492.0371178675552,1,492.0371178675552,,,,165.53512281770384,,0.02,0
11,2021-07-06 14:15:00+05:30,492.8,492.8,484.05,484.05,100,200,489.578898970667,-1,,489.578898970667,,486.9666666666667,172.50442036134976,,0.02,0
12,2021-07-06 14:45:00+05:30,484.05,484.05,484.05,484.05,0,200,485.0390562605717,-1,,485.0390562605717,,486.9666666666667,179.33433195412277,,0.02,0
13,2021-07-06 15:15:00+05:30,484.05,506.0,484.05,506.0,50,250,492.9229517766528,1,492.9229517766528,,,490.87222222222226,186.02764531504033,,0.02,0
14,2021-07-07 11:15:00+05:30,519.3,519.3,519.3,519.3,0,250,516.7382443799881,1,516.7382443799881,,,,192.58709240873952,,0.04,0
15,2021-07-07 11:45:00+05:30,519.3,519.3,519.3,519.3,0,250,517.1042094685612,1,517.1042094685612,,,,205.65560871238995,,0.04,0
16,2021-07-07 12:15:00+05:30,519.3,519.3,519.3,519.3,0,250,517.4178938301953,1,517.4178938301953,,,,218.20138436389436,,0.04,0
17,2021-07-07 12:45:00+05:30,519.3,519.3,519.3,519.3,0,250,517.6867661401674,1,517.6867661401674,,,,230.2453289893386,,0.04,0
18,2021-07-07 13:45:00+05:30,519.3,519.3,519.3,519.3,0,250,517.9172281201435,1,517.9172281201435,,,,241.80751582976504,,0.04,0
19,2021-07-07 14:15:00+05:30,519.3,519.3,519.3,519.3,0,250,518.114766960123,1,518.114766960123,,,,252.90721519657444,,0.04,0
20,2021-07-07 14:45:00+05:30,519.3,519.3,519.3,519.3,0,250,518.2840859658197,1,518.2840859658197,,,,263.56292658871143,,0.04,0
21,2021-07-07 15:15:00+05:30,519.3,519.3,519.3,519.3,0,250,518.4292165421311,1,518.4292165421311,,,,273.79240952516295,,0.04,0
22,2021-07-08 12:15:00+05:30,542.0,542.0,542.0,542.0,0,250,539.9564713218267,1,539.9564713218267,,,,283.61271314415643,,0.06,0
23,2021-07-08 12:45:00+05:30,542.0,542.0,542.0,542.0,0,200,540.2484039901373,1,540.2484039901373,,,,299.11595035550704,,0.06,0
24,2021-07-08 13:45:00+05:30,542.0,542.0,542.0,542.0,0,200,540.4986319915462,1,540.4986319915462,,,,313.68899333417664,,0.06,0
25,2021-07-08 14:15:00+05:30,542.0,542.0,542.0,542.0,0,200,540.713113135611,1,540.713113135611,,,,327.38765373412605,,0.06,0
26,2021-07-08 14:45:00+05:30,542.0,590.0,542.0,572.75,100,200,562.1540969733809,1,562.1540969733809,,,568.25,340.2643945100785,,0.08,0
27,2021-07-08 15:15:00+05:30,572.75,572.75,572.75,572.75,0,200,569.4535116914693,1,569.4535116914693,,,568.25,360.2432429492722,,0.08,0
28,2021-07-09 09:45:00+05:30,616.65,616.65,616.65,616.65,0,250,611.3158671641165,1,611.3158671641165,,,,378.6237835133304,,0.1,0
29,2021-07-09 10:15:00+05:30,616.65,616.65,616.65,616.65,0,250,612.0778861406714,1,612.0778861406714,,,,402.42640516199737,,0.1,0
30,2021-07-09 10:45:00+05:30,616.65,616.65,616.65,616.65,0,300,612.7310452634325,1,612.7310452634325,,,,423.84876464579764,,0.1,0
31,2021-07-09 11:15:00+05:30,616.65,616.65,616.65,616.65,0,300,613.2908959400851,1,613.2908959400851,,,,443.12888818121786,,0.1,0
32,2021-07-09 11:45:00+05:30,616.65,616.65,616.65,616.65,0,300,613.7707679486443,1,613.7707679486443,,,,460.4809993630961,,0.1,0
33,2021-07-09 12:15:00+05:30,616.65,616.65,616.65,616.65,0,300,614.1820868131236,1,614.1820868131236,,,,476.09789942678646,,0.1,0
