,date,open,high,low,close,volume,oi,SUPERT_7_1.0,SUPERTd_7_1.0,SUPERTl_7_1.0,SUPERTs_7_1.0,SUPERT_7_2.0,SUPERTd_7_2.0,SUPERTl_7_2.0,SUPERTs_7_2.0,SMA_44,VWAP_D,PSARl_0.02_0.2,PSARs_0.02_0.2,PSARaf_0.02_0.2,PSARr_0.02_0.2
0,2021-07-14 09:45:00+05:30,151.05,151.55,151.05,151.55,25,2375,0.0,1,,,0.0,1,,,,151.38333333333335,,,0.02,0
1,2021-07-14 10:15:00+05:30,151.55,160.0,151.55,152.0,100,2400,,1,,,,1,,,,153.89,131.5,,0.04,0
2,2021-07-14 10:45:00+05:30,152.0,152.0,152.0,152.0,0,2400,,1,,,,1,,,,153.89,132.64,,0.04,0
3,2021-07-14 11:15:00+05:30,152.0,152.0,152.0,152.0,0,2400,,1,,,,1,,,,153.89,133.7344,,0.04,0
4,2021-07-14 11:45:00+05:30,152.0,163.95,152.0,163.95,100,2450,,1,,,,1,,,,156.59074074074073,134.785024,,0.06,0
5,2021-07-14 12:15:00+05:30,163.95,163.95,163.0,163.0,25,2450,,1,,,,1,,,,157.26333333333332,136.53492255999998,,0.06,0
6,2021-07-14 12:45:00+05:30,163.0,170.0,163.0,170.0,175,2475,,1,,,,1,,,,161.54705882352943,138.17982720639998,,0.08,0
7,2021-07-14 13:15:00+05:30,170.0,171.15,158.85,160.0,425,2750,159.19285714285715,1,159.19285714285715,,153.3857142857143,1,153.3857142857143,,,162.4401960784314,140.72544102988797,,0.1,0
8,2021-07-14 13:45:00+05:30,160.0,160.0,155.0,160.0,50,2875,159.19285714285715,1,159.19285714285715,,153.3857142857143,1,153.3857142857143,,,162.21203703703705,143.76789692689917,,0.1,0
9,2021-07-14 14:15:00+05:30,160.0,161.25,160.0,161.25,25,2900,159.19285714285715,1,159.19285714285715,,153.3857142857143,1,153.3857142857143,,,162.1747747747748,146.50610723420925,,0.1,0
10,2021-07-14 14:45:00+05:30,161.25,164.0,161.25,162.0,100,2925,159.19285714285715,1,159.19285714285715,,153.3857142857143,1,153.3857142857143,,,162.19837398373986,148.97049651078834,,0.1,0
11,2021-07-14 15:15:00+05:30,162.0,162.0,162.0,162.0,0,2925,159.19285714285715,1,159.19285714285715,,153.89541262569168,1,153.89541262569168,,,162.19837398373986,151.1884468597095,,0.1,0
12,2021-07-15 09:15:00+05:30,138.05,159.05,138.05,156.15,200,2975,155.44482316041785,-1,,155.44482316041785,153.89541262569168,1,153.89541262569168,,,151.08333333333334,,171.15,0.02,1
13,2021-07-15 09:45:00+05:30,156.15,165.05,156.15,159.0,325,2975,153.41872300535616,1,153.41872300535616,,153.89541262569168,1,153.89541262569168,,,156.64444444444447,,170.488,0.02,0
14,2021-07-15 10:15:00+05:30,159.0,182.0,154.95,182.0,250,3025,158.45533400459095,1,158.45533400459095,,148.43566800918194,1,148.43566800918194,,,161.91505376344088,138.05,,0.02,1
15,2021-07-15 10:45:00+05:30,182.0,195.1,182.0,195.0,525,3100,178.0902862896494,1,178.0902862896494,,167.6305725792988,1,167.6305725792988,,,173.5397435897436,138.929,,0.04,0
16,2021-07-15 11:15:00+05:30,195.0,195.0,154.95,187.25,725,3700,178.0902862896494,1,178.0902862896494,,167.6305725792988,1,167.6305725792988,,,175.51851851851853,141.17584,,0.04,0
17,2021-07-15 11:45:00+05:30,187.25,187.25,178.0,185.0,275,3800,178.0902862896494,1,178.0902862896494,,167.6305725792988,1,167.6305725792988,,,176.4628623188406,143.33280639999998,,0.04,0
18,2021-07-15 12:15:00+05:30,185.0,191.95,185.0,191.95,25,3850,178.0902862896494,1,178.0902862896494,,167.6305725792988,1,167.6305725792988,,,176.60448028673835,145.40349414399998,,0.04,0
19,2021-07-15 12:45:00+05:30,191.95,191.95,184.55,184.55,25,3850,178.0902862896494,1,178.0902862896494,,167.6305725792988,1,167.6305725792988,,,176.71524822695037,147.39135437823998,,0.04,0
20,2021-07-15 13:15:00+05:30,184.55,184.55,177.5,177.5,25,3850,192.42748609577475,-1,,192.42748609577475,167.6305725792988,1,167.6305725792988,,,176.7482456140351,149.29970020311038,,0.04,0
21,2021-07-15 13:45:00+05:30,177.5,177.5,177.5,177.5,0,3850,187.2735595106641,-1,,187.2735595106641,167.6305725792988,1,167.6305725792988,,,176.7482456140351,151.13171219498597,,0.04,0
22,2021-07-15 14:15:00+05:30,177.5,179.9,170.0,176.0,300,4050,184.74162243771207,-1,,184.74162243771207,167.6305725792988,1,167.6305725792988,,,176.58582554517136,152.89044370718653,,0.04,0
23,2021-07-15 14:45:00+05:30,176.0,176.0,173.2,174.0,175,4175,183.39281923232463,-1,,183.39281923232463,167.6305725792988,1,167.6305725792988,,,176.45160818713452,154.57882595889907,,0.04,0
24,2021-07-15 15:15:00+05:30,174.0,175.95,173.0,175.95,175,4275,182.43313077056396,-1,,182.43313077056396,167.6305725792988,1,167.6305725792988,,,176.36570247933884,156.19967292054312,,0.04,0
25,2021-07-16 09:45:00+05:30,161.0,161.0,140.0,140.0,625,4425,162.45696923191196,-1,,162.45696923191196,174.41393846382394,-1,,174.41393846382394,,147.0,,195.1,0.02,1
26,2021-07-16 10:15:00+05:30,140.0,146.7,130.0,146.7,550,5050,150.98454505592454,-1,,150.98454505592454,163.6190901118491,-1,,163.6190901118491,,144.25390070921983,,193.998,0.04,0
27,2021-07-16 10:45:00+05:30,146.7,146.85,142.6,142.6,50,5025,150.98454505592454,-1,,150.98454505592454,163.6190901118491,-1,,163.6190901118491,,144.2442176870748,,191.43807999999999,0.04,0
28,2021-07-16 11:15:00+05:30,142.6,143.0,140.05,140.05,475,5075,150.98454505592454,-1,,150.98454505592454,161.9737192658483,-1,,161.9737192658483,,143.3470588235294,,188.9805568,0.04,0
29,2021-07-16 11:45:00+05:30,140.05,145.45,140.05,140.05,100,5125,150.98454505592454,-1,,150.98454505592454,161.82033079929855,-1,,161.82033079929855,,143.26388888888889,,186.62133452799998,0.04,0
30,2021-07-16 12:15:00+05:30,140.05,144.0,140.05,144.0,125,5175,150.7622846282708,-1,,150.7622846282708,159.4995692565416,-1,,159.4995692565416,,143.22619047619048,,184.35648114688,0.04,0
31,2021-07-16 12:45:00+05:30,143.25,154.0,143.25,154.0,75,5175,139.60018460433932,1,139.60018460433932,,159.4995692565416,-1,,159.4995692565416,,143.49583333333334,,182.1822219010048,0.04,0
32,2021-07-16 13:15:00+05:30,154.0,154.0,139.15,143.6,75,5175,139.60018460433932,1,139.60018460433932,,159.4995692565416,-1,,159.4995692565416,,143.57128514056225,,180.0949330249646,0.04,0
33,2021-07-16 13:45:00+05:30,143.6,150.3,133.85,143.1,150,5250,139.60018460433932,1,139.60018460433932,,159.4995692565416,-1,,159.4995692565416,,143.4934456928839,,178.09113570396602,0.04,0
34,2021-07-16 14:15:00+05:30,145.0,152.0,141.0,146.75,825,4900,139.60018460433932,1,139.60018460433932,,159.4995692565416,-1,,159.4995692565416,,144.3292349726776,,176.16749027580738,0.04,0
