,date,open,high,low,close,volume,oi,SUPERT_6_0.2,SUPERTd_6_0.2,SUPERTl_6_0.2,SUPERTs_6_0.2
0,2021-05-18 09:15:00+05:30,80.0,94.55,63.35,84.25,4747125,2438625,0.0,1,,
1,2021-05-18 09:20:00+05:30,81.75,94.0,80.0,84.65,3102825,2927625,,1,,
2,2021-05-18 09:25:00+05:30,85.0,100.0,84.65,98.9,2747025,3157875,,1,,
3,2021-05-18 09:30:00+05:30,99.55,102.4,79.55,84.0,2707575,3240675,,1,,
4,2021-05-18 09:35:00+05:30,83.5,90.35,80.9,87.55,1668375,3439050,,1,,
5,2021-05-18 09:40:00+05:30,87.15,89.4,86.0,87.3,870750,3495225,84.92767941735684,1,84.92767941735684,
6,2021-05-18 09:45:00+05:30,87.1,91.2,84.9,88.95,1276200,3514800,85.62730767896697,1,85.62730767896697,
7,2021-05-18 09:50:00+05:30,88.8,89.9,85.3,85.45,838875,3531150,89.69634583949771,-1,,89.69634583949771
8,2021-05-18 09:55:00+05:30,85.65,85.7,76.55,77.85,1522875,3890175,83.1662833957633,-1,,83.1662833957633
9,2021-05-18 10:00:00+05:30,77.5,82.8,71.95,77.0,1562925,3862050,79.44186826184591,-1,,79.44186826184591
10,2021-05-18 10:05:00+05:30,77.4,82.15,73.2,74.1,974625,3960525,79.68854717368517,-1,,79.68854717368517
11,2021-05-18 10:10:00+05:30,73.6,74.8,65.35,71.15,1854375,4000650,72.06535479889835,-1,,72.06535479889835
12,2021-05-18 10:15:00+05:30,70.8,77.5,70.35,75.75,989025,3955125,72.037666431385,1,72.037666431385,
13,2021-05-18 10:20:00+05:30,75.95,76.8,71.4,73.35,520875,3941250,72.35858730161851,1,72.35858730161851,
14,2021-05-18 10:25:00+05:30,73.45,79.5,73.0,79.45,761625,3965925,74.58726253799604,1,74.58726253799604,
15,2021-05-18 10:30:00+05:30,79.45,82.0,78.0,80.1,979275,3985575,78.48927410009182,1,78.48927410009182,
16,2021-05-18 10:35:00+05:30,80.05,81.95,78.05,81.1,481275,4022175,78.61681021658825,1,78.61681021658825,
17,2021-05-18 10:40:00+05:30,81.35,86.45,81.1,85.55,1068825,3975600,82.44604565304594,1,82.44604565304594,
18,2021-05-18 10:45:00+05:30,85.6,88.25,82.0,85.8,961275,3983025,83.80962990984578,1,83.80962990984578,
19,2021-05-18 10:50:00+05:30,85.9,88.5,84.45,87.1,771450,4025100,85.24611411687086,1,85.24611411687086,
20,2021-05-18 10:55:00+05:30,87.1,94.7,85.6,93.5,1314750,3972525,88.82040603491069,1,88.82040603491069,
21,2021-05-18 11:00:00+05:30,93.0,98.05,91.45,98.05,1241700,3992100,93.42203452748608,1,93.42203452748608,
22,2021-05-18 11:05:00+05:30,98.0,106.7,97.7,100.0,1988325,3713250,100.79215635008258,1,100.79215635008258,
23,2021-05-18 11:10:00+05:30,99.8,103.05,92.0,101.55,1252200,3598200,100.79215635008258,1,100.79215635008258,
24,2021-05-18 11:15:00+05:30,101.6,103.55,97.6,102.75,729000,3563025,99.09125740288962,1,99.09125740288962,
25,2021-05-18 11:20:00+05:30,103.25,103.95,98.35,99.0,654750,3525150,102.5725845853166,-1,,102.5725845853166
26,2021-05-18 11:25:00+05:30,99.1,101.4,92.4,97.95,810000,3460725,98.38594841654471,-1,,98.38594841654471
27,2021-05-18 11:30:00+05:30,97.6,100.5,94.0,94.15,592350,3477000,98.70476786265891,-1,,98.70476786265891
28,2021-05-18 11:35:00+05:30,94.15,96.0,90.1,94.65,801975,3496350,94.4587405385952,-1,,94.4587405385952
29,2021-05-18 11:40:00+05:30,94.55,100.0,93.8,96.9,726150,3467850,95.51950186183574,1,95.51950186183574,
30,2021-05-18 11:45:00+05:30,97.15,98.3,92.0,94.25,686700,3575175,96.51034436329091,-1,,96.51034436329091
31,2021-05-18 11:50:00+05:30,94.15,94.95,90.1,93.2,694875,3751275,93.82009608556204,-1,,93.82009608556204
32,2021-05-18 11:55:00+05:30,93.2,97.65,92.45,97.15,522000,3739125,93.79752383251267,1,93.79752383251267,
33,2021-05-18 12:00:00+05:30,97.25,101.0,96.7,98.05,672900,3706950,97.663069689883,1,97.663069689883,
34,2021-05-18 12:05:00+05:30,97.8,99.65,95.3,98.95,473325,3696975,97.663069689883,1,97.663069689883,
35,2021-05-18 12:10:00+05:30,99.2,100.95,96.4,98.4,502350,3703200,97.663069689883,1,97.663069689883,
36,2021-05-18 12:15:00+05:30,98.3,100.0,94.9,97.8,497550,3695400,97.663069689883,1,97.663069689883,
37,2021-05-18 12:20:00+05:30,97.4,98.0,94.2,94.45,549750,3709125,97.12981631835942,-1,,97.12981631835942
38,2021-05-18 12:25:00+05:30,94.2,94.6,88.05,88.65,991350,3729750,92.40155175593995,-1,,92.40155175593995
39,2021-05-18 12:30:00+05:30,88.4,95.4,86.2,94.3,857025,3814500,89.59612023889733,1,89.59612023889733,
40,2021-05-18 12:35:00+05:30,94.65,95.4,92.1,93.95,419400,3840900,92.63681828986753,1,92.63681828986753,
41,2021-05-18 12:40:00+05:30,93.95,98.0,92.5,93.25,620325,3836025,94.13901628007282,1,94.13901628007282,
42,2021-05-18 12:45:00+05:30,93.15,95.3,90.6,94.2,467700,3830175,94.13901628007282,1,94.13901628007282,
43,2021-05-18 12:50:00+05:30,94.4,96.25,93.25,94.35,448350,3828750,93.74796371948689,1,93.74796371948689,
44,2021-05-18 12:55:00+05:30,94.65,94.7,90.0,90.25,524550,3838425,93.34169407257222,-1,,93.34169407257222
45,2021-05-18 13:00:00+05:30,90.2,94.0,88.5,91.45,670275,3854550,92.2597491744611,-1,,92.2597491744611
46,2021-05-18 13:05:00+05:30,91.75,93.05,88.6,90.55,464025,3894450,91.81478718831634,-1,,91.81478718831634
47,2021-05-18 13:10:00+05:30,90.7,91.45,80.9,87.2,1183125,3902025,87.3515188709241,-1,,87.3515188709241
48,2021-05-18 13:15:00+05:30,87.15,93.95,87.15,93.05,1022400,3885825,89.3428969080067,1,89.3428969080067,
49,2021-05-18 13:20:00+05:30,93.15,93.85,91.25,92.55,403875,3871200,91.4574266750883,1,91.4574266750883,
50,2021-05-18 13:25:00+05:30,92.45,100.5,92.0,98.25,1217100,3787350,95.0561796246454,1,95.0561796246454,
51,2021-05-18 13:30:00+05:30,98.95,101.75,96.0,99.5,655200,3776250,97.68848357789449,1,97.68848357789449,
52,2021-05-18 13:35:00+05:30,99.55,103.65,98.0,101.7,940425,3751950,99.6479035806038,1,99.6479035806038,
53,2021-05-18 13:40:00+05:30,101.4,108.6,97.0,107.4,1263975,3744450,101.43240955578796,1,101.43240955578796,
54,2021-05-18 13:45:00+05:30,107.75,109.1,103.35,103.95,932700,3644550,104.89367623136854,1,104.89367623136854,
55,2021-05-18 13:50:00+05:30,103.7,106.5,89.1,93.5,1230525,3690675,99.48944965296499,-1,,99.48944965296499
56,2021-05-18 13:55:00+05:30,93.4,96.9,89.65,96.2,902550,3717075,94.92454015357275,-1,,94.92454015357275
57,2021-05-18 14:00:00+05:30,96.25,98.1,92.0,94.2,545325,3744975,94.92454015357275,-1,,94.92454015357275
58,2021-05-18 14:05:00+05:30,94.6,99.6,93.05,96.05,522075,3761475,94.79171070241195,1,94.79171070241195,
59,2021-05-18 14:10:00+05:30,96.4,98.3,92.15,93.4,369300,3779250,96.70774018422765,-1,,96.70774018422765
60,2021-05-18 14:15:00+05:30,94.0,98.0,92.8,96.15,411375,3787650,96.70774018422765,-1,,96.70774018422765
61,2021-05-18 14:20:00+05:30,96.7,96.95,91.25,92.35,368700,3778275,95.46412366606869,-1,,95.46412366606869
62,2021-05-18 14:25:00+05:30,91.4,94.3,84.7,85.7,1065000,3765375,90.9567706732329,-1,,90.9567706732329
63,2021-05-18 14:30:00+05:30,85.3,88.85,74.7,87.45,2135700,3811275,83.46064418651976,-1,,83.46064418651976
64,2021-05-18 14:35:00+05:30,87.35,89.65,84.1,87.25,853050,3795450,85.28529719549957,1,85.28529719549957,
65,2021-05-18 14:40:00+05:30,87.4,90.65,83.2,90.35,949350,3801000,85.35191442834648,1,85.35191442834648,
66,2021-05-18 14:45:00+05:30,90.6,94.4,88.95,91.25,993150,3779700,90.182429089067,1,90.182429089067,
67,2021-05-18 14:50:00+05:30,91.1,92.3,86.4,88.0,577950,3739725,90.79047554409306,-1,,90.79047554409306
68,2021-05-18 14:55:00+05:30,87.85,89.5,84.7,87.5,602775,3704925,88.46039601131147,-1,,88.46039601131147
69,2021-05-18 15:00:00+05:30,87.5,93.05,87.2,89.65,1134225,3629100,88.79633674819418,1,88.79633674819418,
70,2021-05-18 15:05:00+05:30,89.6,92.55,86.9,91.25,1293225,3592125,88.79633674819418,1,88.79633674819418,
71,2021-05-18 15:10:00+05:30,90.8,92.0,89.15,89.75,947850,3548025,89.40037304840237,1,89.40037304840237,
72,2021-05-18 15:15:00+05:30,90.2,91.7,89.75,90.65,636450,3408000,89.68114442391304,1,89.68114442391304,
73,2021-05-18 15:20:00+05:30,90.85,95.0,90.35,94.85,1148475,3124050,91.65012037949046,1,91.65012037949046,
74,2021-05-18 15:25:00+05:30,94.65,97.0,94.5,97.0,954525,2978400,94.8126004170084,1,94.8126004170084,
75,2021-05-19 09:15:00+05:30,80.0,80.0,48.1,66.4,3383100,3057375,66.46116773382747,-1,,66.46116773382747
76,2021-05-19 09:20:00+05:30,63.85,66.4,59.5,63.3,2097450,3514275,65.18930630738163,-1,,65.18930630738163
77,2021-05-19 09:25:00+05:30,63.35,71.75,60.15,71.65,1869900,3647400,63.697244734883625,1,63.697244734883625,
78,2021-05-19 09:30:00+05:30,72.0,91.0,70.15,90.15,4409550,3940575,78.00270376823238,1,78.00270376823238,
79,2021-05-19 09:35:00+05:30,90.35,92.5,83.0,86.25,2238900,3700650,85.28975319206289,1,85.28975319206289,
80,2021-05-19 09:40:00+05:30,86.2,86.8,75.0,78.0,1512975,3865500,83.34353900016903,-1,,83.34353900016903
81,2021-05-19 09:45:00+05:30,78.4,85.5,75.25,82.05,1112550,3893925,82.75294914572248,-1,,82.75294914572248
82,2021-05-19 09:50:00+05:30,82.3,88.0,80.3,87.8,873225,3897825,81.91170908264432,1,81.91170908264432,
83,2021-05-19 09:55:00+05:30,87.7,89.55,82.2,83.0,892125,3845550,83.76475759745603,1,83.76475759745603,
84,2021-05-19 10:00:00+05:30,83.0,85.8,80.55,84.1,669975,3901875,83.76475759745603,1,83.76475759745603,
