,date,open,high,low,close,volume,oi,PSARl_0.06_0.2,PSARs_0.06_0.2,PSARaf_0.06_0.2,PSARr_0.06_0.2,SUPERT_7_0.3,SUPERTd_7_0.3,SUPERTl_7_0.3,SUPERTs_7_0.3
0,2021-05-07 09:15:00+05:30,67.0,76.1,63.95,67.25,763300,1833450,,,0.06,False,0.0,1,,
1,2021-05-07 09:20:00+05:30,67.25,70.0,64.7,65.15,286450,1747600,,,0.06,False,,1,,
2,2021-05-07 09:25:00+05:30,65.15,75.1,64.8,74.05,330650,1711050,,76.1,0.06,True,,1,,
3,2021-05-07 09:30:00+05:30,74.45,80.7,73.25,78.75,438600,1666850,64.8,,0.06,True,,1,,
4,2021-05-07 09:35:00+05:30,79.35,79.35,73.8,74.0,204850,1617550,64.8,,0.06,False,,1,,
5,2021-05-07 09:40:00+05:30,74.0,76.95,73.0,74.5,152150,1600550,65.75399999999999,,0.06,False,,1,,
6,2021-05-07 09:45:00+05:30,74.0,76.6,72.5,72.7,52700,1598000,66.65075999999999,,0.06,False,72.66160632589352,1,72.66160632589352,
7,2021-05-07 09:50:00+05:30,72.7,73.0,71.0,72.9,68850,1589500,67.49371439999999,,0.06,False,72.66160632589352,1,72.66160632589352,
8,2021-05-07 09:55:00+05:30,72.9,73.05,67.35,69.8,126650,1581850,,80.7,0.06,True,71.84415033555884,-1,,71.84415033555884
9,2021-05-07 10:00:00+05:30,69.8,71.0,68.75,71.0,40800,1583550,,79.899,0.06,False,71.34299216672105,-1,,71.34299216672105
10,2021-05-07 10:05:00+05:30,71.0,73.0,70.0,70.0,45900,1575900,,79.14606,0.06,False,71.34299216672105,-1,,71.34299216672105
11,2021-05-07 10:10:00+05:30,70.0,70.2,69.5,69.6,22100,1567400,,78.4382964,0.06,False,71.02221245159213,-1,,71.02221245159213
12,2021-05-07 10:15:00+05:30,69.6,70.1,67.35,67.4,34850,1572500,,77.772998616,0.06,False,69.83988257227266,-1,,69.83988257227266
13,2021-05-07 10:20:00+05:30,67.4,69.0,66.75,67.0,55250,1569100,,77.14761869904,0.06,False,68.91883288625336,-1,,68.91883288625336
14,2021-05-07 10:25:00+05:30,67.0,69.0,67.0,67.0,40800,1558050,,75.8999044551552,0.12,False,68.91883288625336,-1,,68.91883288625336
15,2021-05-07 10:30:00+05:30,67.0,69.0,67.0,68.5,35700,1550400,,74.80191592053657,0.12,False,68.91515824375912,-1,,68.91515824375912
16,2021-05-07 10:35:00+05:30,70.0,71.0,69.0,70.2,22950,1539350,,73.83568601007218,0.12,False,69.11028725632008,1,69.11028725632008,
17,2021-05-07 10:40:00+05:30,70.2,73.0,70.2,73.0,45050,1535950,66.75,,0.12,True,70.71786146042294,1,70.71786146042294,
18,2021-05-07 10:45:00+05:30,73.0,73.0,70.25,72.9,23800,1535100,67.125,,0.06,False,70.75148511018834,1,70.75148511018834,
19,2021-05-07 10:50:00+05:30,72.9,74.8,72.5,73.0,52700,1537650,67.4775,,0.06,False,72.80396047047117,1,72.80396047047117,
20,2021-05-07 10:55:00+05:30,73.0,75.15,73.0,74.7,28900,1539350,68.3562,,0.12,False,73.2588544943583,1,73.2588544943583,
21,2021-05-07 11:00:00+05:30,74.7,74.7,73.1,73.6,4250,1535100,69.57908400000001,,0.18,False,73.2588544943583,1,73.2588544943583,
22,2021-05-07 11:05:00+05:30,73.6,74.5,73.5,74.5,14450,1534250,70.58184888000001,,0.18,False,73.30216408570557,1,73.30216408570557,
23,2021-05-07 11:10:00+05:30,75.0,76.65,74.7,76.65,44200,1533400,71.40411608160001,,0.18,False,74.98490349231642,1,74.98490349231642,
24,2021-05-07 11:15:00+05:30,76.65,77.0,75.0,75.0,23800,1535100,72.45329286528,,0.2,False,75.32305319202358,1,75.32305319202358,
25,2021-05-07 11:20:00+05:30,75.0,76.45,73.5,75.5,34850,1529150,73.362634292224,,0.2,False,75.32305319202358,1,75.32305319202358,
26,2021-05-07 11:25:00+05:30,75.5,77.6,75.5,77.6,33150,1535950,73.5,,0.2,False,75.85398701622793,1,75.85398701622793,
27,2021-05-07 11:30:00+05:30,77.6,84.9,77.0,84.0,147900,1530850,73.5,,0.2,False,80.01161021941327,1,80.01161021941327,
28,2021-05-07 11:35:00+05:30,85.0,87.4,84.2,86.0,100300,1517250,75.5,,0.2,False,84.84981666196686,1,84.84981666196686,
29,2021-05-07 11:40:00+05:30,86.0,92.05,86.0,90.9,126650,1484950,77.0,,0.2,False,87.95004764535487,1,87.95004764535487,
30,2021-05-07 11:45:00+05:30,90.9,97.45,90.25,94.65,148750,1463700,80.01,,0.2,False,92.61872662239257,1,92.61872662239257,
31,2021-05-07 11:50:00+05:30,94.65,108.65,94.0,105.55,170850,1428000,83.498,,0.2,False,99.63848514222062,1,99.63848514222062,
32,2021-05-07 11:55:00+05:30,104.0,107.85,100.0,101.8,120700,1401650,88.5284,,0.2,False,102.14239373775628,1,102.14239373775628,
33,2021-05-07 12:00:00+05:30,101.8,102.25,97.55,98.9,69700,1392300,92.55272000000001,,0.2,False,101.62909348310718,-1,,101.62909348310718
34,2021-05-07 12:05:00+05:30,98.9,100.0,98.0,98.0,34000,1378700,95.772176,,0.2,False,100.56705910569114,-1,,100.56705910569114
35,2021-05-07 12:10:00+05:30,98.0,98.0,92.6,97.5,46750,1377000,,108.65,0.2,True,96.87465162317136,-1,,96.87465162317136
