,date,open,high,low,close,volume,oi,PSARl_0.06_0.2,PSARs_0.06_0.2,PSARaf_0.06_0.2,PSARr_0.06_0.2
0,2021-04-07 09:15:00+05:30,200.0,222.0,129.4,216.7,1126325,1224400,,,0.06,False
1,2021-04-07 09:20:00+05:30,219.0,240.55,193.8,232.15,1024875,1418750,,,0.06,False
2,2021-04-07 09:25:00+05:30,233.6,253.55,212.9,244.1,818550,1475200,,222.0,0.06,True
3,2021-04-07 09:30:00+05:30,242.65,257.0,223.65,229.15,747775,1501625,212.9,,0.06,True
4,2021-04-07 09:35:00+05:30,230.0,243.0,210.35,217.45,480175,1541900,,257.0,0.06,True
5,2021-04-07 09:40:00+05:30,218.7,280.8,214.25,276.55,919450,1535425,210.35,,0.06,True
6,2021-04-07 09:45:00+05:30,278.2,291.75,263.65,280.0,1044075,1563600,210.35,,0.06,False
7,2021-04-07 09:50:00+05:30,281.75,300.0,248.7,292.55,882575,1535100,214.25,,0.12,False
8,2021-04-07 09:55:00+05:30,290.0,299.85,264.0,278.2,505100,1505525,229.685,,0.18,False
9,2021-04-07 10:00:00+05:30,277.55,338.45,235.05,312.55,1854175,1477050,,300.0,0.18,True
10,2021-04-07 10:05:00+05:30,312.05,346.75,292.95,319.15,1424325,1470275,235.05,,0.06,True
11,2021-04-07 10:10:00+05:30,322.8,329.0,247.85,278.8,1282725,1508800,235.05,,0.06,False
12,2021-04-07 10:15:00+05:30,277.7,284.25,187.35,225.75,1369800,1531450,,346.75,0.06,True
13,2021-04-07 10:20:00+05:30,222.35,236.65,206.85,234.75,589650,1563375,,337.186,0.06,False
14,2021-04-07 10:25:00+05:30,231.6,248.8,216.2,228.0,600800,1588425,,328.19584,0.06,False
15,2021-04-07 10:30:00+05:30,228.2,241.75,194.35,212.05,692825,1596950,,319.7450896,0.06,False
16,2021-04-07 10:35:00+05:30,212.7,231.4,196.7,220.8,553975,1595025,,311.80138422399995,0.06,False
17,2021-04-07 10:40:00+05:30,220.8,223.7,194.7,200.85,430450,1626350,,304.33430117055997,0.06,False
18,2021-04-07 10:45:00+05:30,200.0,206.5,182.95,195.75,509750,1624875,,297.31524310032637,0.06,False
19,2021-04-07 10:50:00+05:30,196.05,226.8,190.65,225.3,554175,1621175,,283.5914139282872,0.12,False
20,2021-04-07 10:55:00+05:30,230.35,280.9,225.3,277.75,1340850,1592700,182.95,,0.12,True
21,2021-04-07 11:00:00+05:30,281.95,315.45,261.7,294.05,1420175,1533000,188.827,,0.06,False
22,2021-04-07 11:05:00+05:30,294.0,331.0,276.0,317.55,1255800,1552375,204.02176,,0.12,False
23,2021-04-07 11:10:00+05:30,318.05,339.0,285.2,323.95,919150,1571875,226.8778432,,0.18,False
24,2021-04-07 11:15:00+05:30,325.95,352.8,300.85,310.8,1307125,1539750,249.30227456,,0.2,False
25,2021-04-07 11:20:00+05:30,313.5,315.35,279.75,314.9,834575,1550025,270.001819648,,0.2,False
26,2021-04-07 11:25:00+05:30,316.75,332.55,290.3,320.8,698575,1524350,279.75,,0.2,False
27,2021-04-07 11:30:00+05:30,321.45,337.65,306.0,321.45,604825,1532200,279.75,,0.2,False
28,2021-04-07 11:35:00+05:30,321.95,329.0,302.0,317.55,388000,1540575,290.3,,0.2,False
29,2021-04-07 11:40:00+05:30,316.2,323.3,298.35,316.4,440225,1560750,,352.8,0.2,True
