,date,open,high,low,close,volume,oi,PSARl_0.06_0.2,PSARs_0.06_0.2,PSARaf_0.06_0.2,PSARr_0.06_0.2,SUPERT_7_0.3,SUPERTd_7_0.3,SUPERTl_7_0.3,SUPERTs_7_0.3
0,2021-05-04 09:15:00+05:30,27.8,29.1,26.55,26.55,3400,112200,,,0.06,False,0.0,1,,
1,2021-05-04 09:20:00+05:30,26.55,28.95,26.55,28.85,22950,109650,,,0.06,False,,1,,
2,2021-05-04 09:25:00+05:30,28.85,29.75,28.5,28.85,26350,121550,,29.1,0.06,True,,1,,
3,2021-05-04 09:30:00+05:30,29.15,29.4,28.4,28.4,24650,121550,28.5,,0.06,True,,1,,
4,2021-05-04 09:35:00+05:30,28.4,29.65,27.7,29.25,16150,121550,,29.4,0.06,True,,1,,
5,2021-05-04 09:40:00+05:30,29.25,30.0,28.35,30.0,11900,121550,27.7,,0.06,True,,1,,
6,2021-05-04 09:45:00+05:30,30.0,30.5,29.1,29.45,23800,121550,27.7,,0.06,False,45.23345166636927,1,45.23345166636927,
7,2021-05-04 09:50:00+05:30,29.15,29.25,28.95,29.0,11900,121550,28.035999999999998,,0.12,False,47.55209360653189,1,47.55209360653189,
8,2021-05-04 09:55:00+05:30,29.0,29.6,27.8,27.8,15300,121550,,30.5,0.12,True,48.30359905371633,1,48.30359905371633,
9,2021-05-04 10:00:00+05:30,27.8,27.85,26.65,27.35,18700,121550,,30.338,0.06,False,50.342933296334245,1,50.342933296334245,
10,2021-05-04 10:05:00+05:30,27.35,28.4,27.35,28.25,12750,121550,,29.89544,0.12,False,49.987965560493286,-1,,49.987965560493286
11,2021-05-04 10:10:00+05:30,28.25,29.8,28.25,29.05,12750,121550,26.65,,0.12,True,49.2179684444377,-1,,49.2179684444377
12,2021-05-04 10:15:00+05:30,29.05,29.1,28.3,28.6,5100,121550,26.839,,0.06,False,48.76531183390602,1,48.76531183390602,
13,2021-05-04 10:20:00+05:30,28.6,28.8,28.6,28.65,1700,121550,27.016659999999998,,0.06,False,49.90966743703625,-1,,49.90966743703625
14,2021-05-04 10:25:00+05:30,28.65,28.9,28.3,28.3,2550,121550,27.183660399999997,,0.06,False,49.44111602367492,-1,,49.44111602367492
15,2021-05-04 10:30:00+05:30,28.3,28.3,28.0,28.0,850,121550,27.340640775999997,,0.06,False,49.054329832536084,1,49.054329832536084,
16,2021-05-04 10:35:00+05:30,28.0,28.9,28.0,28.9,3400,121550,27.488202329439996,,0.06,False,49.054329832536084,1,49.054329832536084,
17,2021-05-04 10:40:00+05:30,28.9,28.9,28.9,28.9,0,121550,27.6269101896736,,0.06,False,49.45346165094074,1,49.45346165094074,
18,2021-05-04 10:45:00+05:30,28.9,28.9,26.6,26.6,850,104550,,29.8,0.06,True,50.55736962883366,1,50.55736962883366,
19,2021-05-04 10:50:00+05:30,26.6,26.6,26.6,26.6,0,104550,,29.608,0.06,False,50.7458241850745,-1,,50.7458241850745
20,2021-05-04 10:55:00+05:30,26.6,27.4,26.6,27.4,850,103700,,29.42752,0.06,False,50.7458241850745,-1,,50.7458241850745
21,2021-05-04 11:00:00+05:30,27.4,27.95,27.4,27.95,850,104550,,29.2578688,0.06,False,50.7458241850745,-1,,50.7458241850745
22,2021-05-04 11:05:00+05:30,27.95,28.2,27.7,28.2,4250,106250,,29.098396672,0.06,False,51.09617851697658,-1,,51.09617851697658
23,2021-05-04 11:10:00+05:30,28.2,28.2,28.2,28.2,0,106250,,28.94849287168,0.06,False,51.00113268901647,-1,,51.00113268901647
24,2021-05-04 11:15:00+05:30,28.2,28.2,26.05,26.05,11050,107950,,28.8075832993792,0.06,False,51.72805797837514,1,51.72805797837514,
25,2021-05-04 11:20:00+05:30,26.05,26.05,25.0,25.85,20400,107950,,28.476673303453698,0.12,False,53.03270557673385,1,53.03270557673385,
26,2021-05-04 11:25:00+05:30,25.85,26.5,25.85,26.5,5950,108800,,28.2,0.18,False,53.017687049503216,-1,,53.017687049503216
27,2021-05-04 11:30:00+05:30,26.5,26.65,26.4,26.65,19550,103700,,27.624,0.18,False,51.473475274426335,-1,,51.473475274426335
28,2021-05-04 11:35:00+05:30,26.6,26.65,26.1,26.15,5100,115600,,27.15168,0.18,False,51.349561944431144,-1,,51.349561944431144
