,date,open,high,low,close,volume,oi,PSARl_0.06_0.2,PSARs_0.06_0.2,PSARaf_0.06_0.2,PSARr_0.06_0.2,SUPERT_7_0.3,SUPERTd_7_0.3,SUPERTl_7_0.3,SUPERTs_7_0.3
0,2021-05-05 09:15:00+05:30,689.0,759.75,667.0,706.2,1850,2800,,,0.06,False,0.0,1,,
1,2021-05-05 09:20:00+05:30,701.9,767.0,699.45,751.05,800,3675,,,0.06,False,,1,,
2,2021-05-05 09:25:00+05:30,751.05,752.0,726.8,739.4,475,3650,,759.75,0.06,True,,1,,
3,2021-05-05 09:30:00+05:30,739.4,739.4,700.0,722.8,800,3800,,767.0,0.06,False,,1,,
4,2021-05-05 09:35:00+05:30,722.8,722.8,695.0,722.8,425,3975,,758.96,0.12,False,,1,,
5,2021-05-05 09:40:00+05:30,722.8,751.5,712.45,743.3,975,4375,695.0,,0.18,True,,1,,
6,2021-05-05 09:45:00+05:30,743.3,784.45,733.5,775.9,475,4100,695.0,,0.06,False,261.37734252870183,1,261.37734252870183,
7,2021-05-05 09:50:00+05:30,775.9,785.0,761.85,775.8,575,3950,705.734,,0.12,False,264.4266082294927,1,264.4266082294927,
8,2021-05-05 09:55:00+05:30,775.8,775.8,720.8,720.85,1200,3950,720.00188,,0.18,False,275.6342352611619,1,275.6342352611619,
9,2021-05-05 10:00:00+05:30,720.85,960.5,657.3,901.45,8450,5050,,785.0,0.18,True,255.71638475644642,-1,,255.71638475644642
10,2021-05-05 10:05:00+05:30,883.85,885.1,739.3,785.45,3600,5500,657.3,,0.06,True,239.86798016726712,-1,,239.86798016726712
11,2021-05-05 10:10:00+05:30,785.45,785.45,661.65,752.35,2500,5250,,885.1,0.06,True,266.8451944506296,1,266.8451944506296,
12,2021-05-05 10:15:00+05:30,744.0,790.1,729.35,750.0,825,5150,,885.1,0.06,False,266.8451944506296,1,266.8451944506296,
13,2021-05-05 10:20:00+05:30,750.0,750.0,715.0,715.0,600,5650,,871.693,0.06,False,270.65180403779266,1,270.65180403779266,
14,2021-05-05 10:25:00+05:30,726.8,759.6,697.8,704.5,1100,5425,,859.09042,0.06,False,270.65180403779266,1,270.65180403779266,
15,2021-05-05 10:30:00+05:30,704.5,704.5,617.45,655.45,2375,6025,,847.2439948,0.06,False,291.92045278202716,1,291.92045278202716,
16,2021-05-05 10:35:00+05:30,655.45,687.55,632.8,643.35,3175,7425,,819.668715424,0.12,False,291.92045278202716,1,291.92045278202716,
17,2021-05-05 10:40:00+05:30,643.35,661.45,613.5,630.15,2400,8250,,795.40246957312,0.12,False,288.14222964682966,1,288.14222964682966,
18,2021-05-05 10:45:00+05:30,624.55,624.55,586.85,595.0,3100,9125,,762.6600250499584,0.18,False,307.53775598154834,1,307.53775598154834,
19,2021-05-05 10:50:00+05:30,595.0,623.85,580.0,612.15,1225,8800,,727.4980200399667,0.2,False,309.55100118070106,1,309.55100118070106,
20,2021-05-05 10:55:00+05:30,612.15,634.0,612.15,616.05,1250,9000,,697.9984160319734,0.2,False,309.55100118070106,1,309.55100118070106,
21,2021-05-05 11:00:00+05:30,616.05,626.3,596.9,620.05,825,9225,,674.3987328255787,0.2,False,311.15527709446013,1,311.15527709446013,
22,2021-05-05 11:05:00+05:30,620.05,640.8,620.05,639.95,1775,9300,,655.518986260463,0.2,False,316.83943979238586,-1,,316.83943979238586
23,2021-05-05 11:10:00+05:30,637.15,675.55,636.0,660.0,3075,9600,580.0,,0.2,True,295.35698995329506,-1,,295.35698995329506
24,2021-05-05 11:15:00+05:30,660.0,710.0,660.0,700.0,2050,9825,585.733,,0.06,False,274.0185171425169,-1,,274.0185171425169
