,date,open,high,low,close,volume,oi,SUPERT_7_1.0,SUPERTd_7_1.0,SUPERTl_7_1.0,SUPERTs_7_1.0,SUPERT_7_2.0,SUPERTd_7_2.0,SUPERTl_7_2.0,SUPERTs_7_2.0,SMA_44,VWAP_D,PSARl_0.02_0.2,PSARs_0.02_0.2,PSARaf_0.02_0.2,PSARr_0.02_0.2
0,2021-07-13 09:15:00+05:30,26.9,28.35,26.15,27.75,4800,338850,0.0,1,,,0.0,1,,,,27.416666666666668,,,0.02,0
1,2021-07-13 09:45:00+05:30,27.75,29.05,27.0,29.05,4900,342250,,1,,,,1,,,,27.896563573883157,26.15,,0.04,0
2,2021-07-13 10:15:00+05:30,29.05,29.05,26.5,26.6,1150,343350,,1,,,,1,,,,27.842165898617505,26.15,,0.04,0
3,2021-07-13 10:45:00+05:30,26.6,28.1,26.0,27.55,1550,344250,,1,,,,1,,,,27.76397849462365,,29.05,0.02,1
4,2021-07-13 11:15:00+05:30,27.55,28.1,27.25,27.4,3350,344600,,1,,,,1,,,,27.725555555555548,,29.05,0.02,0
5,2021-07-13 11:45:00+05:30,27.4,29.2,27.1,29.05,5950,346875,,1,,,,1,,,,27.92419354838709,26.0,,0.02,1
6,2021-07-13 12:15:00+05:30,29.05,29.45,29.0,29.2,2900,346075,,1,,,,1,,,,28.07655826558265,26.064,,0.04,0
7,2021-07-13 12:45:00+05:30,29.2,31.0,28.55,31.0,4250,346925,27.982142857142854,1,27.982142857142854,,26.189285714285713,1,26.189285714285713,,,28.3869150779896,26.19944,,0.06,0
8,2021-07-13 13:15:00+05:30,31.0,31.0,29.25,29.25,2700,347175,28.338265306122448,1,28.338265306122448,,26.551530612244896,1,26.551530612244896,,,28.510697305863705,26.487473599999998,,0.06,0
9,2021-07-13 13:45:00+05:30,29.25,30.55,29.25,30.55,3450,348875,28.338265306122448,1,28.338265306122448,,26.551530612244896,1,26.551530612244896,,,28.668999999999997,26.758225183999997,,0.06,0
10,2021-07-13 14:15:00+05:30,30.55,30.9,29.9,30.0,2850,349375,28.785256143273635,1,28.785256143273635,,27.170512286547268,1,27.170512286547268,,,28.789299867899604,27.012731672959998,,0.06,0
11,2021-07-13 14:45:00+05:30,29.8,31.3,29.6,31.2,6550,350075,28.823076694234548,1,28.823076694234548,,27.196153388469092,1,27.196153388469092,,,29.071171171171173,27.251967772582397,,0.08,0
12,2021-07-13 15:15:00+05:30,31.2,31.45,29.8,30.65,3650,350025,28.99478002362961,1,28.99478002362961,,27.36456004725922,1,27.36456004725922,,,29.189836975372877,27.575810350775804,,0.1,0
13,2021-07-14 09:15:00+05:30,27.75,31.7,27.75,30.3,9600,349250,28.99478002362961,1,28.99478002362961,,27.36456004725922,1,27.36456004725922,,,29.916666666666668,,31.7,0.02,1
14,2021-07-14 09:45:00+05:30,30.3,30.3,29.3,30.0,2000,350200,28.99478002362961,1,28.99478002362961,,27.36456004725922,1,27.36456004725922,,,29.908045977011493,,31.7,0.02,0
15,2021-07-14 10:15:00+05:30,30.0,31.0,29.0,30.25,11250,358700,28.99478002362961,1,28.99478002362961,,27.36456004725922,1,27.36456004725922,,,29.994347191830776,,31.7,0.02,0
16,2021-07-14 10:45:00+05:30,30.25,31.0,30.0,30.45,18000,372525,28.99478002362961,1,28.99478002362961,,27.36456004725922,1,27.36456004725922,,,30.209812321501428,,31.621,0.02,0
