,date,open,high,low,close,volume,oi,SUPERT_7_1.0,SUPERTd_7_1.0,SUPERTl_7_1.0,SUPERTs_7_1.0,SUPERT_7_2.0,SUPERTd_7_2.0,SUPERTl_7_2.0,SUPERTs_7_2.0,SMA_44,VWAP_D,PSARl_0.02_0.2,PSARs_0.02_0.2,PSARaf_0.02_0.2,PSARr_0.02_0.2
0,2021-07-13 09:15:00+05:30,780.0,780.0,773.05,773.05,175,4750,0.0,1,,,0.0,1,,,,775.3666666666666,,,0.02,0
1,2021-07-13 09:45:00+05:30,773.05,793.0,773.05,787.85,550,4600,,1,,,,1,,,,782.3965517241379,,793.0,0.02,1
2,2021-07-13 10:15:00+05:30,787.85,787.85,777.8,781.0,200,4600,,1,,,,1,,,,782.3576576576577,,793.0,0.02,0
3,2021-07-13 10:45:00+05:30,781.0,801.15,781.0,790.1,200,4650,,1,,,,1,,,,783.8496296296297,773.05,,0.02,1
4,2021-07-13 11:15:00+05:30,790.1,790.1,731.05,731.05,2550,6675,,1,,,,1,,,,760.8709750566893,,801.15,0.02,1
5,2021-07-13 11:45:00+05:30,731.05,740.4,722.0,730.3,1050,7200,,1,,,,1,,,,754.210758377425,,801.15,0.04,0
6,2021-07-13 12:15:00+05:30,730.3,730.3,705.1,708.0,1500,8025,,1,,,,1,,,,744.6338688085675,,797.9839999999999,0.06,0
7,2021-07-13 12:45:00+05:30,708.0,708.0,685.0,690.55,825,8800,671.3857142857142,1,671.3857142857142,,646.2714285714286,1,646.2714285714286,,,738.7690898345153,,792.4109599999999,0.08,0
8,2021-07-13 13:15:00+05:30,690.55,704.5,686.85,686.9,500,8775,671.6270408163265,1,671.6270408163265,,647.579081632653,1,647.579081632653,,,735.7214679911699,,783.8180831999999,0.08,0
9,2021-07-13 13:45:00+05:30,686.9,689.8,671.4,676.35,1025,8625,671.6270408163265,1,671.6270408163265,,647.579081632653,1,647.579081632653,,,728.9632653061225,,775.912636544,0.1,0
10,2021-07-13 14:15:00+05:30,676.35,695.0,676.35,688.4,850,8900,671.6270408163265,1,671.6270408163265,,647.579081632653,1,647.579081632653,,,725.1412024756852,,765.4613728895999,0.1,0
