,date,open,high,low,close,volume,oi,SUPERT_7_1.0,SUPERTd_7_1.0,SUPERTl_7_1.0,SUPERTs_7_1.0,SUPERT_7_2.0,SUPERTd_7_2.0,SUPERTl_7_2.0,SUPERTs_7_2.0,SMA_44,VWAP_D,RSI_14,PSARl_0.02_0.2,PSARs_0.02_0.2,PSARaf_0.02_0.2,PSARr_0.02_0.2
18,2021-07-20 11:45:00+05:30,93.0,98.05,92.75,96.1,325,5700,87.74712807403873,1,87.74712807403873,,103.36143583893256,-1,,103.36143583893256,,88.7685185185185,36.51493832622763,,99.52837244594556,0.08,0
19,2021-07-20 12:15:00+05:30,97.05,97.2,93.6,93.6,425,5450,88.32610977774748,1,88.32610977774748,,103.36143583893256,-1,,103.36143583893256,,89.24542635658914,34.939916217105434,,98.05,0.08,0
20,2021-07-20 12:45:00+05:30,93.6,95.15,92.35,95.15,100,5450,88.32610977774748,1,88.32610977774748,,103.36143583893256,-1,,103.36143583893256,,89.33622526636225,36.761193704896705,,98.05,0.08,0
21,2021-07-20 13:15:00+05:30,95.15,95.15,91.6,92.85,375,5725,88.32610977774748,1,88.32610977774748,,103.36143583893256,-1,,103.36143583893256,,89.58390313390314,35.18711659834012,,97.2,0.08,0
22,2021-07-20 13:45:00+05:30,92.85,92.85,89.8,90.0,125,5700,88.32610977774748,1,88.32610977774748,,102.56296086301192,-1,,102.56296086301192,,89.61108786610879,33.285209085348576,,95.456,0.08,0
23,2021-07-20 14:15:00+05:30,90.0,90.0,87.75,89.0,75,5750,88.32610977774748,1,88.32610977774748,,99.1503950254388,-1,,99.1503950254388,,89.60247933884297,32.61899153792079,,95.15,0.08,0
24,2021-07-20 14:45:00+05:30,89.0,89.0,84.6,88.0,1025,5200,91.83231215375949,-1,,91.83231215375949,96.86462430751897,-1,,96.86462430751897,,89.25441696113074,31.93072254072642,,93.57000000000001,0.08,0
25,2021-07-20 15:15:00+05:30,88.0,88.0,81.9,85.25,175,4875,90.1348389889367,-1,,90.1348389889367,95.31967797787341,-1,,95.31967797787341,,89.15293103448276,30.052749856458487,,92.11640000000001,0.08,0
26,2021-07-22 09:15:00+05:30,95.05,111.35,91.0,97.65,325,4975,93.00228086662568,1,93.00228086662568,,84.82956173325137,1,84.82956173325137,,,100.0,45.59163551274029,75.4,,0.02,1
27,2021-07-22 09:45:00+05:30,97.65,104.85,91.85,100.9,300,4925,93.00228086662568,1,93.00228086662568,,84.82956173325137,1,84.82956173325137,,,99.616,48.80195991911063,76.119,,0.02,0
28,2021-07-22 10:15:00+05:30,100.9,100.9,99.05,99.85,200,4850,93.00228086662568,1,93.00228086662568,,84.82956173325137,1,84.82956173325137,,,99.69292929292928,47.8202443874501,76.82362,,0.02,0
29,2021-07-22 10:45:00+05:30,100.35,102.0,97.75,99.1,450,4675,93.00228086662568,1,93.00228086662568,,85.18545286991923,1,85.18545286991923,,,99.66601307189542,47.091545693106205,77.5141476,,0.02,0
30,2021-07-22 11:15:00+05:30,99.1,99.45,95.25,95.25,400,4675,93.00228086662568,1,93.00228086662568,,85.18545286991923,1,85.18545286991923,,,98.9457711442786,43.43275374095853,78.190864648,,0.02,0
31,2021-07-22 11:45:00+05:30,95.25,95.25,93.3,93.3,50,4600,93.00228086662568,1,93.00228086662568,,85.18545286991923,1,85.18545286991923,,,98.80096618357487,41.66693980496838,78.85404735504,,0.02,0
32,2021-07-22 12:15:00+05:30,93.3,94.65,90.4,92.25,250,4475,98.4370148397922,-1,,98.4370148397922,85.18545286991923,1,85.18545286991923,,,97.99493670886076,40.7072330987147,79.50396640793919,,0.02,0
33,2021-07-22 12:45:00+05:30,91.5,92.0,86.7,90.0,1400,4500,95.21029843410759,-1,,95.21029843410759,85.18545286991923,1,85.18545286991923,,,94.49876543209876,38.652738088859174,80.1408870797804,,0.02,0
34,2021-07-22 13:15:00+05:30,90.0,90.0,89.95,89.95,250,4700,95.00525580066365,-1,,95.00525580066365,85.18545286991923,1,85.18545286991923,,,94.18620689655172,38.606108487457824,80.76506933818479,,0.02,0
35,2021-07-22 13:45:00+05:30,89.95,89.95,88.4,88.4,50,4725,93.70807640056886,-1,,93.70807640056886,85.18545286991923,1,85.18545286991923,,,94.11451247165532,37.11147062114195,81.37676795142109,,0.02,0
36,2021-07-22 14:15:00+05:30,88.4,88.4,84.05,84.05,200,4725,90.731922629059,-1,,90.731922629059,95.23884525811802,-1,,95.23884525811802,,93.66989247311828,33.223943949716805,81.97623259239266,,0.02,0
37,2021-07-22 14:45:00+05:30,84.05,84.25,75.4,75.4,750,4550,84.95236225347915,-1,,84.95236225347915,90.07972450695831,-1,,90.07972450695831,,91.18558558558559,27.136550279814614,,111.35,0.02,1
38,2021-07-22 15:15:00+05:30,75.4,79.5,75.1,77.8,575,4650,82.32345336012499,-1,,82.32345336012499,87.34690672024998,-1,,87.34690672024998,,89.66858974358973,30.918549776046838,,110.631,0.04,0
39,2021-07-23 09:15:00+05:30,78.9,80.25,77.0,77.0,625,4225,82.32345336012499,-1,,82.32345336012499,87.34690672024998,-1,,87.34690672024998,,78.08333333333333,30.352992389077027,,109.20976,0.04,0
40,2021-07-23 09:45:00+05:30,77.0,83.4,76.0,82.2,250,4150,82.32345336012499,-1,,82.32345336012499,87.34690672024998,-1,,87.34690672024998,,78.78333333333332,38.25854872144798,,107.8453696,0.04,0
41,2021-07-23 10:15:00+05:30,82.2,82.2,74.65,75.1,75,4200,82.32345336012499,-1,,82.32345336012499,87.34690672024998,-1,,87.34690672024998,,78.66754385964911,32.78634055288288,,106.535554816,0.06,0
42,2021-07-23 10:45:00+05:30,75.1,82.0,73.35,73.35,400,4300,82.32345336012499,-1,,82.32345336012499,87.34690672024998,-1,,87.34690672024998,,77.94629629629628,31.58709480957847,,104.62242152704,0.08,0
43,2021-07-23 11:15:00+05:30,73.35,74.0,71.95,72.75,525,4225,78.35996598609697,-1,,78.35996598609697,83.74493197219395,-1,,83.74493197219395,92.70340909090909,76.53333333333332,31.166177615664065,,102.1206278048768,0.1,0
44,2021-07-23 11:45:00+05:30,72.75,79.9,72.75,79.9,375,4100,70.68788629763117,1,70.68788629763117,,83.74493197219395,-1,,83.74493197219395,91.79318181818182,76.69722222222221,41.21851410046561,,99.10356502438913,0.1,0
45,2021-07-23 12:15:00+05:30,79.9,79.9,72.75,74.9,125,4150,70.68788629763117,1,70.68788629763117,,83.74493197219395,-1,,83.74493197219395,91.14318181818182,76.65263157894735,37.134465058487926,,96.38820852195022,0.1,0
46,2021-07-23 12:45:00+05:30,74.9,76.0,74.9,76.0,825,4250,70.68788629763117,1,70.68788629763117,,83.74493197219395,-1,,83.74493197219395,90.37613636363636,76.38984375,38.57638566688697,,93.9443876697552,0.1,0
47,2021-07-23 13:15:00+05:30,76.0,76.0,76.0,76.0,75,4750,71.5649662982167,1,71.5649662982167,,83.74493197219395,-1,,83.74493197219395,89.71704545454546,76.38091603053434,38.57638566688698,,91.74494890277968,0.1,0
48,2021-07-23 13:45:00+05:30,76.0,76.0,73.85,73.85,700,5375,71.5649662982167,1,71.5649662982167,,83.1422006316285,-1,,83.1422006316285,89.00454545454546,76.06142557651991,36.669816306378955,,89.76545401250172,0.1,0
49,2021-07-23 14:15:00+05:30,73.85,73.85,72.9,73.5,1600,6600,71.5649662982167,1,71.5649662982167,,80.68974339853871,-1,,80.68974339853871,88.35681818181818,75.30239162929746,36.35481864834675,,87.98390861125155,0.1,0
50,2021-07-23 14:45:00+05:30,73.0,76.0,73.0,76.0,1400,6825,71.5649662982167,1,71.5649662982167,,80.68974339853871,-1,,80.68974339853871,87.81136363636364,75.24169653524491,40.299681306212754,,86.3805177501264,0.1,0
51,2021-07-23 15:15:00+05:30,76.0,76.55,74.75,76.0,225,7950,72.33846160870007,1,72.33846160870007,,80.68974339853871,-1,,80.68974339853871,87.26590909090909,75.25810185185185,40.29968130621276,,84.93746597511377,0.1,0
52,2021-07-26 09:15:00+05:30,72.6,73.65,72.6,73.65,25,7850,72.33846160870007,1,72.33846160870007,,79.77335152794275,-1,,79.77335152794275,86.62386363636364,73.3,37.74892940609501,,83.63871937760238,0.1,0
53,2021-07-26 09:45:00+05:30,73.65,74.0,73.65,73.7,50,7875,72.33846160870007,1,72.33846160870007,,79.62358702395093,-1,,79.62358702395093,86.09431818181818,73.62222222222223,37.839080471338015,,82.46984743984214,0.1,0
54,2021-07-26 10:15:00+05:30,73.7,73.7,71.55,72.5,75,7850,72.33846160870007,1,72.33846160870007,,78.20950316338651,-1,,78.20950316338651,85.45340909090909,73.10277777777779,36.47386333922188,,81.41786269585793,0.12000000000000001,0
55,2021-07-26 10:45:00+05:30,72.5,74.0,72.5,74.0,2600,9525,72.33846160870007,1,72.33846160870007,,78.20950316338651,-1,,78.20950316338651,84.84772727272728,73.47833333333332,39.416329220210066,,80.23371917235498,0.12000000000000001,0
56,2021-07-26 11:15:00+05:30,74.0,76.25,72.35,73.15,500,9500,72.33846160870007,1,72.33846160870007,,78.20950316338651,-1,,78.20950316338651,84.23750000000001,73.54576923076922,38.33279695068603,,79.19167287167238,0.12000000000000001,0
57,2021-07-26 11:45:00+05:30,73.15,74.55,72.0,74.0,350,9450,72.33846160870007,1,72.33846160870007,,78.20950316338651,-1,,78.20950316338651,84.07840909090909,73.54293981481482,40.10590167846386,,78.2746721270717,0.12000000000000001,0
58,2021-07-26 12:15:00+05:30,74.0,76.0,73.55,76.0,225,9475,72.33846160870007,1,72.33846160870007,,78.20950316338651,-1,,78.20950316338651,83.85113636363637,73.63943355119825,44.173309966115106,,77.4677114718231,0.12000000000000001,0
59,2021-07-26 12:45:00+05:30,76.0,76.0,73.15,73.15,50,9475,72.33846160870007,1,72.33846160870007,,78.20950316338651,-1,,78.20950316338651,83.55795454545455,73.64537634408602,40.00423890261134,,76.75758609520432,0.12000000000000001,0
60,2021-07-26 13:15:00+05:30,73.15,75.75,73.15,75.75,25,9475,72.33846160870007,1,72.33846160870007,,78.20950316338651,-1,,78.20950316338651,83.1659090909091,73.65331196581195,45.09523284822583,,76.1326757637798,0.12000000000000001,0
61,2021-07-26 13:45:00+05:30,75.75,75.75,69.0,69.0,675,9500,75.66570113979826,-1,,75.66570113979826,78.95640227959653,-1,,78.95640227959653,82.62045454545455,73.29872495446266,36.44810185992987,69.0,,0.02,1
62,2021-07-26 14:15:00+05:30,69.0,73.15,66.95,69.05,550,9250,73.75631526268424,-1,,73.75631526268424,77.46263052536847,-1,,77.46263052536847,82.00568181818183,72.91430894308942,36.54516560276922,,75.75,0.02,1
63,2021-07-26 14:45:00+05:30,69.05,70.1,69.05,69.35,3025,9525,72.90184165372932,-1,,72.90184165372932,76.22868330745867,-1,,76.22868330745867,81.45454545454547,71.64703476482616,37.16526912848084,,75.75,0.02,0
64,2021-07-26 15:15:00+05:30,69.35,72.0,69.25,69.25,825,9525,72.90184165372932,-1,,72.90184165372932,76.22868330745867,-1,,76.22868330745867,80.8659090909091,71.51095636025997,37.03534813119613,,75.574,0.02,0
65,2021-07-27 09:15:00+05:30,67.0,70.65,64.75,64.75,1300,10075,71.32380203131136,-1,,71.32380203131136,74.9476040626227,-1,,74.9476040626227,80.22727272727273,66.71666666666667,31.670111795838103,,75.40152,0.04,0
66,2021-07-27 09:45:00+05:30,64.75,71.0,64.75,69.55,275,10300,71.32380203131136,-1,,71.32380203131136,74.9476040626227,-1,,74.9476040626227,79.76250000000002,67.01640211640212,41.41875989458499,,74.9754592,0.04,0
67,2021-07-27 10:15:00+05:30,69.55,71.4,68.85,69.95,150,10350,71.32380203131136,-1,,71.32380203131136,74.9476040626227,-1,,74.9476040626227,79.32954545454547,67.2816425120773,42.1593371707623,,74.566440832,0.04,0
68,2021-07-27 10:45:00+05:30,70.0,70.0,68.0,68.0,175,10425,71.32380203131136,-1,,71.32380203131136,74.9476040626227,-1,,74.9476040626227,78.87500000000001,67.4092105263158,39.53537830113783,,74.17378319872,0.04,0
69,2021-07-27 11:15:00+05:30,68.0,68.05,67.85,67.85,50,10250,71.00941167537671,-1,,71.00941167537671,74.06882335075343,-1,,74.06882335075343,78.47954545454546,67.42222222222223,39.3325833903106,,73.7968318707712,0.04,0
70,2021-07-27 11:45:00+05:30,67.85,68.05,67.85,68.05,25,10225,70.60092429318004,-1,,70.60092429318004,73.25184858636008,-1,,73.25184858636008,77.80681818181819,67.42932489451478,39.77615430156486,,73.43495859594036,0.04,0
71,2021-07-27 12:15:00+05:30,68.05,70.05,65.1,68.75,1875,10800,70.5543636798686,-1,,70.5543636798686,73.25184858636008,-1,,73.25184858636008,77.07613636363637,67.69101731601731,41.39133860781723,,73.08756025210275,0.04,0
72,2021-07-27 12:45:00+05:30,68.75,71.1,66.0,66.0,1775,10825,70.5543636798686,-1,,70.5543636798686,73.25184858636008,-1,,73.25184858636008,76.30681818181819,67.69385185185185,37.173356655361275,,72.75405784201864,0.04,0
73,2021-07-27 13:15:00+05:30,66.0,69.2,66.0,67.95,450,11000,70.5543636798686,-1,,70.5543636798686,73.25184858636008,-1,,73.25184858636008,75.59886363636365,67.69554183813442,41.70943077767742,,72.4338955283379,0.04,0
74,2021-07-27 13:45:00+05:30,67.95,69.0,67.0,68.0,200,11075,70.5543636798686,-1,,70.5543636798686,73.25184858636008,-1,,73.25184858636008,74.97954545454546,67.70524568393094,41.82541253213195,,72.12653970720439,0.04,0
75,2021-07-27 14:15:00+05:30,68.0,68.0,65.85,66.1,200,11100,69.87989601378997,-1,,69.87989601378997,72.83479202757994,-1,,72.83479202757994,74.36136363636363,67.67265122265121,38.676190049138185,,71.83147811891621,0.04,0
76,2021-07-27 14:45:00+05:30,66.1,67.05,64.8,65.6,700,10875,68.77919658324855,-1,,68.77919658324855,71.6333931664971,-1,,71.6333931664971,73.75568181818181,67.49157955865273,37.86814016411186,,71.54821899415955,0.04,0
77,2021-07-27 15:15:00+05:30,65.6,67.4,65.0,67.4,150,10900,68.77919658324855,-1,,68.77919658324855,71.6333931664971,-1,,71.6333931664971,73.24204545454546,67.47332195676906,42.52368573438314,,71.27629023439317,0.04,0
78,2021-07-28 09:15:00+05:30,61.6,63.65,56.85,56.95,2775,10550,64.14798116320301,-1,,64.14798116320301,68.04596232640603,-1,,68.04596232640603,72.49204545454546,59.15,28.957755190904287,,71.01523862501745,0.06,0
79,2021-07-28 09:45:00+05:30,56.95,61.0,56.95,60.05,300,10525,62.8946981398883,-1,,62.8946981398883,66.8143962797766,-1,,66.8143962797766,71.84772727272728,59.167886178861785,35.5285267752724,,70.1653243075164,0.06,0
80,2021-07-28 10:15:00+05:30,60.05,64.85,57.15,64.85,525,10400,56.5402587372386,1,56.5402587372386,,66.8143962797766,-1,,66.8143962797766,71.41136363636363,59.62222222222222,44.14322001598631,,69.36640484906542,0.06,0
81,2021-07-28 10:45:00+05:30,64.85,68.0,59.6,61.2,1825,11125,58.7773646319188,1,58.7773646319188,,66.8143962797766,-1,,66.8143962797766,71.08863636363635,60.736098310291865,39.78935073259539,,68.6154205581215,0.06,0
82,2021-07-28 11:15:00+05:30,61.2,61.2,57.55,59.65,350,11300,58.7773646319188,1,58.7773646319188,,66.8143962797766,-1,,66.8143962797766,70.67613636363636,60.65916305916306,38.07206967216643,,68.0,0.06,0
83,2021-07-28 11:45:00+05:30,59.65,60.1,57.8,60.1,550,11225,58.7773646319188,1,58.7773646319188,,66.8143962797766,-1,,66.8143962797766,70.29204545454544,60.54387351778656,38.89659769339738,,68.0,0.06,0
84,2021-07-28 12:15:00+05:30,60.1,63.0,59.1,60.45,525,11250,58.7773646319188,1,58.7773646319188,,66.8143962797766,-1,,66.8143962797766,69.79772727272726,60.567335766423355,39.57051707368031,,67.331,0.06,0
85,2021-07-28 12:45:00+05:30,60.45,65.5,60.45,64.0,650,11825,58.7773646319188,1,58.7773646319188,,66.8143962797766,-1,,66.8143962797766,69.54545454545453,60.805611111111105,46.06785210848456,,66.70214,0.06,0
86,2021-07-28 13:15:00+05:30,64.0,71.25,63.7,68.35,1025,11850,62.55656942808357,1,62.55656942808357,,57.638138856167146,1,57.638138856167146,,69.43181818181817,61.64257086999022,52.7691338975536,56.85,,0.02,1
87,2021-07-28 13:45:00+05:30,68.35,69.45,64.65,65.0,750,11675,62.55656942808357,1,62.55656942808357,,57.638138856167146,1,57.638138856167146,,69.25568181818181,62.02457322551662,47.83926988165357,57.138,,0.02,0
88,2021-07-28 14:15:00+05:30,65.05,65.6,57.55,59.0,1875,12700,66.92629593038757,-1,,66.92629593038757,57.638138856167146,1,57.638138856167146,,68.7806818181818,61.804633781763826,40.535007601844775,57.42024,,0.02,0
89,2021-07-28 14:45:00+05:30,59.0,61.85,57.95,60.5,950,12425,65.04396794033221,-1,,65.04396794033221,57.638138856167146,1,57.638138856167146,,68.45340909090908,61.670798898071624,42.882923200212744,57.55,,0.02,0
90,2021-07-28 15:15:00+05:30,60.5,61.05,55.0,56.8,675,12475,63.29840109171332,-1,,63.29840109171332,68.57180218342664,-1,,68.57180218342664,68.01704545454544,61.45658838878017,38.812090138075945,,71.25,0.02,1
91,2021-07-29 09:15:00+05:30,55.95,56.95,54.3,56.35,100,12575,60.52362950718285,-1,,60.52362950718285,65.4222590143657,-1,,65.4222590143657,67.57045454545454,55.86666666666667,38.335445297677744,,70.925,0.04,0
92,2021-07-29 09:45:00+05:30,56.35,56.35,55.3,55.3,100,12500,60.17382529187102,-1,,60.17382529187102,64.52265058374203,-1,,64.52265058374203,67.14886363636363,55.75833333333334,37.18784578573919,,70.25999999999999,0.04,0
93,2021-07-29 10:15:00+05:30,55.3,55.3,51.85,55.2,175,12425,57.795421678746585,-1,,57.795421678746585,62.01584335749317,-1,,62.01584335749317,66.73295454545453,54.99222222222223,37.074016276583535,,69.62159999999999,0.06,0
94,2021-07-29 10:45:00+05:30,55.2,55.2,51.95,53.0,3450,14200,57.656790010354214,-1,,57.656790010354214,61.738580020708426,-1,,61.738580020708426,66.21022727272727,53.54106753812636,34.5671843789285,,68.55530399999999,0.06,0
95,2021-07-29 11:15:00+05:30,53.0,53.95,51.85,53.6,500,15100,56.69867715173219,-1,,56.69867715173219,60.49735430346437,-1,,60.49735430346437,65.70113636363635,53.49393063583815,35.841344715336156,,67.55298576,0.06,0
96,2021-07-29 11:45:00+05:30,53.6,53.6,50.4,50.4,150,15150,55.71315184434187,-1,,55.71315184434187,59.426303688683745,-1,,59.426303688683745,65.17272727272726,53.425977653631286,32.23595343480477,,66.6108066144,0.08,0
97,2021-07-29 12:15:00+05:30,50.4,51.55,50.0,50.0,1175,15300,54.179130152293034,-1,,54.179130152293034,57.58326030458606,-1,,57.58326030458606,64.6340909090909,52.82094395280237,31.80526635649848,,65.313942085248,0.1,0
98,2021-07-29 12:45:00+05:30,50.0,50.15,46.5,46.85,350,15225,51.76425441625118,-1,,51.76425441625118,55.203508832502344,-1,,55.203508832502344,64.05113636363636,52.53000000000001,28.56828138609612,,63.7825478767232,0.12000000000000001,0
99,2021-07-29 13:15:00+05:30,46.85,52.85,46.85,52.2,725,15050,46.044924786070425,1,46.044924786070425,,55.203508832502344,-1,,55.203508832502344,63.5556818181818,52.32552664188353,39.77865329640879,,61.70864213151641,0.12000000000000001,0
100,2021-07-29 13:45:00+05:30,52.2,52.2,48.15,48.15,500,14600,46.334935530917505,1,46.334935530917505,,55.203508832502344,-1,,55.203508832502344,62.98749999999998,52.129988465974634,35.26656115463337,,59.883605075734444,0.12000000000000001,0
101,2021-07-29 14:15:00+05:30,48.15,50.95,47.95,50.95,375,14650,46.334935530917505,1,46.334935530917505,,55.203508832502344,-1,,55.203508832502344,62.46363636363635,52.02242324561404,40.30775597146069,,58.27757246664631,0.12000000000000001,0
102,2021-07-29 14:45:00+05:30,53.25,53.85,49.95,49.95,425,14600,48.154238349245524,1,48.154238349245524,,55.203508832502344,-1,,55.203508832502344,61.871590909090884,51.98151609553479,39.13555270820562,,56.864263770648755,0.12000000000000001,0
103,2021-07-29 15:15:00+05:30,49.95,54.85,49.95,54.7,300,14775,48.489347156496166,1,48.489347156496166,,55.203508832502344,-1,,55.203508832502344,61.4522727272727,52.024224224224234,47.01736601192905,,55.620552118170906,0.12000000000000001,0
104,2021-07-30 09:15:00+05:30,52.45,52.65,50.15,50.7,425,14725,48.489347156496166,1,48.489347156496166,,55.203508832502344,-1,,55.203508832502344,60.88295454545451,51.166666666666664,42.07599033938932,,54.85,0.12000000000000001,0
105,2021-07-30 09:45:00+05:30,53.5,54.5,50.3,52.85,600,15025,48.489347156496166,1,48.489347156496166,,55.203508832502344,-1,,55.203508832502344,60.515909090909055,51.97642276422764,45.39771439349376,46.5,,0.02,1
106,2021-07-30 10:15:00+05:30,52.85,53.05,50.1,50.1,350,15300,48.489347156496166,1,48.489347156496166,,55.203508832502344,-1,,55.203508832502344,60.08522727272723,51.74909090909091,42.074184719358655,46.66,,0.02,0
107,2021-07-30 10:45:00+05:30,50.1,50.1,49.0,49.0,50,15325,48.489347156496166,1,48.489347156496166,,55.203508832502344,-1,,55.203508832502344,59.62272727272723,51.665497076023385,40.78788712931902,46.81679999999999,,0.02,0
108,2021-07-30 11:15:00+05:30,49.0,49.8,48.0,48.0,275,15325,52.13947382109156,-1,,52.13947382109156,55.203508832502344,-1,,55.203508832502344,59.139772727272685,51.16960784313725,39.60255263032312,46.97046399999999,,0.02,0
109,2021-07-30 11:45:00+05:30,48.0,48.0,47.6,47.6,100,15325,50.633834703792765,-1,,50.633834703792765,53.46766940758553,-1,,53.46766940758553,58.74999999999996,50.9787037037037,39.1129152368611,47.12105471999999,,0.02,0
110,2021-07-30 12:15:00+05:30,47.6,48.0,46.8,47.95,725,15500,50.00042974610808,-1,,50.00042974610808,52.60085949221617,-1,,52.60085949221617,58.25909090909086,50.003795379537955,39.81411025068025,,54.5,0.02,1
111,2021-07-30 12:45:00+05:30,47.95,48.4,45.95,47.45,5550,19750,49.75393978237835,-1,,49.75393978237835,52.332879564756716,-1,,52.332879564756716,57.747727272727225,48.122549019607845,39.12098759970933,,54.346,0.04,0
112,2021-07-30 13:15:00+05:30,47.45,48.0,44.7,47.85,1075,19575,49.031948384895735,-1,,49.031948384895735,51.713896769791475,-1,,51.713896769791475,57.28977272727268,47.97304189435337,40.020588635022214,,54.01016,0.06,0
113,2021-07-30 13:45:00+05:30,47.3,48.1,45.9,45.9,850,19425,49.031948384895735,-1,,49.031948384895735,51.713896769791475,-1,,51.713896769791475,56.79090909090905,47.85916666666667,37.13937019160121,,53.4515504,0.06,0
114,2021-07-30 14:15:00+05:30,45.9,46.65,42.8,44.05,700,19725,47.51479881339278,-1,,47.51479881339278,50.304597626785565,-1,,50.304597626785565,56.2454545454545,47.639408099688474,34.594740492614235,,52.926457376,0.08,0
115,2021-07-30 14:45:00+05:30,44.05,44.05,41.45,42.9,600,19775,45.51268469719382,-1,,45.51268469719382,48.27536939438763,-1,,48.27536939438763,55.6579545454545,47.38244837758113,33.077569793300526,,52.11634078592,0.1,0
116,2021-07-30 15:15:00+05:30,41.0,49.9,40.35,42.1,775,20250,45.51268469719382,-1,,45.51268469719382,48.27536939438763,-1,,48.27536939438763,55.11477272727268,47.17284334023465,32.02537670070864,,51.049706707328,0.12000000000000001,0
117,2021-08-02 09:15:00+05:30,42.7,47.5,42.1,46.45,775,20000,40.829456140837195,1,40.829456140837195,,48.27536939438763,-1,,48.27536939438763,54.62613636363631,45.35,42.698919929791835,,49.9,0.12000000000000001,0
118,2021-08-02 09:45:00+05:30,46.45,46.6,44.0,45.9,700,19600,41.52524812071759,1,41.52524812071759,,48.27536939438763,-1,,48.27536939438763,54.12386363636359,45.421186440677964,41.80510170798525,,49.9,0.12000000000000001,0
119,2021-08-02 10:15:00+05:30,45.9,46.55,43.5,43.5,175,19700,41.52524812071759,1,41.52524812071759,,48.27536939438763,-1,,48.27536939438763,53.61022727272723,45.32525252525253,38.06101485909367,,48.754,0.12000000000000001,0
120,2021-08-02 10:45:00+05:30,43.5,49.8,43.5,49.8,725,19625,42.60324351726191,1,42.60324351726191,,38.55648703452381,1,38.55648703452381,,53.25113636363633,46.05017543859649,50.57457840661533,40.35,,0.02,1
