,date,open,high,low,close,volume,oi,SUPERT_7_3.0,SUPERTd_7_3.0,SUPERTl_7_3.0,SUPERTs_7_3.0,SUPERT_4_0.6,SUPERTd_4_0.6,SUPERTl_4_0.6,SUPERTs_4_0.6,SUPERT_10_1.2,SUPERTd_10_1.2,SUPERTl_10_1.2,SUPERTs_10_1.2,SUPERT_15_1.4,SUPERTd_15_1.4,SUPERTl_15_1.4,SUPERTs_15_1.4,SUPERT_4_0.4,SUPERTd_4_0.4,SUPERTl_4_0.4,SUPERTs_4_0.4,SMA_44,PSARl_0.02_0.2,PSARs_0.02_0.2,PSARaf_0.02_0.2,PSARr_0.02_0.2
68,2021-08-11 10:45:00+05:30,16203.8,16216.6,16182.1,16182.65,0,0,16358.498144825358,-1,,16358.498144825358,16233.095033002546,-1,,16233.095033002546,16259.343184881342,-1,,16259.343184881342,16264.685579554282,-1,,16264.685579554282,16221.846688668365,-1,,16221.846688668365,16273.065909090907,,16328.145,0.06,False
69,2021-08-11 11:15:00+05:30,16180.9,16210.25,16162.8,16201.0,0,0,16343.273360430965,-1,,16343.273360430965,16218.951274749541,-1,,16218.951274749541,16246.212674967188,-1,,16246.212674967188,16251.934128611623,-1,,16251.934128611623,16208.142516499694,-1,,16208.142516499694,16271.229545454546,,16316.4614,0.08,False
70,2021-08-11 11:45:00+05:30,16201.2,16201.2,16170.65,16189.1,0,0,16333.373430498792,-1,,16333.373430498792,16214.827206057409,-1,,16214.827206057409,16243.308608159103,-1,,16243.308608159103,16249.81351291244,-1,,16249.81351291244,16205.193137371605,-1,,16205.193137371605,16268.5375,,16301.09526,0.1,False
71,2021-08-11 12:15:00+05:30,16188.25,16238.95,16188.15,16225.3,0,0,16333.373430498792,-1,,16333.373430498792,16184.253345456544,1,16184.253345456544,,16243.308608159103,-1,,16243.308608159103,16249.81351291244,-1,,16249.81351291244,16194.018896971029,1,16194.018896971029,,16266.477272727272,,16287.265734,0.1,False
72,2021-08-11 12:45:00+05:30,16224.95,16239.5,16214.8,16232.4,0,0,16333.373430498792,-1,,16333.373430498792,16201.47250909515,1,16201.47250909515,,16243.308608159103,-1,,16243.308608159103,16249.81351291244,-1,,16249.81351291244,16210.0316727301,1,16210.0316727301,,16265.882954545454,,16274.8191606,0.1,False
73,2021-08-11 13:15:00+05:30,16232.1,16272.4,16229.55,16269.95,0,0,16333.373430498792,-1,,16333.373430498792,16225.289381821356,1,16225.289381821356,,16196.396142680362,1,16196.396142680362,,16188.760215442242,1,16188.760215442242,,16233.85125454757,1,16233.85125454757,,16265.878409090907,16162.8,,0.1,True
74,2021-08-11 13:45:00+05:30,16269.7,16273.3,16238.35,16252.75,0,0,16333.373430498792,-1,,16333.373430498792,16231.318286366522,1,16231.318286366522,,16202.510496208573,1,16202.510496208573,,16194.50090839283,1,16194.50090839283,,16239.487190911015,1,16239.487190911015,,16266.115909090908,16164.991999999998,,0.02,False
75,2021-08-11 14:15:00+05:30,16254.8,16261.25,16235.9,16245.25,0,0,16333.373430498792,-1,,16333.373430498792,16231.318286366522,1,16231.318286366522,,16202.510496208573,1,16202.510496208573,,16194.50090839283,1,16194.50090839283,,16239.487190911015,1,16239.487190911015,,16265.318181818182,16169.324319999998,,0.04,False
76,2021-08-11 14:45:00+05:30,16245.3,16290.1,16233.75,16281.6,0,0,16333.373430498792,-1,,16333.373430498792,16236.835598581027,1,16236.835598581027,,16209.240640777392,1,16209.240640777392,,16201.039464428184,1,16201.039464428184,,16245.19873238735,1,16245.19873238735,,16265.487500000001,16173.483347199997,,0.04,False
77,2021-08-11 15:15:00+05:30,16282.2,16289.15,16270.9,16275.1,0,0,16333.373430498792,-1,,16333.373430498792,16258.470448936407,1,16258.470448936407,,16230.41990724435,1,16230.41990724435,,16221.506055896754,1,16221.506055896754,,16265.655299290938,1,16265.655299290938,,16265.834090909093,16180.480346367998,,0.06,False
